freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2620000000.00000000	2585.27400000	2582.13000000	2576.17600000	2578.00600000	2580.36000000	2576.47400000	2592.52600000	2596.11600000	2551.26600000	2556.79600000	2577.12040000	2577.90440000
2621672240.80267572	2606.31400000	2602.57800000	2596.78200000	2602.06600000	2576.15000000	2576.99200000	2592.79400000	2593.82000000	2566.22400000	2571.68600000	2587.65280000	2589.42840000
2623344481.60535097	2576.03600000	2579.24600000	2589.24400000	2595.31000000	2565.89600000	2568.24200000	2592.92000000	2596.54800000	2570.10800000	2568.34800000	2578.84080000	2581.53880000
2625016722.40802670	2598.41600000	2595.37000000	2601.60600000	2602.59800000	2578.57000000	2575.07800000	2590.59000000	2589.76800000	2572.03400000	2572.69000000	2588.24320000	2587.10080000
2626688963.21070242	2570.33000000	2570.54600000	2586.51000000	2586.39400000	2563.89800000	2567.27600000	2593.38400000	2597.62400000	2566.51800000	2563.15800000	2576.12800000	2576.99960000
2628361204.01337814	2599.38200000	2598.84600000	2591.42600000	2588.27200000	2576.09800000	2577.85200000	2577.97600000	2577.68000000	2576.27800000	2577.99200000	2584.23200000	2584.12840000
2630033444.81605339	2577.73400000	2581.36600000	2580.17800000	2577.28800000	2584.23200000	2583.90800000	2604.66400000	2600.56000000	2561.20200000	2561.62800000	2581.60200000	2580.95000000
2631705685.61872911	2609.35000000	2602.53400000	2582.10800000	2584.48800000	2570.40600000	2572.74000000	2590.38600000	2591.43400000	2570.67600000	2573.52200000	2584.58520000	2584.94360000
2633377926.42140484	2600.98000000	2598.23800000	2588.89400000	2589.49800000	2574.98400000	2573.69000000	2588.16600000	2587.51400000	2575.20200000	2574.63200000	2585.64520000	2584.71440000
2635050167.22408009	2592.74000000	2589.05800000	2588.05400000	2583.96000000	2570.37800000	2571.03200000	2582.05000000	2585.61000000	2567.45200000	2569.88200000	2580.13480000	2579.90840000
2636722408.02675581	2601.69200000	2604.18800000	2568.96800000	2573.18000000	2575.45000000	2577.58600000	2595.60000000	2596.39800000	2575.72800000	2573.62000000	2583.48760000	2584.99440000
2638394648.82943153	2586.36400000	2584.30000000	2583.85000000	2584.70400000	2570.90200000	2568.58000000	2570.64800000	2572.67400000	2575.47800000	2572.86400000	2577.44840000	2576.62440000
2640066889.63210726	2599.81200000	2594.85600000	2585.26000000	2583.47400000	2571.94800000	2568.45200000	2580.09800000	2585.62800000	2577.17200000	2574.39200000	2582.85800000	2581.36040000
2641739130.43478251	2590.70800000	2588.70000000	2592.41400000	2588.65000000	2574.46000000	2576.20400000	2578.89800000	2577.47400000	2565.60200000	2564.22200000	2580.41640000	2579.05000000
2643411371.23745823	2585.47200000	2585.75800000	2580.53400000	2581.76400000	2573.13600000	2576.99200000	2576.80800000	2579.81000000	2574.04400000	2573.01200000	2577.99880000	2579.46720000
2645083612.04013395	2577.69600000	2580.72800000	2572.67000000	2580.27600000	2579.82200000	2582.97600000	2586.50000000	2586.94000000	2554.35200000	2558.02800000	2574.20800000	2577.78960000
2646755852.84280920	2565.62800000	2564.60400000	2580.53200000	2582.07600000	2564.36200000	2568.36600000	2603.13600000	2602.12000000	2562.58600000	2567.09000000	2575.24880000	2576.85120000
2648428093.64548492	2606.97800000	2602.54000000	2590.41600000	2589.06000000	2569.12400000	2567.52600000	2585.42800000	2586.43800000	2571.96400000	2573.45400000	2584.78200000	2583.80360000
2650100334.44816065	2597.29000000	2600.32000000	2587.70200000	2589.98400000	2566.75400000	2571.12000000	2576.30600000	2575.88200000	2565.23600000	2563.58000000	2578.65760000	2580.17720000
2651772575.25083590	2595.17800000	2596.84400000	2583.64400000	2586.42200000	2571.30200000	2568.03800000	2576.52200000	2579.18600000	2574.31000000	2572.33400000	2580.19120000	2580.56480000
2653444816.05351162	2564.18000000	2568.26000000	2592.40000000	2591.11400000	2562.11000000	2568.06400000	2598.15400000	2600.40000000	2564.06400000	2562.39800000	2576.18160000	2578.04720000
2655117056.85618734	2597.99000000	2597.81600000	2580.22600000	2579.18600000	2574.06000000	2576.55800000	2592.94200000	2598.31800000	2582.38400000	2588.69000000	2585.52040000	2588.11360000
2656789297.65886307	2593.28400000	2595.87600000	2589.06800000	2588.64800000	2566.23000000	2575.17600000	2577.87400000	2572.41800000	2568.53000000	2572.71200000	2578.99720000	2580.96600000
2658461538.46153831	2602.47600000	2601.41600000	2604.36600000	2604.56600000	2576.86400000	2575.50200000	2582.38800000	2590.18600000	2566.50400000	2576.00000000	2586.51960000	2589.53400000
2660133779.26421404	2595.86200000	2598.95600000	2591.82600000	2592.98400000	2574.01200000	2570.46600000	2585.91600000	2585.22200000	2569.27600000	2567.77200000	2583.37840000	2583.08000000
2661806020.06688976	2582.97600000	2586.50800000	2579.04200000	2584.24800000	2566.38200000	2572.98600000	2575.83800000	2577.26800000	2564.40000000	2571.19800000	2573.72760000	2578.44160000
2663478260.86956501	2601.30400000	2600.17800000	2586.98000000	2587.87800000	2567.68600000	2568.74800000	2580.54400000	2577.57200000	2575.92200000	2578.84800000	2582.48720000	2582.64480000
2665150501.67224073	2569.26000000	2569.88600000	2574.91400000	2576.53800000	2568.72200000	2580.82000000	2593.38200000	2600.96800000	2564.36600000	2567.74400000	2574.12880000	2579.19120000
2666822742.47491646	2579.31800000	2583.82400000	2578.29600000	2583.13600000	2562.26600000	2565.52000000	2578.71000000	2581.69800000	2576.42000000	2573.14200000	2575.00200000	2577.46400000
2668494983.27759218	2599.28200000	2598.37000000	2581.55000000	2593.03000000	2569.05400000	2567.41200000	2582.01000000	2583.07600000	2576.20400000	2572.91000000	2581.62000000	2582.95960000
2670167224.08026743	2605.53400000	2604.56200000	2575.10800000	2579.32000000	2576.62200000	2576.57000000	2576.73600000	2579.97200000	2574.91200000	2577.29400000	2581.78240000	2583.54360000
2671839464.88294315	2565.14200000	2570.60000000	2575.88000000	2576.05600000	2569.66800000	2574.24200000	2591.58400000	2599.68400000	2568.97200000	2567.68600000	2574.24920000	2577.65360000
2673511705.68561888	2590.06400000	2588.18600000	2579.24000000	2581.93000000	2566.32400000	2569.41000000	2571.49000000	2574.94800000	2562.99000000	2560.06800000	2574.02160000	2574.90840000
2675183946.48829412	2571.79800000	2580.21600000	2567.73000000	2573.84600000	2575.03600000	2575.19200000	2599.90200000	2598.45200000	2550.20200000	2553.61000000	2572.93360000	2576.26320000
2676856187.29096985	2581.37400000	2583.78200000	2574.83200000	2584.04800000	2567.79000000	2571.85600000	2568.13600000	2576.37000000	2566.62400000	2567.58200000	2571.75120000	2576.72760000
2678528428.09364557	2599.55000000	2605.71400000	2580.00400000	2582.76800000	2567.15800000	2571.58800000	2585.68600000	2589.78600000	2565.36800000	2572.99400000	2579.55320000	2584.57000000
2680200668.89632130	2579.47000000	2583.40400000	2582.12000000	2585.14600000	2565.47800000	2565.74000000	2575.81000000	2581.16000000	2563.21800000	2569.81400000	2573.21920000	2577.05280000
2681872909.69899654	2592.21800000	2597.09600000	2572.64000000	2573.75800000	2579.38600000	2580.33800000	2594.29000000	2595.42200000	2572.62600000	2580.48600000	2582.23200000	2585.42000000
2683545150.50167227	2560.94800000	2558.78800000	2579.50800000	2585.71400000	2565.18800000	2570.01200000	2598.21400000	2601.30200000	2565.10200000	2567.25600000	2573.79200000	2576.61440000
2685217391.30434799	2588.14600000	2590.68000000	2576.78400000	2580.19400000	2575.91200000	2579.66600000	2588.17800000	2596.55400000	2577.96000000	2582.51400000	2581.39600000	2585.92160000
2686889632.10702324	2597.69600000	2604.55400000	2586.58000000	2582.98800000	2569.36600000	2572.03200000	2583.36600000	2585.33400000	2569.47800000	2576.70200000	2581.29720000	2584.32200000
2688561872.90969896	2605.39800000	2600.43200000	2595.64800000	2598.57600000	2572.35200000	2571.26200000	2586.07800000	2587.76600000	2571.00400000	2573.31600000	2586.09600000	2586.27040000
2690234113.71237469	2579.22200000	2579.18600000	2576.40800000	2576.27600000	2580.00600000	2584.25400000	2598.15000000	2604.32800000	2559.28600000	2559.90400000	2578.61440000	2580.78960000
2691906354.51504993	2591.81200000	2599.22600000	2592.56200000	2595.71600000	2569.30600000	2570.80400000	2576.64200000	2584.83400000	2564.33600000	2563.04600000	2578.93160000	2582.72520000
2693578595.31772566	2600.92600000	2599.93000000	2591.31600000	2600.20800000	2572.45200000	2578.29600000	2579.70200000	2586.80200000	2567.77600000	2571.75000000	2582.43440000	2587.39720000
2695250836.12040138	2598.73800000	2603.92600000	2598.12200000	2597.20800000	2576.84800000	2576.19600000	2584.55000000	2593.43000000	2567.14800000	2569.57400000	2585.08120000	2588.06680000
2696923076.92307711	2591.08400000	2596.67800000	2578.97200000	2589.36600000	2567.29400000	2572.13200000	2580.76400000	2582.32800000	2578.26800000	2580.04800000	2579.27640000	2584.11040000
2698595317.72575235	2579.70800000	2581.37400000	2574.07400000	2576.48400000	2585.99000000	2585.11000000	2576.32200000	2580.44600000	2551.99400000	2558.20000000	2573.61760000	2576.32280000
2700267558.52842808	2591.34000000	2599.24600000	2577.76200000	2579.09600000	2564.16000000	2573.71800000	2588.62600000	2591.38600000	2570.14200000	2571.61200000	2578.40600000	2583.01160000
2701939799.33110380	2569.68800000	2571.77600000	2572.45200000	2575.27800000	2573.42200000	2581.34800000	2600.61600000	2605.60800000	2566.32800000	2565.58000000	2576.50120000	2579.91800000
2703612040.13377905	2595.94600000	2596.93200000	2584.14800000	2586.94400000	2572.86600000	2576.72800000	2570.80800000	2577.45800000	2564.29200000	2563.15000000	2577.61200000	2580.24240000
2705284280.93645477	2569.92200000	2575.15600000	2568.99200000	2571.85600000	2575.62000000	2580.59200000	2593.35800000	2596.63200000	2549.74200000	2553.02800000	2571.52680000	2575.45280000
2706956521.73913050	2581.23800000	2586.90600000	2577.16000000	2586.13200000	2566.64000000	2570.92400000	2571.31000000	2574.79000000	2564.67800000	2568.77000000	2572.20520000	2577.50440000
2708628762.54180622	2583.77400000	2582.63600000	2579.48200000	2580.32400000	2567.03200000	2573.17200000	2572.84800000	2577.42800000	2566.18600000	2569.97600000	2573.86440000	2576.70720000
2710301003.34448147	2567.93800000	2574.17800000	2570.17400000	2578.31000000	2579.99400000	2583.49000000	2602.55200000	2604.68000000	2564.13600000	2571.07000000	2576.95880000	2582.34560000
2711973244.14715719	2574.63800000	2577.09000000	2572.83800000	2574.65400000	2586.73200000	2590.82200000	2574.93200000	2578.75800000	2553.19200000	2561.72600000	2572.46640000	2576.61000000
2713645484.94983292	2599.34400000	2603.05000000	2588.74600000	2585.78400000	2578.93600000	2581.43000000	2569.69000000	2573.21600000	2557.72400000	2566.74400000	2578.88800000	2582.04480000
2715317725.75250816	2563.69800000	2570.53000000	2568.01800000	2571.88600000	2570.73200000	2577.98600000	2595.33200000	2601.30600000	2563.19400000	2570.36400000	2572.19480000	2578.41440000
2716989966.55518389	2593.06000000	2601.17400000	2579.83000000	2583.99000000	2563.17000000	2569.78400000	2581.03400000	2591.23600000	2563.41000000	2569.02600000	2576.10080000	2583.04200000
2718662207.35785961	2567.12600000	2568.51000000	2563.44800000	2576.72400000	2575.86600000	2578.56400000	2591.70200000	2597.98400000	2568.11000000	2571.15800000	2573.25040000	2578.58800000
2720334448.16053534	2588.52200000	2598.57800000	2578.76600000	2586.13600000	2568.35400000	2580.90200000	2578.67800000	2585.44200000	2571.25800000	2579.16400000	2577.11560000	2586.04440000
2722006688.96321058	2589.36200000	2596.27400000	2583.66400000	2586.71200000	2577.69400000	2582.47200000	2570.08400000	2580.36400000	2567.46400000	2572.89200000	2577.65360000	2583.74280000
2723678929.76588631	2586.53800000	2599.78600000	2578.77800000	2589.53000000	2565.48600000	2567.46400000	2571.39000000	2576.75200000	2567.00200000	2570.22000000	2573.83880000	2580.75040000
2725351170.56856203	2562.10600000	2567.01400000	2569.14600000	2579.02000000	2577.96200000	2580.26200000	2586.65200000	2597.49200000	2560.95200000	2568.37600000	2571.36360000	2578.43280000
2727023411.37123728	2569.04200000	2581.15600000	2566.77800000	2576.17200000	2571.63800000	2579.51200000	2589.82600000	2601.65600000	2543.17200000	2555.24800000	2568.09120000	2578.74880000
2728695652.17391300	2572.88200000	2585.71600000	2563.10400000	2575.33800000	2575.52400000	2583.67000000	2593.87000000	2601.66600000	2547.27400000	2556.47400000	2570.53080000	2580.57280000
2730367892.97658873	2590.49800000	2604.48800000	2581.86200000	2593.43200000	2568.32000000	2579.94600000	2569.49800000	2574.64000000	2561.98600000	2573.97200000	2574.43280000	2585.29560000
2732040133.77926445	2591.70200000	2603.47600000	2577.96600000	2592.93600000	2567.26400000	2579.71800000	2561.49200000	2575.58200000	2552.91000000	2563.38200000	2570.26680000	2583.01880000
2733712374.58193970	2578.25600000	2587.64000000	2581.21200000	2590.26600000	2557.44600000	2568.83000000	2571.45200000	2584.65800000	2553.64400000	2563.07800000	2568.40200000	2578.89440000
2735384615.38461542	2557.19600000	2564.84000000	2580.69600000	2588.19000000	2560.52000000	2569.23200000	2589.39200000	2604.19400000	2557.45800000	2569.41400000	2569.05240000	2579.17400000
2737056856.18729115	2569.67800000	2583.35000000	2563.28400000	2573.33200000	2571.29200000	2584.46000000	2571.28800000	2588.89600000	2537.88000000	2549.15200000	2562.68440000	2575.83800000
2738729096.98996639	2595.66800000	2605.34400000	2570.07400000	2583.73000000	2562.04600000	2568.30200000	2570.45200000	2581.94800000	2565.22000000	2567.70200000	2572.69200000	2581.40520000
2740401337.79264212	2567.75400000	2581.58600000	2562.22400000	2574.85600000	2569.09800000	2582.46000000	2579.49600000	2584.87000000	2535.27400000	2553.63000000	2562.76920000	2575.48040000
