freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2620000000.00000000	5064.80600000	5058.31800000	5080.71800000	5070.27000000	5135.22600000	5127.53200000	5074.98400000	5065.00400000	5090.12000000	5086.97800000	5089.17080000	5081.62040000
2621672240.80267572	5075.00600000	5066.66800000	5041.26800000	5036.04000000	5080.87600000	5079.10400000	5073.59600000	5067.42600000	5099.22200000	5090.47400000	5073.99360000	5067.94240000
2623344481.60535097	5073.85000000	5065.98400000	5085.87000000	5081.95600000	5133.75200000	5126.30400000	5048.36400000	5039.93400000	5119.69200000	5109.51800000	5092.30560000	5084.73920000
2625016722.40802670	5054.74000000	5049.15600000	5073.49200000	5074.99400000	5136.15800000	5132.49000000	5064.54800000	5053.87200000	5122.90000000	5116.64600000	5090.36760000	5085.43160000
2626688963.21070242	5099.17400000	5090.64400000	5102.37600000	5097.32400000	5075.49400000	5072.79200000	5114.26200000	5110.21200000	5152.16600000	5142.19000000	5108.69440000	5102.63240000
2628361204.01337814	5094.83600000	5088.18400000	5065.24400000	5055.87200000	5106.47000000	5098.30000000	5084.71200000	5075.76600000	5047.55600000	5045.96800000	5079.76360000	5072.81800000
2630033444.81605339	5100.65600000	5098.37000000	5067.01600000	5061.38200000	5110.74800000	5106.27600000	5091.91400000	5084.44200000	5066.71200000	5056.13800000	5087.40920000	5081.32160000
2631705685.61872911	5096.78200000	5089.34200000	5076.34800000	5068.63000000	5083.71800000	5075.13800000	5067.35600000	5061.68600000	5113.93000000	5106.71200000	5087.62680000	5080.30160000
2633377926.42140484	5070.27000000	5060.57600000	5104.74200000	5094.64800000	5064.32400000	5061.82800000	5111.27400000	5103.87400000	5149.54200000	5145.64000000	5100.03040000	5093.31320000
2635050167.22408009	5104.57000000	5101.57000000	5097.35600000	5093.67800000	5071.59800000	5062.17200000	5078.50200000	5076.02200000	5097.45800000	5091.91200000	5089.89680000	5085.07080000
2636722408.02675581	5076.33400000	5074.64000000	5058.03800000	5051.32400000	5079.88000000	5072.17000000	5088.05800000	5084.33400000	5105.41400000	5099.57800000	5081.54480000	5076.40920000
2638394648.82943153	5117.17800000	5111.59400000	5097.36400000	5089.72800000	5080.94600000	5064.85800000	5080.42600000	5072.98200000	5099.49000000	5096.04400000	5095.08080000	5087.04120000
2640066889.63210726	5084.42200000	5081.34000000	5047.59200000	5034.37200000	5086.31600000	5073.02200000	5093.14600000	5081.00000000	5091.63400000	5079.47200000	5080.62200000	5069.84120000
2641739130.43478251	5061.93400000	5056.20600000	5095.02200000	5099.32000000	5073.48800000	5070.63400000	5100.53600000	5093.69000000	5175.58400000	5166.70600000	5101.31280000	5097.31120000
2643411371.23745823	5090.13800000	5081.44200000	5047.21000000	5041.87800000	5110.88200000	5101.05000000	5059.08400000	5056.18400000	5064.91800000	5055.94800000	5074.44640000	5067.30040000
2645083612.04013395	5084.22800000	5078.49800000	5063.42000000	5055.53400000	5079.34400000	5065.80400000	5087.42400000	5076.16400000	5077.51600000	5070.90200000	5078.38640000	5069.38040000
2646755852.84280920	5085.82000000	5085.18400000	5069.39200000	5064.00400000	5107.18000000	5102.48400000	5059.50600000	5051.35800000	5072.79000000	5067.81800000	5078.93760000	5074.16960000
2648428093.64548492	5071.90200000	5072.36000000	5070.64400000	5067.81000000	5129.52600000	5127.19800000	5102.74400000	5100.11600000	5062.86400000	5060.51000000	5087.53600000	5085.59880000
2650100334.44816065	5051.45800000	5047.34800000	5061.13200000	5055.49800000	5127.91400000	5110.67600000	5047.10400000	5037.91800000	5093.09400000	5087.92400000	5076.14040000	5067.87280000
2651772575.25083590	5090.07400000	5084.82800000	5048.20800000	5039.16000000	5086.09000000	5080.28000000	5085.10200000	5073.03200000	5089.18800000	5078.89400000	5079.73240000	5071.23880000
2653444816.05351162	5055.41800000	5044.65200000	5094.66200000	5092.88000000	5074.14200000	5069.19600000	5098.97400000	5095.27600000	5186.95400000	5177.03800000	5102.03000000	5095.80840000
2655117056.85618734	5096.66600000	5084.60200000	5066.89600000	5065.62600000	5117.35800000	5111.27800000	5075.39400000	5075.36800000	5053.38200000	5041.29800000	5081.93920000	5075.63440000
2656789297.65886307	5082.90000000	5078.49000000	5053.80000000	5048.34600000	5081.88200000	5074.11600000	5082.85000000	5075.21400000	5095.29200000	5085.53600000	5079.34480000	5072.34040000
2658461538.46153831	5066.79200000	5063.66600000	5076.97000000	5070.54600000	5107.60200000	5106.28400000	5093.13400000	5088.25600000	5074.97600000	5067.70400000	5083.89480000	5079.29120000
2660133779.26421404	5090.28200000	5093.49200000	5078.98200000	5076.63400000	5082.96800000	5082.88200000	5053.22800000	5049.41600000	5113.27400000	5108.16600000	5083.74680000	5082.11800000
2661806020.06688976	5088.55400000	5082.57800000	5053.56000000	5050.22600000	5084.88000000	5075.37400000	5067.67400000	5060.39000000	5090.24400000	5084.43600000	5076.98240000	5070.60080000
2663478260.86956501	5062.36000000	5056.61800000	5082.03400000	5070.73600000	5142.13000000	5137.14800000	5055.36200000	5050.42600000	5110.99000000	5099.64400000	5090.57520000	5082.91440000
2665150501.67224073	5070.81800000	5074.18800000	5063.32000000	5071.88600000	5131.19200000	5132.43000000	5072.72600000	5080.56200000	5033.88600000	5030.73800000	5074.38840000	5077.96080000
2666822742.47491646	5062.04400000	5066.03600000	5068.39600000	5074.32400000	5135.59000000	5140.51200000	5088.74800000	5085.40600000	5031.39600000	5029.23400000	5077.23480000	5079.10240000
2668494983.27759218	5051.31000000	5054.64200000	5056.49400000	5053.30600000	5113.00800000	5113.97000000	5029.80200000	5026.78000000	5093.94400000	5081.44200000	5068.91160000	5066.02800000
