freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2620000000.00000000	5037.90200000	5040.20600000	4994.21400000	4991.66600000	4974.02200000	4972.42400000	4932.55600000	4929.58600000	4936.95400000	4932.58800000	4975.12960000	4973.29400000
2621672240.80267572	5048.26000000	5037.71600000	4982.95800000	4982.87000000	4975.78600000	4972.21600000	4928.28600000	4925.66000000	4948.93600000	4938.97600000	4976.84520000	4971.48760000
2623344481.60535097	5048.41400000	5036.09400000	4992.87400000	4990.67600000	4987.62200000	4982.73400000	4936.58000000	4934.08200000	4942.04000000	4937.12200000	4981.50600000	4976.14160000
2625016722.40802670	5041.20800000	5031.74200000	4991.90600000	4982.47800000	4954.65800000	4951.93200000	4940.73000000	4935.34800000	4937.22600000	4929.01000000	4973.14560000	4966.10200000
2626688963.21070242	5039.42000000	5036.34000000	4997.19400000	4987.08800000	4983.25400000	4978.56600000	4940.64400000	4936.29200000	4931.83400000	4936.45200000	4978.46920000	4974.94760000
2628361204.01337814	5027.78000000	5033.25600000	4983.58800000	4987.59200000	4966.20800000	4966.78800000	4956.79200000	4953.53200000	4931.89200000	4932.51800000	4973.25200000	4974.73720000
2630033444.81605339	5002.91400000	5002.94800000	4954.28200000	4947.93400000	4947.41000000	4940.28600000	4924.69600000	4920.49000000	4920.33200000	4919.83400000	4949.92680000	4946.29840000
2631705685.61872911	5043.80600000	5041.59800000	4988.10800000	4984.16200000	4956.22600000	4950.15000000	4947.69600000	4940.58600000	4935.44600000	4935.85600000	4974.25640000	4970.47040000
2633377926.42140484	4995.28400000	4991.82400000	4971.24200000	4967.17400000	4928.35400000	4929.21400000	4971.46000000	4971.11600000	4935.82600000	4930.88600000	4960.43320000	4958.04280000
2635050167.22408009	4993.58600000	4991.57600000	4959.33400000	4965.33400000	4929.77800000	4923.80000000	4971.87000000	4966.89200000	4933.72400000	4926.36800000	4957.65840000	4954.79400000
2636722408.02675581	4993.56200000	4987.78000000	4961.66800000	4957.45000000	4924.83800000	4921.41800000	4976.44000000	4961.77600000	4934.43000000	4930.59200000	4958.18760000	4951.80320000
2638394648.82943153	5005.35600000	5005.23400000	4969.46800000	4963.43800000	4916.71400000	4915.05200000	4957.79200000	4946.82000000	4942.91000000	4938.25400000	4958.44800000	4953.75960000
2640066889.63210726	5002.36400000	5001.09600000	4954.18200000	4951.02400000	4940.11600000	4930.82000000	4927.88800000	4926.32400000	4918.35800000	4918.87200000	4948.58160000	4945.62720000
2641739130.43478251	5008.51000000	5007.03800000	4954.76400000	4954.76000000	4908.44600000	4907.33600000	4949.52400000	4947.02800000	4933.33000000	4930.03000000	4950.91480000	4949.23840000
2643411371.23745823	5043.49200000	5038.02400000	4979.96600000	4977.98400000	4952.94800000	4952.95000000	4926.41800000	4920.08600000	4934.43600000	4934.52400000	4967.45200000	4964.71360000
2645083612.04013395	5039.36400000	5038.69200000	4981.13800000	4979.10800000	4962.64800000	4951.58800000	4938.71200000	4932.14600000	4934.22600000	4931.53200000	4971.21760000	4966.61320000
2646755852.84280920	4992.55600000	4991.58600000	4951.09200000	4954.68400000	4942.31800000	4940.32400000	4935.30200000	4930.65000000	4920.95200000	4920.86600000	4948.44400000	4947.62200000
2648428093.64548492	5032.24000000	5027.21400000	4972.66400000	4971.83600000	4955.74000000	4956.06400000	4945.68000000	4935.91800000	4935.04200000	4930.68400000	4968.27320000	4964.34320000
2650100334.44816065	5043.65400000	5046.28600000	4998.44800000	4984.72800000	4960.77600000	4954.71200000	4946.91800000	4940.30000000	4941.52600000	4932.52200000	4978.26440000	4971.70960000
2651772575.25083590	5009.02600000	5002.21800000	4955.89000000	4954.28400000	4928.13600000	4921.46600000	4937.11200000	4937.65600000	4920.10800000	4912.72200000	4950.05440000	4945.66920000
2653444816.05351162	5020.45200000	5023.54400000	4971.25400000	4970.39400000	4946.02200000	4952.37800000	4933.03600000	4943.89800000	4922.24000000	4927.03600000	4958.60080000	4963.45000000
2655117056.85618734	4994.98200000	4992.56200000	4967.40200000	4967.68200000	4926.80400000	4928.56600000	4966.13400000	4966.67000000	4934.20400000	4930.88800000	4957.90520000	4957.27360000
2656789297.65886307	5044.43200000	5046.04000000	4967.20600000	4968.45000000	4947.46000000	4952.29600000	4925.11600000	4918.50400000	4932.08600000	4930.44800000	4963.26000000	4963.14760000
2658461538.46153831	4993.41400000	4991.53000000	4978.01400000	4976.92400000	4935.23200000	4938.43200000	4976.11400000	4973.12600000	4932.92800000	4931.21600000	4963.14040000	4962.24560000
2660133779.26421404	5015.61400000	5006.40800000	4974.02200000	4971.22400000	4944.62800000	4938.96000000	4961.74400000	4961.02800000	4927.30800000	4918.98400000	4964.66320000	4959.32080000
2661806020.06688976	5043.52400000	5045.12400000	4985.77800000	4992.15000000	4973.68000000	4974.50800000	4928.01200000	4927.07800000	4939.00400000	4944.96400000	4973.99960000	4976.76480000
2663478260.86956501	4992.14200000	4989.99600000	4968.91000000	4970.48000000	4928.90200000	4930.49000000	4964.92000000	4965.35600000	4933.66800000	4932.48600000	4957.70840000	4957.76160000
2665150501.67224073	5042.40200000	5042.28400000	4969.54400000	4975.78800000	4943.69000000	4944.32000000	4931.46200000	4936.20600000	4918.84600000	4921.40600000	4961.18880000	4964.00080000
2666822742.47491646	5001.66400000	5004.93000000	4942.81200000	4948.10600000	4930.38200000	4933.05400000	4921.77200000	4923.14400000	4917.06400000	4916.97800000	4942.73880000	4945.24240000
2668494983.27759218	5004.69400000	5009.55800000	4958.67000000	4961.46600000	4921.91800000	4923.31400000	4934.93200000	4929.50000000	4915.66600000	4913.30600000	4947.17600000	4947.42880000
2670167224.08026743	5041.38400000	5050.28400000	4972.56600000	4972.42800000	4936.80600000	4938.33800000	4932.83200000	4939.58000000	4927.31800000	4918.97400000	4962.18120000	4963.92080000
2671839464.88294315	4994.88800000	5003.67200000	4954.63200000	4957.59200000	4917.72400000	4920.50200000	4935.76800000	4932.30800000	4913.19800000	4910.63000000	4943.24200000	4944.94080000
2673511705.68561888	4986.22200000	4989.01600000	4957.79800000	4958.33800000	4918.33600000	4925.84000000	4961.26600000	4966.38600000	4933.92400000	4931.13000000	4951.50920000	4954.14200000
2675183946.48829412	4986.09600000	4983.31400000	4968.72600000	4974.02600000	4923.87400000	4932.85000000	4969.52200000	4968.37000000	4925.99400000	4931.20800000	4954.84240000	4957.95360000
2676856187.29096985	5037.56600000	5028.01400000	4991.74200000	4989.24000000	4949.83600000	4950.92000000	4935.59400000	4935.08000000	4934.14000000	4938.47000000	4969.77560000	4968.34480000
2678528428.09364557	5042.50600000	5048.21000000	4979.22800000	4983.71000000	4949.13200000	4952.56400000	4935.37200000	4937.69800000	4930.50800000	4927.18800000	4967.34920000	4969.87400000
2680200668.89632130	4994.51200000	4987.17800000	4956.49800000	4958.93800000	4918.40000000	4916.17600000	4949.11800000	4957.03200000	4931.04800000	4932.16400000	4949.91520000	4950.29760000
2681872909.69899654	5028.43800000	5023.32800000	4964.91400000	4974.43400000	4945.79000000	4942.40600000	4933.54000000	4942.18200000	4929.90800000	4924.04600000	4960.51800000	4961.27920000
2683545150.50167227	4992.78800000	4994.92800000	4968.88000000	4968.43400000	4926.53000000	4925.68600000	4969.56600000	4964.21600000	4936.03000000	4932.32000000	4958.75880000	4957.11680000
2685217391.30434799	5021.34400000	5031.34600000	4968.14600000	4971.42200000	4960.61600000	4955.52400000	4937.36600000	4936.25800000	4929.94800000	4936.24400000	4963.48400000	4966.15880000
2686889632.10702324	4992.07200000	4992.88400000	4963.39600000	4962.75800000	4921.68800000	4921.80600000	4967.94200000	4970.85600000	4931.14000000	4933.15000000	4955.24760000	4956.29080000
2688561872.90969896	4998.53600000	4993.33600000	4969.81000000	4971.63200000	4924.43600000	4934.16000000	4956.25800000	4962.44600000	4931.66600000	4931.28800000	4956.14120000	4958.57240000
2690234113.71237469	5039.26800000	5048.17400000	4976.00600000	4982.32200000	4945.72200000	4947.90600000	4941.28200000	4942.23400000	4922.47600000	4925.70600000	4964.95080000	4969.26840000
2691906354.51504993	5040.38400000	5045.89200000	4979.65800000	4985.92600000	4972.62400000	4972.38200000	4922.33400000	4923.00000000	4938.38600000	4940.00800000	4970.67720000	4973.44160000
2693578595.31772566	4991.02600000	4993.71000000	4958.00400000	4951.17800000	4936.89400000	4939.44400000	4928.81000000	4932.10000000	4913.61800000	4918.04000000	4945.67040000	4946.89440000
2695250836.12040138	5051.45800000	5053.24200000	4984.26000000	4982.84600000	4949.41400000	4953.34600000	4941.95000000	4944.39200000	4927.48200000	4929.23400000	4970.91280000	4972.61200000
2696923076.92307711	4984.44400000	4987.42200000	4949.58200000	4958.27400000	4930.31800000	4944.48800000	4920.08000000	4922.47000000	4910.07600000	4914.34200000	4938.90000000	4945.39920000
2698595317.72575235	4988.73800000	4992.47600000	4955.10400000	4962.10200000	4929.05200000	4939.63800000	4920.98200000	4924.52200000	4916.53400000	4918.26400000	4942.08200000	4947.40040000
2700267558.52842808	5042.84600000	5037.24200000	4974.38200000	4973.18200000	4946.66600000	4951.92800000	4919.97200000	4922.49800000	4930.97000000	4935.07000000	4962.96720000	4963.98400000
2701939799.33110380	5032.92000000	5041.66400000	4977.33000000	4986.36000000	4967.37600000	4970.17000000	4918.62000000	4922.58800000	4942.78600000	4942.58000000	4967.80640000	4972.67240000
2703612040.13377905	5027.80600000	5034.69400000	4987.35200000	4994.93000000	4981.50600000	4979.49600000	4933.03400000	4939.00200000	4935.81000000	4938.54000000	4973.10160000	4977.33240000
2705284280.93645477	5033.06000000	5037.27200000	4975.87000000	4978.34800000	4952.48600000	4957.29400000	4925.66600000	4927.51000000	4929.75000000	4923.98400000	4963.36640000	4964.88160000
2706956521.73913050	4976.33600000	4992.49600000	4944.11000000	4949.43200000	4937.15200000	4938.72000000	4929.73000000	4930.91800000	4914.84400000	4921.65200000	4940.43440000	4946.64360000
2708628762.54180622	4989.34000000	5005.90600000	4941.40600000	4962.19400000	4904.00000000	4912.30200000	4936.02000000	4946.79400000	4917.58600000	4921.36800000	4937.67040000	4949.71280000
2710301003.34448147	5032.44600000	5036.88600000	4972.77400000	4975.77800000	4952.06600000	4958.79800000	4951.49800000	4958.24000000	4920.74400000	4926.83200000	4965.90560000	4971.30680000
2711973244.14715719	5020.51000000	5036.53600000	4976.39800000	4984.41000000	4966.92800000	4979.37800000	4941.49800000	4945.96200000	4926.24800000	4933.50800000	4966.31640000	4975.95880000
2713645484.94983292	5035.01200000	5039.26200000	4970.41000000	4979.82800000	4943.41400000	4948.17800000	4916.02600000	4928.03600000	4923.25600000	4929.28400000	4957.62360000	4964.91760000
2715317725.75250816	4997.04800000	5005.57200000	4954.42000000	4966.28600000	4913.80000000	4916.48800000	4928.52600000	4936.94400000	4906.70600000	4910.37000000	4940.10000000	4947.13200000
2716989966.55518389	5031.06600000	5037.05600000	4973.74400000	4986.52400000	4941.88200000	4958.23400000	4932.84600000	4936.67400000	4932.26400000	4935.06800000	4962.36040000	4970.71120000
