freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2620000000.00000000	4995.60000000	4983.86800000	5026.47200000	5019.85800000	4988.06600000	4977.57600000	4953.03400000	4945.32400000	4995.45200000	4978.61400000	4991.72480000	4981.04800000
2621672240.80267572	5077.36600000	5069.66000000	5046.48200000	5041.37200000	4991.81600000	4979.47800000	4916.59800000	4918.35000000	5013.99800000	5015.81800000	5009.25200000	5004.93560000
2623344481.60535097	5100.14800000	5094.99000000	4975.00200000	4966.32600000	4916.09000000	4911.16800000	4991.20000000	4988.19200000	4960.48600000	4961.38600000	4988.58520000	4984.41240000
2625016722.40802670	5111.12000000	5103.67800000	4971.68800000	4955.67200000	4894.69400000	4892.60200000	4997.40800000	4986.40000000	4926.92200000	4939.19400000	4980.36640000	4975.50920000
2626688963.21070242	5073.53400000	5063.13800000	5060.64200000	5050.15400000	4984.84200000	4974.63600000	4915.31800000	4921.58600000	5022.00400000	5016.76000000	5011.26800000	5005.25480000
2628361204.01337814	5058.94000000	5051.17000000	5035.19000000	5026.93000000	4995.59000000	4992.66000000	4954.74000000	4957.53600000	5031.35000000	5022.11800000	5015.16200000	5010.08280000
2630033444.81605339	5075.86200000	5071.66000000	5033.36200000	5028.43200000	4987.75400000	4975.27200000	4927.54400000	4927.59600000	5041.61000000	5036.13600000	5013.22640000	5007.81920000
2631705685.61872911	5077.78600000	5077.92800000	5020.46600000	5007.67400000	4893.45800000	4895.42200000	4989.22200000	4981.63400000	5016.24200000	5005.20000000	4999.43480000	4993.57160000
2633377926.42140484	5009.34200000	5006.37200000	5001.23600000	4993.13600000	4935.98600000	4934.60200000	4985.96800000	4976.90400000	4955.29400000	4954.53000000	4977.56520000	4973.10880000
2635050167.22408009	5068.53800000	5059.64200000	5032.52000000	5030.17200000	4946.72200000	4954.30800000	4946.63000000	4944.45600000	4934.11800000	4929.48800000	4985.70560000	4983.61320000
2636722408.02675581	5071.68600000	5062.99600000	5058.00800000	5048.83000000	5004.04800000	5000.54800000	4945.57200000	4937.22600000	4998.68000000	4998.74200000	5015.59880000	5009.66840000
2638394648.82943153	5089.95200000	5080.99400000	5040.53000000	5032.69200000	4981.82600000	4981.59000000	4930.53800000	4923.36600000	5037.84600000	5032.66600000	5016.13840000	5010.26160000
