freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2620000000.00000000	3783.72800000	3784.97600000	3747.81200000	3744.54400000	3731.29800000	3736.60200000	3735.70800000	3733.40200000	3712.64200000	3706.15000000	3742.23760000	3741.13480000
2621672240.80267572	3751.74200000	3750.17600000	3724.06200000	3722.55000000	3740.09000000	3738.27600000	3728.08400000	3723.66200000	3730.12200000	3726.16400000	3734.82000000	3732.16560000
2623344481.60535097	3762.48000000	3762.54400000	3726.38000000	3724.19400000	3702.94200000	3706.01600000	3735.33800000	3743.09600000	3730.56600000	3726.64000000	3731.54120000	3732.49800000
2625016722.40802670	3764.32800000	3764.50400000	3742.88800000	3742.30600000	3740.83000000	3731.66600000	3740.73400000	3738.23000000	3715.30600000	3714.46800000	3740.81720000	3738.23480000
2626688963.21070242	3751.25000000	3749.58400000	3724.81600000	3725.36200000	3735.16400000	3733.99400000	3724.06000000	3722.70000000	3718.84600000	3717.86600000	3730.82720000	3729.90120000
2628361204.01337814	3758.14600000	3759.45200000	3739.30000000	3741.25600000	3705.29600000	3702.17200000	3728.52800000	3732.76400000	3728.45400000	3726.03600000	3731.94480000	3732.33600000
2630033444.81605339	3758.65600000	3753.24200000	3732.83600000	3738.26000000	3729.80200000	3732.62000000	3736.75800000	3730.16200000	3714.17600000	3711.76000000	3734.44560000	3733.20880000
2631705685.61872911	3750.21000000	3753.35600000	3730.71200000	3732.73800000	3716.43400000	3710.59800000	3734.40000000	3730.20800000	3729.02600000	3724.09800000	3732.15640000	3730.19960000
2633377926.42140484	3753.58200000	3754.91000000	3725.01000000	3729.79400000	3724.47800000	3727.77000000	3718.57200000	3723.35800000	3713.74800000	3709.18000000	3727.07800000	3729.00240000
2635050167.22408009	3742.37200000	3742.37800000	3729.21400000	3726.00400000	3721.30800000	3711.80600000	3710.78200000	3708.16200000	3730.66600000	3732.69400000	3726.86840000	3724.20880000
2636722408.02675581	3737.86000000	3734.01600000	3728.97000000	3730.29600000	3722.85200000	3722.45400000	3714.18400000	3712.33400000	3730.69600000	3725.29800000	3726.91240000	3724.87960000
2638394648.82943153	3735.79600000	3742.77600000	3732.39000000	3734.36000000	3727.17000000	3721.92000000	3726.64600000	3728.27200000	3716.15000000	3715.48400000	3727.63040000	3728.56240000
2640066889.63210726	3758.31000000	3764.19800000	3737.38400000	3739.37400000	3712.68400000	3708.55800000	3733.95800000	3734.15800000	3705.90000000	3702.99400000	3729.64720000	3729.85640000
2641739130.43478251	3748.38200000	3749.69800000	3724.47800000	3725.43200000	3720.32200000	3722.91800000	3712.66200000	3712.95600000	3726.32800000	3725.05800000	3726.43440000	3727.21240000
2643411371.23745823	3773.93400000	3774.15000000	3744.58000000	3751.92600000	3738.90400000	3742.40400000	3733.98000000	3733.56000000	3712.73400000	3715.17000000	3740.82640000	3743.44200000
2645083612.04013395	3741.93600000	3740.82000000	3739.96200000	3742.41400000	3718.86200000	3717.59800000	3730.29400000	3724.89600000	3711.96000000	3713.09400000	3728.60280000	3727.76440000
2646755852.84280920	3777.76600000	3775.97400000	3747.70000000	3747.64200000	3739.81600000	3736.18400000	3740.02800000	3730.82200000	3717.85000000	3709.33600000	3744.63200000	3739.99160000
2648428093.64548492	3757.29000000	3755.37400000	3726.24200000	3733.51400000	3719.67800000	3730.24400000	3732.64000000	3732.31400000	3719.51600000	3720.28600000	3731.07320000	3734.34640000
2650100334.44816065	3741.27600000	3746.12000000	3745.67600000	3744.38400000	3717.73400000	3715.92400000	3734.33000000	3732.30800000	3710.77000000	3707.21200000	3729.95720000	3729.18960000
2651772575.25083590	3768.19200000	3764.66000000	3755.50200000	3750.38600000	3707.04000000	3711.90600000	3734.40800000	3737.92800000	3705.46400000	3704.62800000	3734.12120000	3733.90160000
2653444816.05351162	3777.99400000	3782.15600000	3729.68800000	3733.27800000	3716.17600000	3715.08200000	3737.76400000	3736.42400000	3717.97800000	3722.79600000	3735.92000000	3737.94720000
2655117056.85618734	3778.17600000	3776.24400000	3751.40000000	3748.83200000	3742.38600000	3740.85400000	3733.71000000	3733.91200000	3719.11000000	3708.76200000	3744.95640000	3741.72080000
2656789297.65886307	3748.75200000	3757.36400000	3731.43200000	3735.97400000	3702.74600000	3702.37200000	3741.10800000	3743.23600000	3724.59600000	3722.66800000	3729.72680000	3732.32280000
2658461538.46153831	3758.00200000	3766.87400000	3740.41200000	3739.81000000	3693.27600000	3699.42400000	3726.26400000	3723.76400000	3725.56400000	3726.06600000	3728.70360000	3731.18760000
2660133779.26421404	3760.55000000	3757.97800000	3744.46000000	3745.57200000	3701.78200000	3703.65800000	3733.87400000	3732.97400000	3704.98000000	3705.74400000	3729.12920000	3729.18520000
2661806020.06688976	3750.15800000	3750.48400000	3721.48600000	3726.63400000	3721.60600000	3720.40200000	3723.97600000	3726.19600000	3738.36600000	3738.29400000	3731.11840000	3732.40200000
2663478260.86956501	3754.89800000	3757.54000000	3721.88000000	3722.17800000	3699.51000000	3702.99000000	3732.85400000	3727.81200000	3717.13000000	3713.50400000	3725.25440000	3724.80480000
