freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2620000000.00000000	4939.81000000	4932.37000000	4908.77000000	4900.71400000	4889.53200000	4880.87800000	4840.22000000	4836.11000000	4850.33800000	4838.41000000	4885.73400000	4877.69640000
2621672240.80267572	4917.00000000	4909.92200000	4862.29600000	4857.57800000	4880.15200000	4866.99000000	4894.62000000	4886.69400000	4885.25400000	4880.81400000	4887.86440000	4880.39960000
2623344481.60535097	4903.42800000	4895.75600000	4900.91600000	4900.83000000	4862.25400000	4862.04400000	4842.97800000	4835.71800000	4851.57200000	4845.01400000	4872.22960000	4867.87240000
2625016722.40802670	4929.48600000	4929.86200000	4945.73200000	4940.56800000	4859.10000000	4856.26600000	4858.28000000	4849.36600000	4855.87200000	4849.89200000	4889.69400000	4885.19080000
2626688963.21070242	4893.57400000	4894.79200000	4896.33800000	4887.76600000	4872.33800000	4868.09400000	4834.85000000	4825.98200000	4858.39400000	4847.42800000	4871.09880000	4864.81240000
2628361204.01337814	4935.51200000	4929.24200000	4894.74800000	4886.84400000	4895.16000000	4891.70200000	4865.52600000	4854.29000000	4893.27400000	4884.26600000	4896.84400000	4889.26880000
2630033444.81605339	4900.66200000	4888.39400000	4900.82400000	4891.98800000	4896.18800000	4887.38600000	4843.28800000	4839.95600000	4836.63200000	4832.80200000	4875.51880000	4868.10520000
2631705685.61872911	4938.00000000	4930.80000000	4893.81400000	4887.14200000	4891.79000000	4887.25000000	4900.17200000	4891.52200000	4863.51000000	4853.31400000	4897.45720000	4890.00560000
2633377926.42140484	4927.14000000	4926.90800000	4882.66400000	4881.47800000	4885.59200000	4885.16400000	4898.58600000	4893.69000000	4876.85400000	4869.66400000	4894.16720000	4891.38080000
2635050167.22408009	4905.40400000	4902.56200000	4890.18600000	4882.70600000	4884.21400000	4883.90800000	4844.28600000	4844.13800000	4895.82600000	4885.10600000	4883.98320000	4879.68400000
2636722408.02675581	4944.08800000	4937.78200000	4897.10600000	4892.44000000	4874.43000000	4871.13200000	4859.53600000	4850.32200000	4882.37600000	4875.66200000	4891.50720000	4885.46760000
2638394648.82943153	4925.45800000	4917.51400000	4886.25600000	4880.66800000	4874.94600000	4871.33800000	4869.96800000	4873.04200000	4881.54800000	4869.20200000	4887.63520000	4882.35280000
2640066889.63210726	4950.64800000	4945.89000000	4898.07400000	4887.42200000	4891.32600000	4881.45600000	4884.80400000	4879.66600000	4853.63200000	4842.13600000	4895.69680000	4887.31400000
2641739130.43478251	4926.10800000	4919.84200000	4911.29200000	4902.77600000	4917.51200000	4908.96200000	4831.73800000	4824.12000000	4839.78200000	4828.34600000	4885.28640000	4876.80920000
2643411371.23745823	4930.22400000	4930.28800000	4900.04600000	4898.05800000	4881.53000000	4881.66800000	4867.90200000	4864.45800000	4849.19200000	4841.05000000	4885.77880000	4883.10440000
2645083612.04013395	4915.62000000	4909.60200000	4871.92000000	4864.35000000	4876.12400000	4866.99600000	4889.76000000	4888.70200000	4886.81200000	4882.56000000	4888.04720000	4882.44200000
2646755852.84280920	4903.33400000	4898.76600000	4905.33800000	4897.85400000	4901.64400000	4896.92200000	4837.62200000	4834.17200000	4846.81400000	4843.51800000	4878.95040000	4874.24640000
2648428093.64548492	4906.37000000	4905.77400000	4868.57000000	4869.90400000	4890.51800000	4886.60200000	4871.53000000	4870.60600000	4874.91800000	4874.56400000	4882.38120000	4881.49000000
2650100334.44816065	4937.90800000	4931.15200000	4894.75200000	4884.34000000	4882.24600000	4874.95400000	4865.39800000	4857.10800000	4885.65000000	4876.78200000	4893.19080000	4884.86720000
2651772575.25083590	4922.49600000	4915.93600000	4899.97400000	4894.47600000	4890.48800000	4889.26400000	4844.22600000	4839.02600000	4842.24800000	4840.06400000	4879.88640000	4875.75320000
2653444816.05351162	4925.11400000	4918.63600000	4897.26200000	4889.82600000	4874.88000000	4867.05400000	4871.00800000	4866.68200000	4882.19800000	4871.32400000	4890.09240000	4882.70440000
2655117056.85618734	4907.80200000	4907.55000000	4907.62400000	4901.19400000	4916.18600000	4910.42800000	4841.08400000	4835.34600000	4833.37400000	4830.73800000	4881.21400000	4877.05120000
2656789297.65886307	4939.27600000	4935.09600000	4907.24400000	4898.12200000	4893.36600000	4886.67600000	4818.56200000	4819.50600000	4839.08200000	4832.54200000	4879.50600000	4874.38840000
2658461538.46153831	4950.33600000	4937.73800000	4892.45000000	4890.63000000	4887.60600000	4878.76000000	4891.71800000	4885.03000000	4877.93600000	4870.36800000	4900.00920000	4892.50520000
2660133779.26421404	4924.52400000	4915.94600000	4918.34200000	4911.32000000	4888.20400000	4882.87800000	4849.37400000	4846.43200000	4843.88800000	4841.53800000	4884.86640000	4879.62280000
2661806020.06688976	4915.58000000	4906.56600000	4909.86200000	4905.68800000	4889.94600000	4884.60400000	4847.09600000	4839.27000000	4848.96600000	4840.47600000	4882.29000000	4875.32080000
2663478260.86956501	4917.95400000	4915.20200000	4943.06000000	4934.57600000	4850.87600000	4836.49600000	4847.66000000	4842.04800000	4840.91800000	4835.97600000	4880.09360000	4872.85960000
2665150501.67224073	4884.87200000	4880.56400000	4876.86200000	4869.51000000	4870.10600000	4861.77600000	4838.84400000	4836.34600000	4850.90400000	4846.61000000	4864.31760000	4858.96120000
2666822742.47491646	4913.04800000	4907.05400000	4900.42000000	4891.63800000	4891.90400000	4881.03000000	4871.10000000	4860.49000000	4876.34800000	4869.17400000	4890.56400000	4881.87720000
2668494983.27759218	4926.19600000	4927.84600000	4881.79600000	4876.55800000	4885.84600000	4879.90600000	4861.72200000	4859.56200000	4896.52200000	4887.39000000	4890.41640000	4886.25240000
2670167224.08026743	4917.42800000	4912.63000000	4865.08000000	4855.96600000	4879.28400000	4872.03800000	4884.83400000	4871.66400000	4880.43000000	4878.88800000	4885.41120000	4878.23720000
2671839464.88294315	4907.08200000	4903.51000000	4856.36200000	4851.98600000	4884.25200000	4886.02800000	4855.20200000	4848.43600000	4879.46200000	4874.94800000	4876.47200000	4872.98160000
2673511705.68561888	4913.26800000	4909.70400000	4880.31200000	4879.98600000	4866.43800000	4863.29600000	4848.57400000	4854.10000000	4861.44800000	4855.86200000	4874.00800000	4872.58960000
2675183946.48829412	4908.70200000	4899.44800000	4947.48400000	4938.05800000	4889.44600000	4882.87000000	4842.11800000	4836.56000000	4842.50000000	4833.31800000	4886.05000000	4878.05080000
2676856187.29096985	4936.21600000	4933.84800000	4896.00800000	4888.13400000	4883.99000000	4881.52000000	4882.77800000	4877.88200000	4880.35000000	4872.46000000	4895.86840000	4890.76880000
2678528428.09364557	4903.56600000	4901.11000000	4927.80400000	4924.12400000	4891.92800000	4883.19000000	4850.36600000	4848.33000000	4846.98600000	4838.56000000	4884.13000000	4879.06280000
2680200668.89632130	4893.63800000	4883.55800000	4898.55400000	4899.20200000	4882.57800000	4879.92200000	4848.74400000	4840.88400000	4824.22800000	4819.16200000	4869.54840000	4864.54560000
2681872909.69899654	4891.17400000	4892.58800000	4882.83800000	4883.47800000	4871.03000000	4867.41200000	4837.20000000	4836.49200000	4851.26200000	4848.35400000	4866.70080000	4865.66480000
2683545150.50167227	4892.87200000	4893.11000000	4865.89000000	4861.43800000	4880.10800000	4876.59800000	4845.25400000	4847.95600000	4887.00200000	4882.62200000	4874.22520000	4872.34480000
2685217391.30434799	4942.37600000	4934.30600000	4906.02200000	4903.63000000	4892.78200000	4889.06800000	4829.14800000	4826.87600000	4838.83800000	4839.80000000	4881.83320000	4878.73600000
2686889632.10702324	4941.63000000	4933.46400000	4887.26400000	4885.22400000	4893.54800000	4892.55200000	4873.33400000	4866.65600000	4894.09200000	4885.56000000	4897.97360000	4892.69120000
2688561872.90969896	4918.03600000	4916.64000000	4890.89600000	4893.25200000	4878.04200000	4872.22600000	4867.19800000	4869.67200000	4877.39400000	4872.32400000	4886.31320000	4884.82280000
2690234113.71237469	4943.53000000	4936.33400000	4904.47000000	4906.88400000	4887.81000000	4883.29200000	4823.36000000	4817.24400000	4839.40000000	4841.04400000	4879.71400000	4876.95960000
2691906354.51504993	4932.70200000	4930.44400000	4882.83000000	4891.12600000	4882.27400000	4881.58400000	4866.50400000	4857.27600000	4876.30400000	4880.57400000	4888.12280000	4888.20080000
2693578595.31772566	4903.93400000	4908.58200000	4873.34800000	4863.31200000	4884.60600000	4889.10200000	4857.00800000	4857.96800000	4871.63200000	4862.81400000	4878.10560000	4876.35560000
2695250836.12040138	4905.90600000	4906.02800000	4862.18200000	4857.13400000	4873.18400000	4874.75400000	4876.23400000	4873.86000000	4879.10000000	4874.53600000	4879.32120000	4877.26240000
