freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	4786.52200000	4777.48400000	4806.17400000	4797.26200000	4767.77200000	4764.15000000	4800.89600000	4796.90000000	4755.37000000	4749.86000000	4783.34680000	4777.13120000
2721003344.48160553	4775.17800000	4768.43600000	4792.97800000	4788.70400000	4762.79800000	4757.57200000	4768.44800000	4759.58600000	4747.82200000	4741.82800000	4769.44480000	4763.22520000
2722006688.96321058	4776.71200000	4773.37600000	4817.45800000	4808.97000000	4755.92400000	4750.19400000	4790.22000000	4781.11800000	4772.40000000	4770.08200000	4782.54280000	4776.74800000
2723010033.44481611	4804.29800000	4795.16600000	4776.64000000	4768.34200000	4804.86000000	4800.46600000	4803.11800000	4794.64800000	4779.97000000	4773.41200000	4793.77720000	4786.40680000
2724013377.92642164	4758.15400000	4760.11000000	4801.06800000	4794.08000000	4767.81000000	4756.86800000	4779.67800000	4773.99800000	4772.30600000	4767.23600000	4775.80320000	4770.45840000
2725016722.40802670	4788.64400000	4783.89400000	4764.90400000	4764.45000000	4795.35200000	4792.36000000	4792.96200000	4787.29600000	4773.32400000	4758.14600000	4783.03720000	4777.22920000
2726020066.88963223	4789.73400000	4788.96800000	4777.36400000	4770.18200000	4794.86600000	4790.46000000	4793.20400000	4790.40000000	4779.51800000	4771.15200000	4786.93720000	4782.23240000
2727023411.37123728	4766.19800000	4755.73600000	4799.73000000	4791.07600000	4796.28600000	4795.31600000	4755.73400000	4745.28800000	4808.01000000	4798.62400000	4785.19160000	4777.20800000
2728026755.85284281	4760.89400000	4746.86800000	4797.99000000	4792.02400000	4787.94000000	4779.27800000	4743.05200000	4736.46800000	4797.66800000	4791.06000000	4777.50880000	4769.13960000
2729030100.33444834	4795.16400000	4797.33200000	4790.74600000	4781.39800000	4806.90800000	4797.15600000	4801.01600000	4792.59600000	4775.02800000	4770.32600000	4793.77240000	4787.76160000
2730033444.81605339	4791.48600000	4779.76800000	4775.47800000	4771.77400000	4800.56600000	4796.40000000	4808.10200000	4803.82600000	4780.74400000	4771.14200000	4791.27520000	4784.58200000
2731036789.29765892	4734.68400000	4728.39000000	4790.19000000	4783.29600000	4775.79400000	4772.12000000	4753.70600000	4752.02000000	4707.97400000	4702.36000000	4752.46960000	4747.63720000
2732040133.77926445	4752.56200000	4741.42800000	4797.61000000	4794.02800000	4776.10400000	4767.61800000	4780.01800000	4775.18400000	4767.40400000	4764.78000000	4774.73960000	4768.60760000
2733043478.26086950	4803.18000000	4798.32000000	4786.31200000	4778.11200000	4801.20600000	4797.29600000	4794.52200000	4785.71000000	4785.65600000	4775.25200000	4794.17520000	4786.93800000
2734046822.74247503	4739.31200000	4723.68800000	4787.90600000	4783.30800000	4762.70600000	4758.20400000	4756.13400000	4750.22200000	4743.54600000	4737.76600000	4757.92080000	4750.63760000
2735050167.22408009	4755.22400000	4751.51800000	4808.33400000	4800.93600000	4781.35000000	4785.81000000	4763.07800000	4755.19800000	4784.91800000	4787.60600000	4778.58080000	4776.21360000
2736053511.70568562	4775.06200000	4765.38400000	4797.61000000	4793.95000000	4775.14000000	4767.77800000	4790.09000000	4784.69000000	4750.74600000	4753.81200000	4777.72960000	4773.12280000
2737056856.18729115	4774.11800000	4769.53800000	4795.38200000	4787.85800000	4766.41400000	4759.47000000	4775.37200000	4766.01600000	4762.93000000	4759.78800000	4774.84320000	4768.53400000
2738060200.66889620	4750.27200000	4746.27800000	4795.43000000	4787.62800000	4768.32400000	4769.62200000	4796.17000000	4788.18600000	4709.52600000	4703.29600000	4763.94440000	4759.00200000
2739063545.15050173	4797.22400000	4795.89800000	4762.84600000	4760.46800000	4794.48400000	4795.20400000	4796.91800000	4790.74800000	4759.48000000	4749.19400000	4782.19040000	4778.30240000
2740066889.63210726	4751.75600000	4745.90200000	4793.94200000	4790.68400000	4784.95800000	4779.81600000	4777.83200000	4772.05600000	4716.81400000	4706.59400000	4765.06040000	4759.01040000
2741070234.11371231	4760.98800000	4754.01000000	4803.67800000	4793.56800000	4755.75000000	4749.04400000	4782.97200000	4775.90400000	4775.96800000	4767.21000000	4775.87120000	4767.94720000
2742073578.59531784	4756.30000000	4754.30000000	4789.28200000	4782.25600000	4767.52200000	4754.77000000	4780.06000000	4768.19000000	4750.85200000	4745.96000000	4768.80320000	4761.09520000
2743076923.07692289	4739.87200000	4725.88000000	4794.12000000	4788.28000000	4764.11200000	4760.71200000	4762.67600000	4757.46800000	4736.74000000	4732.61800000	4759.50400000	4752.99160000
2744080267.55852842	4785.59400000	4787.45000000	4780.52400000	4771.24000000	4793.96200000	4791.41400000	4799.88000000	4784.23200000	4778.67400000	4775.58600000	4787.72680000	4781.98440000
2745083612.04013395	4786.44800000	4780.60800000	4790.75400000	4799.42800000	4779.14400000	4764.06800000	4802.19600000	4789.52400000	4761.51600000	4761.37600000	4784.01160000	4779.00080000
2746086956.52173901	4773.94600000	4766.62200000	4810.16200000	4795.06400000	4778.02000000	4773.29000000	4792.26200000	4787.98800000	4756.12400000	4752.46200000	4782.10280000	4775.08520000
2747090301.00334454	4755.03600000	4755.50000000	4800.03600000	4801.04000000	4750.55200000	4742.36600000	4759.27800000	4754.37200000	4783.18000000	4777.19400000	4769.61640000	4766.09440000
2748093645.48495007	4758.51800000	4756.92800000	4797.92400000	4788.54800000	4762.46600000	4755.05000000	4786.56800000	4779.94600000	4774.17200000	4766.79200000	4775.92960000	4769.45280000
2749096989.96655512	4758.21000000	4751.96200000	4799.32000000	4789.83200000	4767.71000000	4762.30000000	4781.23200000	4777.84400000	4769.98000000	4764.81800000	4775.29040000	4769.35120000
2750100334.44816065	4764.74400000	4759.61000000	4783.88200000	4775.69200000	4756.05000000	4755.49400000	4775.99000000	4768.68200000	4745.20200000	4741.78000000	4765.17360000	4760.25160000
2751103678.92976570	4781.12800000	4771.96000000	4800.16600000	4797.08800000	4773.09400000	4771.42200000	4784.94200000	4783.39800000	4759.90400000	4757.68400000	4779.84680000	4776.31040000
2752107023.41137123	4754.15400000	4741.96600000	4810.91600000	4803.90400000	4759.63800000	4756.20400000	4749.05400000	4736.62200000	4788.40600000	4781.29000000	4772.43360000	4763.99720000
2753110367.89297676	4773.70800000	4767.81400000	4798.18600000	4797.26200000	4782.74800000	4769.02800000	4754.08800000	4751.91200000	4796.53200000	4790.57800000	4781.05240000	4775.31880000
2754113712.37458181	4787.59600000	4783.20800000	4798.87600000	4792.02600000	4771.37800000	4762.97000000	4798.68000000	4793.78800000	4763.50400000	4756.36800000	4784.00680000	4777.67200000
2755117056.85618734	4749.37000000	4747.66600000	4796.10200000	4799.24400000	4772.42800000	4760.72400000	4798.33200000	4784.71400000	4761.89000000	4752.39600000	4775.62440000	4768.94880000
2756120401.33779287	4763.61000000	4760.80400000	4795.10200000	4784.15200000	4769.71600000	4764.08600000	4768.00800000	4759.16400000	4742.60400000	4733.49000000	4767.80800000	4760.33920000
2757123745.81939793	4755.75400000	4744.99000000	4794.41200000	4793.77800000	4768.73600000	4767.64000000	4760.83200000	4756.39800000	4773.51400000	4767.56800000	4770.64960000	4766.07480000
2758127090.30100346	4779.99200000	4775.94800000	4816.06000000	4803.97800000	4775.49800000	4770.58600000	4784.53600000	4774.98800000	4766.51200000	4759.09800000	4784.51960000	4776.91960000
