freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	4759.21200000	4750.93000000	4757.21800000	4748.86400000	4782.15000000	4780.01000000	4721.28400000	4719.72800000	4784.48600000	4781.80600000	4760.87000000	4756.26760000
2721003344.48160553	4742.67000000	4734.48200000	4793.06400000	4784.47400000	4767.74400000	4762.54600000	4735.35600000	4732.20800000	4765.95400000	4760.86600000	4760.95760000	4754.91520000
2722006688.96321058	4773.74000000	4772.68600000	4784.87200000	4777.92200000	4750.94600000	4749.66800000	4724.28400000	4719.81800000	4766.20600000	4761.45200000	4760.00960000	4756.30920000
2723010033.44481611	4761.82200000	4758.43000000	4771.40200000	4769.17200000	4771.37600000	4761.47000000	4726.29600000	4715.94800000	4781.67000000	4780.72000000	4762.51320000	4757.14800000
2724013377.92642164	4776.37200000	4770.16200000	4769.30800000	4761.28600000	4768.63200000	4765.63200000	4708.44800000	4701.68800000	4745.97200000	4737.94400000	4753.74640000	4747.34240000
2725016722.40802670	4767.42800000	4759.84200000	4765.55400000	4757.23200000	4769.49200000	4764.72600000	4713.94200000	4709.69400000	4747.67200000	4743.10000000	4752.81760000	4746.91880000
2726020066.88963223	4776.83000000	4775.27800000	4775.75000000	4772.40000000	4759.40600000	4756.05000000	4733.52000000	4723.26400000	4786.09000000	4777.81600000	4766.31920000	4760.96160000
2727023411.37123728	4768.62000000	4760.88400000	4763.23400000	4758.19800000	4777.09800000	4768.96800000	4728.74200000	4724.11000000	4757.28000000	4750.58400000	4758.99480000	4752.54880000
2728026755.85284281	4790.67600000	4785.39000000	4785.01000000	4785.54400000	4760.95200000	4752.69600000	4717.13400000	4711.28800000	4762.03800000	4755.01200000	4763.16200000	4757.98600000
2729030100.33444834	4779.41400000	4772.63600000	4769.28600000	4762.57800000	4769.22800000	4762.59000000	4715.36000000	4706.53000000	4749.41000000	4745.98200000	4756.53960000	4750.06320000
2730033444.81605339	4796.56000000	4791.95400000	4800.64400000	4799.20200000	4758.34600000	4747.81200000	4713.61400000	4707.56800000	4746.26000000	4734.00000000	4763.08480000	4756.10720000
