freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2740066889.63210726	2808.31400000	2806.37000000	2766.73800000	2765.97200000	2756.80800000	2754.03800000	2721.87400000	2720.60200000	2814.15000000	2814.74800000	2739.58400000	2737.18800000	2737.96800000	2735.62000000	2747.47000000	2742.96800000	2785.33000000	2786.98800000	2705.79400000	2705.31000000	2758.40300000	2756.98040000
2741070234.11371231	2812.80000000	2808.28600000	2771.43400000	2774.42800000	2766.37600000	2762.95200000	2737.02400000	2729.99800000	2817.59800000	2815.75800000	2723.19200000	2721.68400000	2749.52200000	2748.75000000	2740.95200000	2738.41200000	2821.98400000	2818.03600000	2706.43200000	2705.97600000	2764.73140000	2762.42800000
2742073578.59531784	2805.82400000	2802.49200000	2748.20200000	2747.71200000	2793.95200000	2789.14000000	2767.78600000	2763.77000000	2730.69000000	2735.85000000	2742.60600000	2738.61400000	2720.47000000	2716.19600000	2741.27800000	2742.80800000	2759.16800000	2760.49800000	2703.46600000	2702.41000000	2751.34420000	2749.94900000
2743076923.07692289	2795.31800000	2796.49600000	2768.42200000	2770.91400000	2753.58400000	2750.84800000	2718.44200000	2717.92400000	2810.64000000	2810.14400000	2734.58200000	2733.51800000	2742.41200000	2736.78200000	2735.24000000	2735.83400000	2805.06400000	2805.69600000	2711.77600000	2715.24200000	2757.54800000	2757.33980000
2744080267.55852842	2786.45400000	2782.41000000	2727.77400000	2725.33200000	2768.89800000	2768.79800000	2744.88800000	2747.35200000	2758.45800000	2761.52800000	2795.64200000	2789.79200000	2728.18600000	2725.61600000	2735.16400000	2738.08600000	2728.38200000	2722.67000000	2731.32200000	2728.67600000	2750.51680000	2749.02600000
2745083612.04013395	2795.13200000	2794.49600000	2763.85600000	2765.20000000	2804.40200000	2796.36000000	2754.15400000	2751.73400000	2776.63600000	2769.41200000	2728.29200000	2726.00200000	2742.07000000	2735.53200000	2736.46200000	2737.51000000	2799.01600000	2795.08200000	2695.84000000	2695.54200000	2759.58600000	2756.68700000
2746086956.52173901	2817.25200000	2812.93200000	2748.48600000	2749.71200000	2800.72600000	2793.77800000	2766.46600000	2765.82200000	2735.44400000	2733.80600000	2749.86800000	2746.21600000	2731.44000000	2721.05000000	2740.52400000	2741.21800000	2761.49400000	2759.92400000	2704.39200000	2701.40200000	2755.60920000	2752.58600000
2747090301.00334454	2825.79000000	2818.28600000	2730.58000000	2733.07200000	2740.42800000	2735.67400000	2731.73200000	2732.62600000	2711.18400000	2709.99800000	2724.52000000	2730.39600000	2733.24000000	2734.31000000	2773.44800000	2771.11600000	2717.18000000	2717.43600000	2707.12600000	2705.38400000	2739.52280000	2738.82980000
2748093645.48495007	2815.07200000	2813.04800000	2716.05600000	2712.06200000	2738.19000000	2731.17400000	2705.15400000	2700.66600000	2755.53200000	2753.44200000	2758.24600000	2753.01400000	2740.84200000	2742.78400000	2742.13400000	2740.11800000	2707.23400000	2703.24800000	2712.26000000	2710.22600000	2739.07200000	2735.97820000
2749096989.96655512	2775.51800000	2777.26000000	2728.22800000	2729.43000000	2752.64800000	2749.25600000	2717.30400000	2714.71600000	2782.13400000	2781.78200000	2766.53800000	2765.41600000	2742.83000000	2741.56000000	2736.20400000	2732.60600000	2719.34400000	2717.22800000	2698.10200000	2694.11200000	2741.88500000	2740.33660000
2750100334.44816065	2786.55200000	2788.53600000	2729.20600000	2731.66200000	2732.81600000	2730.82600000	2719.92200000	2709.95600000	2782.96200000	2780.86800000	2760.84400000	2760.79200000	2730.01000000	2732.38200000	2730.26600000	2731.40200000	2714.83400000	2716.09600000	2700.76600000	2699.65800000	2738.81780000	2738.21780000
2751103678.92976570	2811.48400000	2811.56800000	2728.87800000	2723.00400000	2746.30200000	2748.39000000	2716.98800000	2714.10400000	2762.08800000	2760.03800000	2746.90600000	2746.11600000	2739.04200000	2736.02800000	2748.59600000	2746.20400000	2706.53400000	2704.39200000	2712.88400000	2706.71400000	2741.97020000	2739.65580000
2752107023.41137123	2802.23000000	2803.68800000	2726.28800000	2730.45200000	2733.49600000	2734.05200000	2720.18800000	2716.11200000	2775.65600000	2768.65400000	2757.01400000	2754.22600000	2732.15600000	2733.71200000	2724.33600000	2726.04400000	2718.95400000	2717.84200000	2699.53800000	2698.36000000	2738.98560000	2738.31420000
