freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2790234113.71237469	2560.21600000	2555.68600000	2632.01200000	2630.02400000	2598.19600000	2596.22200000	2650.26400000	2642.38200000	2635.17600000	2632.54800000	2581.94000000	2576.07800000	2611.28600000	2610.20000000	2605.15000000	2604.02600000	2603.07000000	2606.28800000	2562.84400000	2556.70800000	2604.01540000	2601.01620000
2791237458.19397974	2636.55600000	2634.15400000	2604.54600000	2605.85600000	2611.58200000	2612.43200000	2609.86600000	2613.59600000	2602.33400000	2597.70400000	2582.56200000	2577.85600000	2597.76200000	2596.43800000	2610.90800000	2608.87400000	2589.34600000	2587.93600000	2573.37600000	2572.50200000	2601.88380000	2600.73480000
2792240802.67558527	2623.30000000	2617.99000000	2603.00200000	2597.14400000	2584.56800000	2582.87600000	2605.50000000	2606.15600000	2594.43800000	2593.17200000	2582.06600000	2586.05000000	2628.30800000	2624.94600000	2639.59800000	2637.22600000	2574.47600000	2575.70000000	2579.20400000	2579.17400000	2601.44600000	2600.04340000
2793244147.15719080	2653.72800000	2651.57800000	2604.59600000	2599.92400000	2607.63600000	2604.40000000	2604.08200000	2604.42400000	2602.52400000	2600.61400000	2587.58600000	2587.24200000	2610.69800000	2602.34200000	2614.55000000	2616.48000000	2598.20200000	2599.85400000	2582.62400000	2579.02600000	2606.62260000	2604.58840000
2794247491.63879585	2629.06600000	2628.66600000	2600.50000000	2595.03600000	2574.70000000	2574.12800000	2603.21000000	2604.63200000	2596.58800000	2594.38600000	2575.54600000	2572.27600000	2611.05200000	2608.81600000	2638.08200000	2634.18800000	2582.61000000	2580.15200000	2562.53600000	2565.15000000	2597.38900000	2595.74300000
2795250836.12040138	2561.58600000	2562.52000000	2640.49600000	2635.19000000	2606.72200000	2609.99400000	2640.55400000	2640.97000000	2627.95800000	2631.61000000	2570.41400000	2569.31400000	2588.49600000	2589.64600000	2577.81600000	2573.47800000	2593.90600000	2596.28000000	2546.93400000	2548.09800000	2595.48820000	2595.71000000
2796254180.60200691	2651.86800000	2649.91600000	2596.83000000	2597.64000000	2600.51200000	2596.75800000	2602.90600000	2598.31400000	2596.05400000	2593.08000000	2588.57000000	2583.79200000	2611.25200000	2604.74000000	2606.62600000	2603.94000000	2590.57800000	2588.23000000	2574.06800000	2573.13600000	2601.92640000	2598.95460000
2797257525.08361197	2568.53400000	2568.46800000	2613.93200000	2607.91200000	2597.26600000	2594.00200000	2614.38000000	2614.95400000	2651.54600000	2648.46000000	2578.45000000	2575.58800000	2594.07800000	2594.66600000	2593.84000000	2593.99800000	2579.10000000	2581.77400000	2556.26400000	2556.51000000	2594.73900000	2593.63320000
2798260869.56521749	2626.23200000	2622.32200000	2602.44800000	2603.44000000	2598.77200000	2600.17000000	2605.92800000	2609.87800000	2603.24400000	2602.05400000	2589.45600000	2587.30000000	2603.76400000	2606.71600000	2635.18200000	2632.62400000	2596.52800000	2593.59400000	2580.28400000	2578.16200000	2604.18380000	2603.62600000
2799264214.04682255	2574.94000000	2570.10000000	2603.71600000	2606.94200000	2590.96200000	2594.13800000	2612.51800000	2606.71800000	2648.80000000	2649.67800000	2580.41400000	2575.71600000	2590.13200000	2585.77800000	2588.73000000	2584.98800000	2574.44600000	2577.28800000	2551.52000000	2550.74800000	2591.61780000	2590.20940000
2800267558.52842808	2636.41800000	2638.22400000	2606.99000000	2605.13400000	2631.78600000	2634.60400000	2621.40200000	2623.53200000	2600.31000000	2603.01200000	2596.54000000	2594.82400000	2604.18000000	2604.71000000	2604.36400000	2598.56200000	2606.06600000	2602.12400000	2573.14000000	2570.71200000	2608.11960000	2607.54380000
