freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2741070234.11371231	3272.12600000	3275.42200000	3314.44400000	3316.29000000	3270.17600000	3263.05400000	3261.53800000	3262.79800000	3230.91000000	3229.09400000	3218.37000000	3214.89600000	3179.16400000	3169.89600000	3133.28200000	3132.25800000	3164.27000000	3163.82400000	3203.39000000	3199.80400000	3224.76700000	3222.73360000
2742073578.59531784	3223.59600000	3217.77000000	3279.30800000	3273.55600000	3324.79800000	3320.23800000	3221.34600000	3224.06400000	3291.33200000	3286.51000000	3189.49800000	3182.36200000	3201.69800000	3201.73400000	3127.20200000	3131.15800000	3187.97400000	3183.33400000	3178.80400000	3180.95600000	3222.55560000	3220.16820000
2743076923.07692289	3195.73600000	3192.21200000	3192.21200000	3186.87200000	3258.25000000	3256.17400000	3215.95800000	3213.61200000	3172.89800000	3167.47200000	3234.01400000	3234.73000000	3245.81600000	3242.53200000	3169.97400000	3171.62000000	3247.85600000	3247.93200000	3243.67000000	3243.20800000	3217.63840000	3215.63640000
2744080267.55852842	3154.82600000	3150.21600000	3266.26600000	3266.37000000	3326.86600000	3325.41000000	3179.55400000	3175.94600000	3275.22000000	3271.99000000	3174.61200000	3172.02600000	3118.27400000	3116.03200000	3132.56200000	3134.98000000	3130.06000000	3126.97600000	3194.47000000	3194.00800000	3195.27100000	3193.39540000
2745083612.04013395	3192.48400000	3187.17000000	3284.36800000	3279.54800000	3278.54400000	3278.07000000	3188.44800000	3188.05000000	3197.11800000	3199.88000000	3086.21200000	3084.88400000	3112.89800000	3111.39400000	3118.08400000	3119.43600000	3233.80600000	3223.92800000	3220.13800000	3215.15800000	3191.21000000	3188.75180000
2746086956.52173901	3204.50400000	3195.29600000	3305.30600000	3299.64200000	3314.16600000	3312.12200000	3184.32800000	3181.27000000	3217.93600000	3210.56200000	3085.40000000	3085.50000000	3099.09400000	3099.76000000	3119.52000000	3114.98800000	3262.59400000	3263.25200000	3237.70800000	3232.74200000	3203.05560000	3199.51340000
2747090301.00334454	3214.01400000	3207.84200000	3276.74000000	3268.61200000	3300.39800000	3303.91800000	3221.55200000	3221.00400000	3291.58200000	3290.32200000	3201.38200000	3197.29200000	3200.53200000	3198.82000000	3135.92000000	3140.69800000	3172.29000000	3171.26600000	3176.63000000	3176.07400000	3219.10400000	3217.58480000
2748093645.48495007	3193.16000000	3185.05200000	3198.61600000	3199.84800000	3271.73600000	3268.33400000	3219.77600000	3221.88600000	3166.91600000	3163.54800000	3245.81800000	3241.73400000	3240.64200000	3237.46600000	3181.42000000	3177.66800000	3243.69400000	3235.75400000	3247.96000000	3248.59600000	3220.97380000	3217.98860000
2749096989.96655512	3274.08800000	3271.01600000	3244.09200000	3242.02800000	3279.39000000	3273.38800000	3189.77200000	3187.31800000	3240.00200000	3240.33200000	3231.97600000	3229.78000000	3196.60400000	3196.72600000	3120.01200000	3116.33000000	3277.57200000	3275.91200000	3169.65000000	3172.57000000	3222.31580000	3220.54000000
2750100334.44816065	3213.65800000	3207.16000000	3235.79800000	3232.09600000	3285.72200000	3281.34200000	3237.70000000	3237.41000000	3216.53000000	3206.11000000	3132.74200000	3130.00600000	3157.97000000	3148.40000000	3132.52600000	3132.78000000	3219.33400000	3220.61600000	3227.30800000	3232.56000000	3205.92880000	3202.84800000
2751103678.92976570	3249.25600000	3245.25800000	3224.01800000	3219.01200000	3259.59400000	3256.50800000	3197.11800000	3189.36800000	3206.47400000	3201.48600000	3229.46200000	3230.73800000	3142.99600000	3142.89000000	3114.68000000	3113.15200000	3280.96000000	3277.70000000	3159.75800000	3159.90600000	3206.43160000	3203.60180000
2752107023.41137123	3298.53400000	3293.28200000	3233.86200000	3230.00000000	3273.23200000	3273.43200000	3204.26000000	3200.38400000	3253.01000000	3244.03800000	3201.88200000	3200.11800000	3157.52800000	3150.42400000	3119.89400000	3115.37600000	3259.46200000	3256.74200000	3182.85200000	3183.44400000	3218.45160000	3214.72400000
2753110367.89297676	3218.45000000	3213.43200000	3191.03600000	3185.83200000	3287.28400000	3288.65600000	3188.81400000	3185.48400000	3172.98600000	3170.98800000	3267.00400000	3266.39000000	3190.81800000	3188.03400000	3181.09800000	3180.12600000	3269.86600000	3263.34200000	3225.32000000	3223.43800000	3219.26760000	3216.57220000
2754113712.37458181	3314.20400000	3312.95600000	3320.09800000	3319.56800000	3246.02400000	3246.13400000	3273.55000000	3265.17600000	3200.36200000	3199.38600000	3215.82800000	3213.93200000	3154.05800000	3158.22000000	3131.12400000	3130.45400000	3144.98400000	3139.50200000	3241.49400000	3244.29800000	3224.17260000	3222.96260000
2755117056.85618734	3187.66800000	3181.42800000	3194.61600000	3193.01000000	3290.26200000	3291.36600000	3201.22400000	3197.79000000	3192.67200000	3190.26600000	3262.35200000	3259.53800000	3201.44600000	3199.10800000	3181.15000000	3175.90000000	3265.89000000	3267.29000000	3248.72200000	3246.66200000	3222.60020000	3220.23580000
2756120401.33779287	3309.90200000	3302.36400000	3320.36000000	3320.60800000	3248.86200000	3251.49800000	3269.08800000	3270.98400000	3210.09200000	3203.84000000	3216.09200000	3209.56400000	3147.83200000	3142.96400000	3127.81000000	3130.61800000	3145.51000000	3147.60200000	3227.62400000	3227.13600000	3222.31720000	3220.71780000
2757123745.81939793	3204.87400000	3203.41400000	3257.96600000	3263.14000000	3271.21000000	3269.85800000	3224.05800000	3222.44400000	3268.77400000	3263.23600000	3171.42800000	3167.74800000	3103.89400000	3104.80000000	3156.73800000	3155.04800000	3129.68800000	3131.26000000	3134.61800000	3135.50400000	3192.32480000	3191.64520000
2758127090.30100346	3197.56600000	3197.20200000	3282.84800000	3278.41400000	3284.47000000	3279.32600000	3233.16200000	3227.46000000	3272.43800000	3274.83600000	3220.78000000	3215.03800000	3193.63000000	3190.49800000	3175.21600000	3173.45000000	3140.99600000	3136.80200000	3180.11200000	3175.29800000	3218.12180000	3214.83240000
2759130434.78260851	3192.38800000	3194.74400000	3291.10400000	3288.27400000	3273.53600000	3271.64000000	3257.78000000	3253.81200000	3291.96000000	3292.58000000	3214.03600000	3212.29200000	3158.64000000	3156.87600000	3205.08400000	3204.63200000	3140.61000000	3134.16600000	3196.77400000	3190.30400000	3222.19120000	3219.93200000
2760133779.26421404	3283.00000000	3277.97200000	3238.10400000	3235.04600000	3268.95000000	3270.75200000	3188.35000000	3186.51800000	3244.50400000	3240.61400000	3225.49400000	3220.77200000	3177.00200000	3173.00600000	3112.14000000	3114.29800000	3260.64000000	3256.91600000	3171.52800000	3162.75200000	3216.97120000	3213.86460000
2761137123.74581957	3183.71200000	3182.44800000	3197.05000000	3195.01200000	3291.72400000	3286.05800000	3202.16400000	3196.63200000	3191.20600000	3185.75000000	3260.43200000	3258.12000000	3200.56000000	3197.83400000	3178.78400000	3175.52200000	3270.22000000	3268.46600000	3241.99600000	3241.43200000	3221.78480000	3218.72740000
2762140468.22742462	3250.37400000	3246.70200000	3304.83400000	3301.18600000	3283.33400000	3277.91800000	3253.83200000	3250.45600000	3263.00400000	3256.63400000	3193.46400000	3184.31800000	3173.76800000	3168.52200000	3129.55600000	3126.51400000	3178.59000000	3172.06800000	3183.37600000	3185.15200000	3221.41320000	3216.94700000
2763143812.70903015	3207.72400000	3205.96200000	3225.95800000	3222.71600000	3274.06800000	3265.87800000	3237.23400000	3232.98600000	3206.71600000	3203.51200000	3133.70800000	3131.17200000	3156.53600000	3160.29400000	3125.25800000	3123.12600000	3223.98800000	3218.22800000	3229.74600000	3227.74400000	3202.09360000	3199.16180000
2764147157.19063568	3185.10000000	3182.20800000	3290.26600000	3287.92800000	3285.74200000	3285.48600000	3179.16000000	3176.96600000	3200.77400000	3197.14800000	3076.68200000	3079.12000000	3114.76000000	3108.78400000	3117.34000000	3116.04000000	3240.39600000	3234.32600000	3221.07000000	3220.29000000	3191.12900000	3188.82960000
2765150501.67224073	3226.74200000	3224.46400000	3184.88000000	3186.62000000	3294.48800000	3290.23800000	3194.07600000	3189.51800000	3176.31600000	3170.95600000	3261.25200000	3254.52400000	3184.54200000	3179.16600000	3177.88800000	3178.82000000	3265.70800000	3263.47600000	3211.06200000	3212.57600000	3217.69540000	3215.03580000
2766153846.15384626	3148.67800000	3147.76800000	3272.62200000	3265.90000000	3325.41600000	3318.76000000	3168.41200000	3163.94200000	3265.82200000	3266.63800000	3143.02800000	3139.18200000	3094.40600000	3094.30200000	3181.49200000	3180.36000000	3186.37200000	3187.97200000	3212.91800000	3209.36600000	3199.91660000	3197.41900000
2767157190.63545132	3197.40200000	3191.49400000	3276.49200000	3276.83600000	3287.75600000	3288.37000000	3236.83600000	3233.47400000	3278.35400000	3273.66400000	3224.69800000	3219.32200000	3179.21800000	3181.34000000	3190.45800000	3183.18800000	3142.47800000	3139.54200000	3182.14200000	3174.64200000	3219.58340000	3216.18720000
2768160535.11705685	3161.73800000	3156.14600000	3285.29000000	3282.33200000	3318.50800000	3317.81200000	3178.01800000	3175.49800000	3278.70800000	3281.41200000	3170.45000000	3173.06800000	3108.09000000	3102.66800000	3177.26400000	3178.17400000	3135.58600000	3132.97000000	3223.25800000	3223.66400000	3203.69100000	3202.37440000
2769163879.59866238	3147.61200000	3144.31600000	3262.67000000	3257.15000000	3326.52200000	3331.84400000	3176.60000000	3174.10600000	3291.19000000	3292.72400000	3167.25200000	3170.34800000	3133.22000000	3123.91400000	3138.09400000	3138.84400000	3127.93000000	3124.37600000	3197.52400000	3193.14600000	3196.86140000	3195.07680000
2770167224.08026743	3212.71600000	3212.21000000	3242.44600000	3242.22000000	3287.61000000	3285.96000000	3234.73000000	3232.93000000	3216.26200000	3212.58000000	3127.24400000	3126.93000000	3144.20600000	3139.61800000	3133.36400000	3132.64400000	3208.43000000	3208.49000000	3227.55200000	3230.28000000	3203.45600000	3202.38620000
2771170568.56187296	3157.55600000	3157.94800000	3269.92200000	3270.83600000	3321.19200000	3319.88200000	3175.96200000	3175.41600000	3280.52800000	3280.22800000	3171.44600000	3162.91800000	3115.65600000	3114.78600000	3162.70000000	3160.60800000	3127.83600000	3127.38000000	3218.74800000	3218.80000000	3200.15460000	3198.88020000
2772173913.04347849	3181.75200000	3182.32600000	3271.53200000	3269.87000000	3276.51600000	3276.27800000	3203.09600000	3201.84200000	3195.75000000	3191.66200000	3090.28200000	3086.59000000	3107.60600000	3110.04600000	3116.70800000	3114.04600000	3201.50000000	3199.27400000	3203.14200000	3203.92000000	3184.78840000	3183.58540000
2773177257.52508354	3343.77600000	3332.93400000	3300.34200000	3290.41000000	3229.82600000	3229.34800000	3268.58600000	3264.54600000	3187.93000000	3183.07200000	3247.08600000	3243.79800000	3197.23600000	3192.21000000	3148.49600000	3151.46000000	3115.96400000	3112.81400000	3246.57600000	3251.43000000	3228.58180000	3225.20220000
2774180602.00668907	3205.37000000	3197.62200000	3276.50600000	3265.66400000	3300.25000000	3293.89600000	3236.81200000	3231.92600000	3283.20200000	3279.38400000	3208.72000000	3207.68200000	3202.77400000	3207.21600000	3162.32400000	3157.12600000	3154.81800000	3155.95000000	3176.84200000	3175.36400000	3220.76180000	3217.18300000
2775183946.48829412	3297.94400000	3294.69400000	3315.08800000	3315.18000000	3258.69600000	3252.84200000	3275.61200000	3264.68200000	3219.63400000	3216.78800000	3221.82000000	3215.61600000	3148.97200000	3140.04000000	3131.23400000	3126.61000000	3160.33400000	3153.12600000	3216.71000000	3212.49400000	3224.60440000	3219.20720000
2776187290.96989965	3212.58200000	3209.33800000	3265.77600000	3266.32200000	3262.39800000	3260.83200000	3232.34000000	3237.99800000	3271.88800000	3273.87600000	3172.88000000	3171.79600000	3099.51000000	3098.78200000	3173.06400000	3170.50200000	3147.54200000	3145.62800000	3141.36400000	3133.29200000	3197.93440000	3196.83660000
2777190635.45150518	3197.52800000	3200.11600000	3276.55600000	3273.67400000	3268.30200000	3265.01000000	3256.85400000	3252.33000000	3281.26600000	3282.86200000	3208.31600000	3208.80000000	3151.12200000	3146.04400000	3211.93600000	3206.43600000	3125.98200000	3128.54200000	3193.53200000	3184.85400000	3217.13940000	3214.86680000
2778193979.93311024	3203.93800000	3200.29800000	3226.15200000	3222.00800000	3267.87400000	3261.20000000	3241.27200000	3239.37000000	3197.24400000	3197.75400000	3168.54800000	3166.71600000	3184.88600000	3183.92200000	3132.26600000	3128.41200000	3239.70200000	3237.75600000	3251.72000000	3253.43400000	3211.36020000	3209.08700000
2779197324.41471577	3232.09600000	3228.45000000	3187.42200000	3185.71400000	3304.26200000	3300.97000000	3181.67400000	3179.20400000	3173.95400000	3175.40800000	3253.81200000	3252.10400000	3166.01200000	3157.54200000	3166.32200000	3164.39000000	3259.86600000	3255.56200000	3198.52000000	3192.93800000	3212.39400000	3209.22820000
2780200668.89632130	3250.22400000	3243.98800000	3219.04200000	3216.81000000	3259.09400000	3259.85600000	3202.19400000	3200.16200000	3209.48200000	3205.39200000	3236.12400000	3236.08000000	3153.66200000	3149.55800000	3122.54800000	3113.41800000	3280.42200000	3284.37400000	3160.82200000	3162.06200000	3209.36140000	3207.17000000
2781204013.37792635	3229.97600000	3222.42200000	3282.20800000	3281.98200000	3288.78400000	3288.03600000	3230.64200000	3230.19000000	3222.08800000	3219.03600000	3118.76800000	3118.61600000	3120.63800000	3117.69200000	3137.97800000	3133.39400000	3205.94800000	3201.82200000	3227.63000000	3225.62600000	3206.46600000	3203.88160000
2782207357.85953188	3227.82400000	3226.20400000	3180.62400000	3179.46200000	3299.16200000	3290.81600000	3183.28800000	3182.78000000	3169.69000000	3165.71600000	3257.74000000	3255.29000000	3170.96400000	3166.98400000	3172.57800000	3169.54600000	3270.87000000	3266.94600000	3206.41800000	3200.67000000	3213.91580000	3210.44140000
2783210702.34113693	3185.27200000	3183.12600000	3271.80400000	3265.33000000	3280.48200000	3277.23400000	3191.22600000	3191.98200000	3195.73000000	3191.44400000	3087.74600000	3087.05000000	3110.38000000	3107.18600000	3112.92400000	3112.51800000	3213.74000000	3212.42400000	3202.96400000	3201.24800000	3185.22680000	3182.95420000
2784214046.82274246	3192.17200000	3190.38600000	3277.43600000	3278.55600000	3281.31400000	3278.62600000	3222.20600000	3217.88400000	3275.71800000	3271.09200000	3187.07600000	3183.05800000	3124.58800000	3133.97800000	3138.96600000	3140.28200000	3145.06000000	3138.54800000	3155.49400000	3154.62000000	3200.00300000	3198.70300000
2785217391.30434799	3272.00200000	3267.09200000	3237.73800000	3235.81200000	3267.76000000	3267.61800000	3181.49200000	3177.34000000	3237.33800000	3236.40800000	3234.66800000	3228.16400000	3189.65800000	3189.44000000	3111.49200000	3115.61600000	3272.82000000	3267.72400000	3168.96200000	3166.04600000	3217.39300000	3215.12600000
2786220735.78595304	3183.39200000	3183.44600000	3280.64800000	3280.43600000	3290.51400000	3290.07200000	3200.82400000	3201.82400000	3263.00800000	3262.20200000	3186.05400000	3179.68200000	3119.71400000	3121.81600000	3139.85400000	3136.70600000	3143.91400000	3141.06200000	3161.51800000	3157.78200000	3196.94400000	3195.50280000
2787224080.26755857	3236.94800000	3235.40200000	3297.95400000	3295.28800000	3283.76600000	3281.62200000	3248.12600000	3243.60000000	3264.92600000	3257.41000000	3185.76400000	3179.93400000	3164.43800000	3163.58800000	3128.94400000	3125.90600000	3173.52000000	3177.30600000	3180.28600000	3180.19200000	3216.46720000	3214.02480000
2788227424.74916410	3217.39400000	3218.34600000	3273.00800000	3265.77200000	3313.74600000	3311.18600000	3218.36600000	3217.16600000	3286.50600000	3284.90000000	3191.22200000	3189.78800000	3198.42200000	3200.01600000	3131.67000000	3127.30600000	3178.11000000	3175.05200000	3176.28600000	3175.94600000	3218.47300000	3216.54780000
2789230769.23076916	3216.20400000	3217.85800000	3269.19200000	3267.71800000	3278.05200000	3275.64400000	3225.05400000	3222.93800000	3224.74200000	3219.41400000	3119.73400000	3116.60600000	3119.42600000	3118.71800000	3135.10800000	3131.09600000	3198.19600000	3199.18800000	3217.86200000	3212.95000000	3200.35700000	3198.21300000
2790234113.71237469	3314.55000000	3306.13800000	3323.92200000	3322.13200000	3253.20200000	3247.74800000	3280.99200000	3272.01200000	3205.77800000	3204.58600000	3210.91600000	3212.31000000	3147.93000000	3148.87800000	3135.09800000	3134.47000000	3147.52400000	3138.17200000	3235.62000000	3234.39600000	3225.55320000	3222.08420000
2791237458.19397974	3200.37200000	3200.74400000	3280.39000000	3277.95000000	3288.56200000	3287.96200000	3235.21600000	3230.63800000	3278.80000000	3276.79600000	3215.80600000	3219.01600000	3206.39000000	3200.04200000	3175.97600000	3176.95200000	3144.56200000	3145.30400000	3175.18600000	3177.19200000	3220.12600000	3219.25960000
2792240802.67558527	3193.74600000	3186.70200000	3303.40400000	3299.05000000	3298.06200000	3300.63000000	3189.06000000	3187.06000000	3209.61800000	3209.21400000	3074.87800000	3074.42800000	3112.03000000	3113.99600000	3123.22400000	3119.33200000	3253.33600000	3254.98000000	3225.29800000	3233.74800000	3198.26560000	3197.91400000
2793244147.15719080	3159.32400000	3159.27000000	3277.31800000	3270.61200000	3313.54400000	3310.91000000	3178.50200000	3179.88400000	3267.06600000	3257.73600000	3176.81400000	3172.88000000	3118.06000000	3120.11800000	3139.33400000	3132.45600000	3129.82200000	3123.71600000	3192.40000000	3192.81400000	3195.21840000	3192.03960000
2794247491.63879585	3200.62400000	3201.35000000	3259.40600000	3258.62800000	3238.96000000	3241.60600000	3253.27000000	3255.38400000	3273.42800000	3275.73600000	3181.48000000	3179.24600000	3120.61000000	3119.28400000	3207.63400000	3208.36200000	3131.66600000	3124.62000000	3160.01800000	3162.43600000	3202.70960000	3202.66520000
2795250836.12040138	3200.86600000	3201.80200000	3267.39600000	3263.96800000	3261.95200000	3261.78200000	3228.49200000	3225.87800000	3265.30200000	3263.93800000	3171.21000000	3168.05800000	3097.66200000	3100.12200000	3163.68200000	3162.48200000	3139.89600000	3141.22400000	3130.21800000	3133.56600000	3192.66760000	3192.28200000
2796254180.60200691	3147.77000000	3149.43400000	3289.10800000	3291.10600000	3301.01600000	3301.60800000	3173.33400000	3170.69000000	3270.16000000	3266.54000000	3175.40400000	3175.88200000	3089.76200000	3092.16800000	3192.29200000	3189.42800000	3144.47200000	3142.74400000	3205.53400000	3203.32200000	3198.88520000	3198.29220000
2797257525.08361197	3169.60200000	3167.43200000	3275.39800000	3273.46000000	3309.21400000	3305.25400000	3190.87600000	3185.42800000	3262.45400000	3259.05600000	3184.01600000	3181.50400000	3119.45000000	3119.93600000	3140.06000000	3136.72200000	3129.59200000	3127.42600000	3189.75200000	3190.78800000	3197.04140000	3194.70060000
2798260869.56521749	3227.20400000	3220.57600000	3277.76800000	3276.41000000	3284.49600000	3281.66600000	3230.67000000	3224.33800000	3227.25400000	3225.61800000	3120.20800000	3122.02800000	3122.17400000	3117.38800000	3134.97400000	3132.77800000	3201.69000000	3198.21800000	3221.83200000	3218.00600000	3204.82700000	3201.70260000
2799264214.04682255	3196.24200000	3190.70800000	3307.91600000	3305.88400000	3300.91000000	3301.28800000	3173.77200000	3170.27000000	3228.41600000	3233.19000000	3132.81200000	3131.94200000	3102.83400000	3104.06000000	3129.07400000	3128.67600000	3240.16600000	3240.10400000	3204.67400000	3202.74400000	3201.68160000	3200.88660000
2800267558.52842808	3143.97000000	3143.64800000	3288.34400000	3287.50200000	3318.94200000	3319.20200000	3171.60000000	3168.20400000	3247.39400000	3248.49200000	3154.54800000	3154.81400000	3092.37800000	3089.99000000	3178.41200000	3177.73000000	3154.76400000	3156.71600000	3199.09000000	3196.96800000	3194.94420000	3194.32660000
2801270903.01003361	3200.31400000	3195.72800000	3196.49600000	3194.08200000	3286.18400000	3285.91800000	3207.73400000	3209.58000000	3165.98600000	3165.71000000	3254.57200000	3248.35600000	3230.24600000	3228.28800000	3179.43000000	3181.59000000	3246.54600000	3247.33200000	3269.28800000	3264.05200000	3223.67960000	3222.06360000
2802274247.49163866	3260.22400000	3254.70400000	3183.34400000	3178.06200000	3282.57400000	3284.07000000	3198.21400000	3205.70600000	3201.19800000	3198.89600000	3241.41800000	3244.38600000	3181.54200000	3183.42200000	3158.72800000	3154.14000000	3273.90800000	3268.63600000	3157.70400000	3158.14400000	3213.88540000	3213.01660000
