freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2764147157.19063568	2436.84400000	2432.44800000	2452.04600000	2449.01000000	2422.78200000	2423.36200000	2409.88600000	2409.09200000	2416.44200000	2417.64600000	2434.40600000	2429.49600000	2418.74800000	2416.08600000	2423.27600000	2418.47200000	2417.39200000	2419.27000000	2411.39000000	2407.85800000	2424.32120000	2422.27400000
2765150501.67224073	2426.95800000	2426.74000000	2436.54200000	2436.57200000	2417.37200000	2412.70400000	2412.79000000	2410.83200000	2442.25200000	2442.35800000	2396.15200000	2395.66200000	2423.18200000	2423.45400000	2416.00800000	2420.60800000	2414.45600000	2414.41200000	2400.96800000	2397.36600000	2418.66800000	2418.07080000
2766153846.15384626	2441.89200000	2439.62800000	2459.59000000	2456.89600000	2429.19600000	2431.08000000	2424.55400000	2424.95200000	2404.67800000	2403.17600000	2421.47000000	2415.99800000	2429.05600000	2425.10200000	2430.95600000	2427.58200000	2412.80600000	2411.15800000	2423.08800000	2424.92000000	2427.72860000	2426.04920000
2767157190.63545132	2449.50000000	2447.74200000	2467.40000000	2465.40000000	2433.88800000	2432.68800000	2431.54200000	2432.76200000	2411.10200000	2410.20600000	2419.48400000	2418.22200000	2431.75400000	2428.30200000	2430.68800000	2430.16800000	2411.83200000	2417.43000000	2425.14400000	2422.44000000	2431.23340000	2430.53600000
2768160535.11705685	2415.22800000	2416.88800000	2450.78600000	2446.92000000	2425.85200000	2424.66600000	2417.66800000	2415.67600000	2431.07200000	2427.18000000	2411.80000000	2411.14600000	2428.79600000	2426.41600000	2426.36400000	2429.91600000	2414.62200000	2410.38200000	2414.03400000	2410.25600000	2423.62220000	2421.94460000
2769163879.59866238	2440.20200000	2442.33200000	2456.26400000	2458.01200000	2426.45200000	2430.41400000	2425.66200000	2425.97000000	2407.47200000	2405.19600000	2411.79600000	2414.55400000	2422.19200000	2422.13000000	2427.87400000	2426.19800000	2404.60800000	2406.84200000	2411.45200000	2413.80600000	2423.39740000	2424.54540000
2770167224.08026743	2435.42800000	2438.92000000	2443.81800000	2438.18200000	2416.85800000	2419.37200000	2415.08800000	2408.71000000	2448.74400000	2450.91800000	2405.05800000	2406.32400000	2428.20400000	2426.62000000	2428.86600000	2424.09800000	2419.26200000	2419.52200000	2411.60800000	2408.86400000	2425.29340000	2424.15300000
2771170568.56187296	2417.74200000	2417.36200000	2440.80800000	2443.11000000	2412.88800000	2413.41200000	2418.21600000	2420.32400000	2415.49600000	2420.90400000	2413.62200000	2411.77000000	2444.40000000	2441.91200000	2439.21600000	2437.79200000	2416.69000000	2413.05200000	2409.83600000	2410.03800000	2422.89140000	2422.96760000
2772173913.04347849	2417.95600000	2412.72200000	2451.36200000	2450.54800000	2420.77600000	2422.07400000	2409.95000000	2413.88000000	2437.93400000	2438.93000000	2407.53800000	2408.82000000	2422.70800000	2422.50800000	2419.58800000	2418.42200000	2422.66600000	2426.07600000	2406.71000000	2406.51000000	2421.71880000	2422.04900000
2773177257.52508354	2434.73600000	2433.17600000	2426.40400000	2426.05000000	2427.78600000	2425.47800000	2408.56000000	2410.06200000	2404.96600000	2398.63200000	2425.37000000	2419.93000000	2416.13600000	2417.07400000	2408.39000000	2407.21600000	2404.68800000	2401.80600000	2420.87400000	2415.18000000	2417.79100000	2415.46040000
