freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2740066889.63210726	2546.21400000	2547.45000000	2593.52000000	2592.90600000	2559.93000000	2557.53000000	2634.55000000	2636.55400000	2558.17200000	2557.98000000	2558.69400000	2556.88600000	2536.59600000	2534.71600000	2555.62000000	2557.67400000	2609.59000000	2612.07000000	2589.39600000	2586.94800000	2574.22820000	2574.07140000
2741070234.11371231	2537.13000000	2536.97000000	2559.30000000	2562.60600000	2561.88000000	2561.88000000	2599.45200000	2593.28400000	2546.72400000	2544.78600000	2557.17200000	2556.77000000	2543.43000000	2543.07400000	2550.99600000	2551.47400000	2607.61400000	2603.70800000	2585.29000000	2583.41600000	2564.89880000	2563.79680000
2742073578.59531784	2576.51400000	2575.93200000	2560.53600000	2555.89400000	2566.29800000	2561.46400000	2581.15400000	2583.81600000	2549.16400000	2544.48000000	2544.28400000	2539.75400000	2557.68800000	2556.50400000	2537.70400000	2542.92400000	2568.32400000	2566.09800000	2572.71400000	2573.73200000	2561.43800000	2560.05980000
2743076923.07692289	2570.18600000	2572.83400000	2576.27400000	2573.07200000	2580.27000000	2578.25800000	2597.47400000	2593.92000000	2573.97600000	2572.32400000	2573.29000000	2571.30000000	2619.24200000	2617.81800000	2595.87000000	2592.95600000	2554.01600000	2555.71000000	2585.42400000	2588.83000000	2582.60220000	2581.70220000
2744080267.55852842	2565.81200000	2563.02800000	2564.65400000	2567.15400000	2577.39800000	2578.07800000	2620.32400000	2618.21000000	2566.61200000	2567.15200000	2540.69400000	2544.06000000	2579.89600000	2585.47000000	2586.31000000	2588.01200000	2556.18000000	2550.93600000	2571.66000000	2570.30600000	2572.95400000	2573.24060000
2745083612.04013395	2546.11800000	2542.24200000	2568.43800000	2566.97400000	2556.28200000	2548.31000000	2632.58000000	2631.49200000	2568.02400000	2566.71800000	2558.97600000	2556.85400000	2553.45600000	2549.47200000	2562.84600000	2561.31800000	2634.93000000	2629.31000000	2589.18400000	2583.16400000	2577.08340000	2573.58540000
2746086956.52173901	2532.94000000	2531.99400000	2555.88000000	2554.65400000	2556.28600000	2559.12400000	2600.82200000	2603.70200000	2548.97000000	2546.46000000	2551.87600000	2552.17800000	2548.44200000	2544.88800000	2552.16400000	2548.38000000	2603.18800000	2601.56200000	2582.13800000	2581.26000000	2563.27060000	2562.42020000
2747090301.00334454	2593.92800000	2594.66200000	2580.64400000	2580.47400000	2596.18800000	2593.55400000	2597.98600000	2597.55000000	2575.53600000	2574.20000000	2586.82600000	2588.30800000	2600.09200000	2594.92600000	2566.23800000	2562.77800000	2590.33000000	2587.76800000	2585.64200000	2591.16000000	2587.34100000	2586.53800000
2748093645.48495007	2568.53200000	2566.07000000	2559.38600000	2555.26200000	2566.02600000	2562.14200000	2612.45600000	2613.58600000	2544.51600000	2546.74400000	2546.42600000	2547.67000000	2563.58800000	2565.62600000	2573.82200000	2569.95000000	2559.25400000	2554.68400000	2563.59400000	2562.51400000	2565.76000000	2564.42480000
2749096989.96655512	2567.01400000	2564.11200000	2575.91000000	2567.06800000	2548.92400000	2545.56400000	2548.92200000	2544.93800000	2561.14800000	2559.20400000	2529.32400000	2524.17200000	2567.39400000	2569.26600000	2547.44200000	2551.25200000	2598.54000000	2593.09400000	2550.73400000	2546.49200000	2559.53520000	2556.51620000
2750100334.44816065	2611.91000000	2597.97200000	2533.10800000	2533.90000000	2647.89600000	2645.04800000	2568.06000000	2567.49200000	2599.55200000	2600.62400000	2588.53400000	2587.14800000	2550.99800000	2550.21000000	2557.04800000	2553.37600000	2561.94400000	2560.78400000	2589.42800000	2590.62600000	2580.84780000	2578.71800000
2751103678.92976570	2583.08000000	2582.39800000	2579.40600000	2574.41400000	2590.06000000	2595.13600000	2594.80800000	2588.50400000	2569.61200000	2564.37800000	2576.15800000	2574.03600000	2591.56600000	2593.38000000	2561.72200000	2556.04200000	2584.52600000	2581.12400000	2583.95600000	2579.70400000	2581.48940000	2578.91160000
2752107023.41137123	2584.04000000	2586.12400000	2539.76000000	2538.94000000	2657.36800000	2657.44800000	2574.85600000	2566.91400000	2633.55200000	2633.30400000	2576.33200000	2578.60800000	2547.30200000	2546.89400000	2547.87000000	2550.17000000	2559.37800000	2562.93000000	2598.46000000	2599.81600000	2581.89180000	2582.11480000
2753110367.89297676	2573.76200000	2573.95800000	2577.27000000	2578.58800000	2581.53200000	2579.98600000	2595.69400000	2596.33400000	2574.03200000	2575.66800000	2575.15400000	2573.51000000	2620.16000000	2615.99600000	2598.34400000	2599.43400000	2557.37400000	2551.54600000	2588.48600000	2587.13600000	2584.18080000	2583.21560000
2754113712.37458181	2597.36000000	2595.91200000	2577.46400000	2578.51800000	2587.34800000	2588.34600000	2589.75600000	2590.36800000	2567.52800000	2566.77800000	2596.43600000	2595.63800000	2587.92200000	2589.13400000	2560.46000000	2561.52400000	2601.05600000	2595.79200000	2586.77600000	2586.82400000	2585.21060000	2584.88340000
2755117056.85618734	2618.46200000	2616.34200000	2564.22600000	2565.61000000	2583.67200000	2578.60400000	2562.04600000	2563.53200000	2552.00800000	2553.39200000	2586.95800000	2588.24000000	2588.34200000	2584.78000000	2559.02000000	2558.40000000	2642.52000000	2642.04400000	2610.89400000	2607.51800000	2586.81480000	2585.84620000
2756120401.33779287	2564.09600000	2559.09400000	2558.82000000	2560.80000000	2555.29200000	2558.88400000	2541.54800000	2545.45000000	2550.26600000	2547.47800000	2513.09800000	2513.36800000	2561.10800000	2557.79400000	2557.63400000	2560.20400000	2593.96000000	2591.50200000	2553.15200000	2550.91400000	2554.89740000	2554.54880000
2757123745.81939793	2570.33000000	2566.54600000	2563.71800000	2562.95600000	2569.11600000	2562.63600000	2604.17800000	2603.09000000	2549.17000000	2548.89000000	2548.62200000	2549.12000000	2571.18400000	2566.53600000	2566.83600000	2567.18600000	2560.81600000	2561.38800000	2558.43000000	2557.99200000	2566.24000000	2564.63400000
2758127090.30100346	2553.23800000	2557.28000000	2592.32800000	2593.44800000	2560.65400000	2556.45400000	2635.55600000	2635.09200000	2560.52200000	2554.44400000	2560.18800000	2557.52000000	2538.73400000	2534.70400000	2560.60400000	2557.28400000	2614.39000000	2613.30200000	2583.67200000	2586.40000000	2575.98860000	2574.59280000
2759130434.78260851	2621.09800000	2615.86800000	2567.45600000	2560.95000000	2584.08600000	2581.85800000	2560.89600000	2560.75200000	2558.05800000	2559.51200000	2580.70400000	2583.40400000	2588.17600000	2589.11400000	2562.15800000	2561.56200000	2628.92000000	2632.43400000	2598.53000000	2594.00200000	2585.00820000	2583.94560000
2760133779.26421404	2573.97800000	2572.82400000	2577.06000000	2571.34400000	2559.31200000	2562.10200000	2570.90400000	2567.60000000	2543.27800000	2546.74000000	2558.57400000	2556.69800000	2558.38600000	2558.00800000	2535.40600000	2535.71800000	2588.71800000	2588.06000000	2574.41200000	2568.73200000	2564.00280000	2562.78260000
2761137123.74581957	2543.21400000	2538.44400000	2561.98000000	2564.76800000	2557.31600000	2550.94800000	2622.88200000	2621.54400000	2569.65400000	2569.05400000	2557.21200000	2555.29400000	2548.91800000	2549.37600000	2564.95200000	2563.53000000	2621.18000000	2621.81200000	2584.83000000	2583.22400000	2573.21380000	2571.79940000
2762140468.22742462	2579.83400000	2582.86800000	2586.23800000	2581.82600000	2596.09000000	2593.18400000	2603.18800000	2600.93000000	2578.40600000	2577.11400000	2567.82600000	2569.59000000	2612.47000000	2613.03400000	2576.42600000	2578.35600000	2570.70000000	2563.44000000	2583.32400000	2586.71200000	2585.45020000	2584.70540000
2763143812.70903015	2585.83600000	2582.82400000	2546.55600000	2540.93600000	2657.84400000	2653.53200000	2572.38800000	2571.83800000	2627.39200000	2626.02800000	2580.04600000	2575.73600000	2558.85600000	2553.55000000	2547.00600000	2545.04000000	2570.37400000	2568.27800000	2612.15600000	2609.50000000	2585.84540000	2582.72620000
2764147157.19063568	2610.96600000	2616.20800000	2562.46000000	2560.34400000	2591.19200000	2587.22600000	2561.05000000	2556.59200000	2603.05600000	2600.56000000	2573.60400000	2577.41400000	2558.31600000	2554.95000000	2566.34000000	2568.11200000	2600.35000000	2601.62800000	2603.11400000	2602.58600000	2583.04480000	2582.56200000
2765150501.67224073	2584.97600000	2584.37200000	2578.24200000	2579.10400000	2594.06600000	2592.61200000	2601.91800000	2602.60200000	2564.82800000	2561.60400000	2569.95800000	2569.84000000	2595.61600000	2592.68600000	2560.56200000	2556.38600000	2574.30400000	2570.74600000	2576.58600000	2580.70600000	2580.10560000	2579.06580000
2766153846.15384626	2629.82800000	2625.80000000	2564.94800000	2562.71800000	2582.22800000	2575.84600000	2571.59000000	2564.18800000	2578.32000000	2579.73200000	2572.02400000	2571.08000000	2589.20400000	2583.63000000	2566.52400000	2564.41200000	2639.79600000	2635.24800000	2626.44600000	2624.18400000	2592.09080000	2588.68380000
2767157190.63545132	2637.76200000	2630.73800000	2563.67600000	2566.91800000	2584.68200000	2584.54800000	2551.22000000	2553.18400000	2587.13200000	2586.47800000	2568.38600000	2569.88600000	2579.06000000	2572.73400000	2566.70800000	2563.21600000	2617.16600000	2620.74000000	2637.82400000	2639.40600000	2589.36160000	2588.78480000
2768160535.11705685	2635.27800000	2634.85000000	2564.87600000	2568.33200000	2583.40200000	2579.14400000	2567.62400000	2563.50800000	2581.38400000	2577.16800000	2574.83200000	2569.08000000	2587.93200000	2583.44600000	2570.87000000	2570.51400000	2637.25600000	2634.81800000	2636.47800000	2632.52600000	2593.99320000	2591.33860000
2769163879.59866238	2575.58000000	2574.58000000	2587.32200000	2581.21000000	2587.66200000	2588.25400000	2604.75200000	2601.26000000	2571.41200000	2575.10800000	2580.60000000	2581.03000000	2623.83600000	2624.35000000	2605.55000000	2602.00000000	2562.22800000	2563.77200000	2595.33400000	2591.43200000	2589.42760000	2588.29960000
2770167224.08026743	2566.76200000	2567.02200000	2562.54200000	2566.61600000	2574.58200000	2574.26800000	2616.05400000	2615.95600000	2561.25400000	2558.51000000	2540.03200000	2537.20800000	2575.34000000	2578.15600000	2578.28600000	2578.06000000	2559.93000000	2556.30000000	2566.58600000	2568.15200000	2570.13680000	2570.02480000
2771170568.56187296	2634.43600000	2634.85800000	2565.75000000	2563.56600000	2581.17400000	2576.07000000	2553.01600000	2554.32000000	2585.36200000	2582.32000000	2565.78200000	2568.81000000	2583.19800000	2578.14000000	2566.58800000	2567.50200000	2621.22200000	2618.40200000	2638.88800000	2635.13400000	2589.54160000	2587.91220000
2772173913.04347849	2567.66000000	2565.73600000	2564.41200000	2564.10600000	2579.78800000	2578.07200000	2623.84800000	2622.63400000	2588.85400000	2586.05800000	2552.98800000	2551.51600000	2609.51600000	2604.42800000	2594.96600000	2594.76800000	2550.43800000	2551.39200000	2586.52000000	2590.52200000	2581.89900000	2580.92320000
2773177257.52508354	2604.38000000	2600.90600000	2552.76400000	2553.68200000	2599.92800000	2596.02400000	2566.30000000	2564.79400000	2582.50200000	2585.95200000	2585.43600000	2582.68600000	2558.87800000	2555.89600000	2565.87200000	2562.33400000	2592.29000000	2589.98200000	2592.47600000	2589.18000000	2580.08260000	2578.14360000
2774180602.00668907	2556.84000000	2555.73600000	2584.69600000	2583.89000000	2549.82400000	2548.42600000	2559.31400000	2558.03600000	2557.79800000	2556.73400000	2550.17200000	2548.47600000	2559.77200000	2556.94200000	2538.97200000	2542.36600000	2587.15800000	2589.65600000	2563.88000000	2565.59200000	2560.84260000	2560.58540000
2775183946.48829412	2609.49600000	2607.56600000	2536.82800000	2531.76000000	2648.80800000	2642.86200000	2569.26800000	2566.53600000	2612.79800000	2615.59200000	2592.08000000	2597.32400000	2551.83000000	2547.36400000	2565.02400000	2569.58400000	2567.89200000	2562.61000000	2590.99000000	2587.48600000	2584.50140000	2582.86840000
2776187290.96989965	2592.65400000	2589.98600000	2536.65800000	2533.35000000	2656.52800000	2659.39800000	2570.44400000	2567.12200000	2627.70400000	2630.48600000	2586.16000000	2590.56200000	2552.51200000	2550.57000000	2556.72000000	2554.13200000	2570.41000000	2562.41600000	2590.42600000	2592.72000000	2584.02160000	2583.07420000
2777190635.45150518	2559.68600000	2558.94200000	2579.27000000	2581.92600000	2547.31600000	2545.42600000	2556.44200000	2551.48400000	2560.74600000	2558.35800000	2540.27800000	2540.05400000	2570.36200000	2570.32800000	2544.86000000	2539.54600000	2595.48600000	2594.70800000	2562.36600000	2559.28400000	2561.68120000	2560.00560000
2778193979.93311024	2609.86400000	2611.59600000	2570.33600000	2566.20000000	2574.77000000	2569.35000000	2557.70800000	2559.37400000	2561.08000000	2555.07400000	2578.13000000	2571.60600000	2584.21400000	2582.96800000	2554.36800000	2557.37600000	2616.20800000	2610.56000000	2583.49800000	2584.32600000	2579.01760000	2576.84300000
2779197324.41471577	2588.85200000	2584.04000000	2577.31400000	2572.73000000	2593.68200000	2590.77800000	2594.46800000	2589.53600000	2567.43200000	2566.55800000	2578.96800000	2576.83200000	2592.60400000	2594.15800000	2564.01000000	2566.50400000	2584.08800000	2581.44800000	2581.81200000	2584.53000000	2582.32300000	2580.71140000
2780200668.89632130	2638.34600000	2637.41000000	2564.19000000	2565.92800000	2581.26200000	2578.77800000	2561.19200000	2556.79600000	2584.83600000	2578.97000000	2567.25000000	2569.26400000	2587.33400000	2585.55200000	2571.48000000	2571.42800000	2632.45800000	2626.73400000	2636.90400000	2635.30200000	2592.52520000	2590.61620000
2781204013.37792635	2531.18200000	2529.22200000	2552.15000000	2552.03200000	2557.40200000	2555.56400000	2603.68600000	2601.91200000	2549.30200000	2546.64200000	2550.22200000	2545.13400000	2553.11800000	2547.71600000	2556.54000000	2551.16200000	2608.07400000	2607.45600000	2575.50600000	2579.11800000	2563.71820000	2561.59580000
2782207357.85953188	2569.01000000	2570.95800000	2558.56600000	2559.96200000	2559.49800000	2564.59000000	2550.07200000	2551.65400000	2560.02400000	2557.27600000	2533.62400000	2532.71000000	2557.48800000	2552.73400000	2568.00600000	2565.80800000	2600.23400000	2601.21200000	2555.63000000	2551.29800000	2561.21520000	2560.82020000
2783210702.34113693	2567.48000000	2564.76400000	2558.69800000	2560.10400000	2577.01000000	2572.05000000	2622.34200000	2620.06800000	2586.49200000	2583.83400000	2544.92200000	2545.00800000	2603.95200000	2601.66000000	2587.62800000	2591.09400000	2540.92000000	2542.12400000	2585.53600000	2582.80400000	2577.49800000	2576.35100000
2784214046.82274246	2576.62000000	2577.78200000	2560.62600000	2558.28400000	2561.99000000	2562.92000000	2594.93000000	2597.97600000	2552.34400000	2550.42200000	2551.31000000	2547.28800000	2563.40600000	2562.00400000	2546.98400000	2551.04600000	2563.50800000	2564.09200000	2570.70000000	2568.13000000	2564.24180000	2563.99440000
2785217391.30434799	2564.66000000	2561.21200000	2560.59200000	2558.61600000	2558.50000000	2553.30200000	2545.07600000	2543.22800000	2552.21000000	2550.56400000	2520.25200000	2517.66600000	2565.61200000	2562.30200000	2557.26400000	2555.82200000	2598.83000000	2596.87600000	2562.01400000	2554.27000000	2558.50100000	2555.38580000
2786220735.78595304	2616.67800000	2609.91600000	2563.79200000	2562.37400000	2577.28800000	2582.28000000	2559.05200000	2558.98800000	2552.44200000	2552.17400000	2580.78200000	2582.54800000	2584.89400000	2582.50200000	2561.17000000	2559.28400000	2628.79200000	2633.34200000	2600.93600000	2604.83600000	2582.58260000	2582.82440000
2787224080.26755857	2597.18800000	2595.70800000	2535.09600000	2531.43200000	2646.61800000	2643.45400000	2570.25800000	2565.53200000	2624.60000000	2620.34200000	2598.55800000	2592.08600000	2551.33600000	2548.82600000	2561.15600000	2562.88400000	2564.56000000	2564.73600000	2591.49200000	2590.96000000	2584.08620000	2581.59600000
2788227424.74916410	2582.82400000	2585.16800000	2580.86000000	2579.71800000	2596.65400000	2594.00400000	2604.26200000	2605.89000000	2574.73200000	2571.87400000	2572.54600000	2569.79400000	2600.79600000	2604.73000000	2568.00600000	2568.65400000	2572.45200000	2570.04600000	2585.85600000	2584.20400000	2583.89880000	2583.40820000
2789230769.23076916	2581.83600000	2577.50000000	2564.75000000	2563.64400000	2565.35000000	2561.22200000	2550.46000000	2550.64200000	2560.03000000	2558.19600000	2533.66800000	2534.65600000	2557.72000000	2557.51200000	2571.84400000	2564.34200000	2602.18600000	2600.72600000	2552.54200000	2553.44600000	2564.03860000	2562.18860000
2790234113.71237469	2546.84800000	2547.58800000	2598.14400000	2598.30400000	2557.73600000	2552.47600000	2632.35400000	2630.07200000	2554.59600000	2549.51000000	2555.85000000	2557.64200000	2531.82000000	2531.76000000	2553.59800000	2550.92200000	2607.46800000	2604.67600000	2589.42400000	2591.65600000	2572.78380000	2571.46060000
2791237458.19397974	2561.67800000	2557.77000000	2576.35000000	2571.43800000	2545.04800000	2546.20200000	2550.29400000	2543.77800000	2559.59800000	2561.08800000	2534.54000000	2533.14400000	2566.41400000	2565.92200000	2541.73400000	2542.81400000	2594.83000000	2592.10000000	2555.06800000	2551.79400000	2558.55540000	2556.60500000
2792240802.67558527	2626.72400000	2627.52200000	2559.33800000	2560.18200000	2589.64800000	2586.24200000	2543.58400000	2545.49400000	2592.34800000	2593.17400000	2566.27000000	2569.67800000	2570.64600000	2572.52800000	2568.88600000	2566.74400000	2628.83000000	2623.99800000	2642.80200000	2639.04600000	2588.90760000	2588.46080000
2793244147.15719080	2568.51400000	2568.08400000	2563.14600000	2558.08200000	2569.07600000	2564.02600000	2621.07200000	2613.89000000	2557.28200000	2546.16400000	2546.97200000	2548.12600000	2569.47400000	2568.67600000	2576.18600000	2573.89200000	2557.13400000	2560.13400000	2564.33000000	2566.62400000	2569.31860000	2566.76980000
2794247491.63879585	2613.88200000	2617.09200000	2566.59000000	2565.91400000	2589.12800000	2582.71400000	2573.06000000	2573.34800000	2566.52200000	2564.83000000	2576.05800000	2573.00800000	2591.67800000	2591.68000000	2562.49000000	2562.62400000	2640.91400000	2640.16400000	2623.29200000	2621.46600000	2590.36140000	2589.28400000
2795250836.12040138	2540.74800000	2539.07800000	2562.20600000	2558.46000000	2560.22600000	2562.30400000	2601.40400000	2601.56200000	2548.24600000	2549.69400000	2557.45400000	2556.35000000	2543.53600000	2539.36800000	2546.04000000	2543.62000000	2601.07800000	2598.10800000	2584.95200000	2582.81600000	2564.58900000	2563.13600000
2796254180.60200691	2598.80000000	2604.88600000	2555.99000000	2556.54600000	2591.35800000	2593.40400000	2565.48800000	2559.36400000	2591.95000000	2585.59800000	2579.13000000	2580.24600000	2555.46200000	2555.66800000	2560.58600000	2559.12000000	2594.87000000	2598.10000000	2590.06200000	2591.42000000	2578.36960000	2578.43520000
2797257525.08361197	2610.84400000	2611.46000000	2559.45400000	2560.10000000	2580.45600000	2573.21800000	2558.78400000	2559.51800000	2552.69600000	2552.02200000	2583.12000000	2574.89200000	2582.32400000	2581.66200000	2555.36800000	2554.51200000	2626.57200000	2628.40400000	2597.36600000	2598.38400000	2580.69840000	2579.41720000
2798260869.56521749	2534.63800000	2531.17600000	2557.63200000	2554.42400000	2558.73600000	2559.63800000	2601.92200000	2595.95000000	2549.32600000	2547.85800000	2551.72200000	2552.45200000	2547.35800000	2548.90200000	2547.20600000	2544.56600000	2605.57200000	2601.20600000	2587.54200000	2580.04400000	2564.16540000	2561.62160000
2799264214.04682255	2560.56000000	2562.87600000	2557.83600000	2557.12200000	2573.19400000	2569.50000000	2619.10800000	2612.32800000	2579.91400000	2577.16000000	2542.84800000	2539.00200000	2600.78800000	2597.02400000	2582.94200000	2585.31000000	2538.87600000	2541.21400000	2577.55600000	2575.26200000	2573.36220000	2571.67980000
2800267558.52842808	2556.26600000	2556.87000000	2564.19800000	2562.24600000	2563.55000000	2565.55600000	2564.10000000	2563.33200000	2546.85800000	2544.30800000	2540.92200000	2535.33600000	2540.93600000	2543.02600000	2568.86600000	2567.46000000	2606.14600000	2610.27200000	2553.16800000	2552.62600000	2560.50100000	2560.10320000
2801270903.01003361	2556.13600000	2551.10200000	2565.27400000	2563.55600000	2564.20400000	2565.20000000	2577.79800000	2576.50800000	2554.38000000	2551.42800000	2552.00000000	2549.02200000	2544.76600000	2544.35000000	2557.79800000	2556.82800000	2615.46800000	2608.54800000	2565.15400000	2562.52800000	2565.29780000	2562.90700000
2802274247.49163866	2579.88800000	2578.88400000	2542.88000000	2542.26400000	2658.54200000	2654.59800000	2571.82600000	2574.39600000	2639.28200000	2634.90400000	2584.27600000	2574.73400000	2551.56800000	2553.15400000	2547.03000000	2547.55200000	2568.70800000	2568.74800000	2602.94600000	2601.74800000	2584.69460000	2583.09820000
