freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2731036789.29765892	3304.28600000	3299.50400000	3299.38200000	3294.82000000	3290.81400000	3283.67400000	3321.28200000	3310.93600000	3311.52000000	3309.46200000	3312.63600000	3311.80000000	3312.85400000	3310.00000000	3309.97200000	3306.94800000	3279.36800000	3274.08000000	3261.53400000	3259.08800000	3300.36480000	3296.03120000
2732040133.77926445	3276.45800000	3274.21400000	3313.33200000	3310.00200000	3316.79200000	3316.73200000	3318.75200000	3315.59200000	3313.33000000	3309.35400000	3295.37600000	3294.99600000	3313.74600000	3311.16400000	3286.82800000	3281.37200000	3318.25000000	3310.75800000	3279.06200000	3279.03200000	3303.19260000	3300.32160000
2733043478.26086950	3280.11400000	3277.10600000	3305.15400000	3307.17200000	3304.22000000	3304.92200000	3302.65000000	3298.63800000	3309.86200000	3310.24800000	3301.92000000	3299.90200000	3319.60600000	3320.54400000	3303.54600000	3303.11400000	3317.24000000	3312.53600000	3297.30800000	3294.85800000	3304.16200000	3302.90400000
2734046822.74247503	3275.68000000	3279.32600000	3306.43600000	3312.74600000	3308.42400000	3298.61400000	3316.67200000	3315.95800000	3320.45000000	3316.27200000	3312.63000000	3310.54600000	3308.66600000	3306.33400000	3287.64800000	3283.67200000	3307.33000000	3301.78000000	3296.11400000	3290.20400000	3304.00500000	3301.54520000
2735050167.22408009	3284.04600000	3283.23600000	3321.08600000	3319.18000000	3320.42000000	3318.96600000	3306.23800000	3300.85600000	3307.91000000	3306.33400000	3305.97800000	3301.10800000	3288.19600000	3290.09600000	3310.96200000	3302.19200000	3289.97600000	3287.45600000	3321.32200000	3322.08800000	3305.61340000	3303.15120000
2736053511.70568562	3284.05800000	3280.59600000	3310.05200000	3307.09800000	3318.44200000	3314.95600000	3321.61000000	3319.79200000	3307.18400000	3299.41200000	3321.06200000	3314.52400000	3304.20000000	3304.32400000	3290.35000000	3287.89600000	3321.91400000	3314.57200000	3290.76800000	3285.06000000	3306.96400000	3302.82300000
2737056856.18729115	3256.84600000	3256.93600000	3327.38800000	3322.91400000	3320.29800000	3314.70400000	3306.19200000	3301.71000000	3318.54800000	3308.46200000	3298.83600000	3299.39600000	3311.90600000	3306.04400000	3297.12600000	3300.74600000	3314.48800000	3308.51400000	3306.18200000	3314.56000000	3305.78100000	3303.39860000
2738060200.66889620	3295.75800000	3295.47800000	3313.93000000	3314.85200000	3301.50800000	3296.26400000	3336.14200000	3326.23400000	3319.77600000	3311.82200000	3327.51000000	3322.64000000	3291.74000000	3289.61000000	3289.82600000	3286.77200000	3303.13400000	3298.04200000	3244.75000000	3240.96000000	3302.40740000	3298.26740000
2739063545.15050173	3299.69200000	3301.85400000	3315.32800000	3313.30000000	3293.15000000	3292.94200000	3331.70000000	3333.89400000	3315.83000000	3314.88800000	3319.36600000	3315.76000000	3293.07400000	3286.39200000	3290.04000000	3290.00200000	3298.25800000	3297.77800000	3246.41200000	3242.24200000	3300.28500000	3298.90520000
2740066889.63210726	3297.68400000	3298.53800000	3316.69200000	3311.67000000	3310.16800000	3308.41800000	3312.27400000	3311.18000000	3284.67400000	3283.69400000	3292.77200000	3291.15800000	3296.73600000	3296.42400000	3304.13600000	3302.35400000	3280.90000000	3272.82400000	3273.31200000	3270.81400000	3296.93480000	3294.70740000
2741070234.11371231	3303.07000000	3305.43400000	3299.86200000	3297.62000000	3310.25000000	3303.56800000	3313.95800000	3313.81400000	3308.84400000	3310.95200000	3314.39400000	3310.28000000	3291.12600000	3290.98000000	3312.43000000	3306.47200000	3318.64800000	3306.35600000	3291.95000000	3288.16800000	3306.45320000	3303.36440000
2742073578.59531784	3295.67200000	3292.83800000	3319.55000000	3321.17400000	3318.26000000	3315.99400000	3319.67400000	3318.01400000	3283.67200000	3276.08200000	3294.34400000	3294.40200000	3280.69800000	3277.82400000	3309.41000000	3306.91800000	3278.04800000	3269.27600000	3269.77800000	3269.57000000	3296.91060000	3294.20920000
2743076923.07692289	3305.09400000	3304.63400000	3319.49600000	3314.09600000	3306.61200000	3303.62600000	3303.60800000	3302.80400000	3295.89800000	3296.38000000	3295.24400000	3290.69200000	3282.77400000	3280.03200000	3306.61800000	3297.25200000	3277.46600000	3276.86200000	3308.27800000	3300.89000000	3300.10880000	3296.72680000
2744080267.55852842	3306.65000000	3306.12800000	3302.73600000	3299.61000000	3311.55200000	3309.23000000	3309.37800000	3305.92000000	3309.15000000	3304.16200000	3314.91800000	3312.82800000	3290.26000000	3287.49800000	3302.31600000	3301.53200000	3313.86800000	3311.59600000	3291.04800000	3289.09800000	3305.18760000	3302.76020000
2745083612.04013395	3316.00000000	3313.42400000	3313.81400000	3307.39800000	3298.58000000	3296.76200000	3300.08400000	3297.77000000	3302.47600000	3299.30800000	3295.53600000	3294.26800000	3285.06000000	3283.60800000	3294.47800000	3295.18200000	3268.49600000	3272.62000000	3295.18600000	3292.42200000	3296.97100000	3295.27620000
2746086956.52173901	3300.29600000	3293.71200000	3317.17800000	3315.63200000	3312.43000000	3314.62400000	3312.45400000	3317.61800000	3282.40200000	3278.51400000	3293.55400000	3296.71200000	3292.49800000	3287.78200000	3308.59000000	3307.60800000	3268.81800000	3271.89600000	3272.36200000	3269.07400000	3296.05820000	3295.31720000
2747090301.00334454	3300.44400000	3301.78400000	3277.10000000	3275.00400000	3321.91000000	3318.70200000	3306.43000000	3302.58200000	3308.48000000	3308.36800000	3302.45800000	3301.18000000	3289.45800000	3283.60200000	3317.44000000	3319.78800000	3279.81400000	3275.49600000	3264.32600000	3264.19400000	3296.78600000	3295.07000000
2748093645.48495007	3308.21200000	3303.71200000	3309.30000000	3309.02600000	3291.35400000	3284.35000000	3316.27200000	3307.78800000	3317.63600000	3318.13000000	3320.33800000	3317.76800000	3312.25200000	3310.23800000	3306.62600000	3303.26000000	3267.88000000	3268.03400000	3279.31800000	3276.08400000	3302.91880000	3299.83900000
2749096989.96655512	3291.87400000	3289.67400000	3300.04400000	3299.00200000	3311.94000000	3306.40200000	3322.89200000	3315.28000000	3305.52600000	3305.12000000	3326.30800000	3325.82400000	3283.11600000	3283.59200000	3294.59600000	3294.49400000	3308.62000000	3308.81400000	3265.12600000	3264.33600000	3301.00420000	3299.25380000
2750100334.44816065	3277.59400000	3272.18200000	3310.01600000	3309.91000000	3318.27600000	3312.02800000	3320.58200000	3316.40600000	3316.57800000	3316.26400000	3293.43000000	3294.92800000	3315.46400000	3309.52200000	3286.21600000	3289.14800000	3316.05000000	3311.39800000	3287.52000000	3280.45600000	3304.17260000	3301.22420000
2751103678.92976570	3274.64000000	3271.38000000	3305.98400000	3310.02200000	3311.61600000	3309.05000000	3309.96400000	3307.28400000	3314.55400000	3311.91200000	3308.31800000	3308.37200000	3313.40600000	3308.51200000	3291.31400000	3288.76000000	3313.03400000	3312.54800000	3292.76800000	3290.86800000	3303.55980000	3301.87080000
2752107023.41137123	3297.79200000	3290.84600000	3320.63200000	3315.78200000	3299.97400000	3296.82600000	3337.69200000	3332.41200000	3314.49200000	3310.11800000	3330.46400000	3321.28200000	3289.17600000	3281.33000000	3290.27000000	3291.84600000	3300.18400000	3298.67600000	3252.06200000	3249.36200000	3303.27380000	3298.84800000
2753110367.89297676	3302.80400000	3300.24600000	3307.69000000	3307.84800000	3307.29000000	3306.96400000	3310.82400000	3309.94800000	3303.63000000	3301.12600000	3298.63200000	3299.36200000	3291.45200000	3290.31200000	3302.79400000	3301.95000000	3309.85800000	3306.65400000	3281.77000000	3281.03400000	3301.67440000	3300.54440000
2754113712.37458181	3304.05800000	3302.97000000	3307.47000000	3306.52200000	3307.34600000	3305.97600000	3317.81000000	3317.44200000	3307.71000000	3300.74000000	3300.90400000	3304.29600000	3297.70200000	3288.21200000	3305.30200000	3301.30600000	3308.38800000	3307.66800000	3274.26000000	3274.60200000	3303.09500000	3300.97340000
2755117056.85618734	3298.06800000	3299.05800000	3310.75000000	3311.96000000	3300.79200000	3297.44400000	3329.36600000	3329.46400000	3315.20000000	3314.66200000	3320.16800000	3320.61400000	3289.01800000	3288.03400000	3291.70400000	3285.38400000	3301.49600000	3303.38800000	3244.23400000	3239.97400000	3300.07960000	3298.99820000
2756120401.33779287	3292.90800000	3293.67000000	3302.67200000	3305.04000000	3310.45800000	3313.09400000	3324.31600000	3320.27600000	3302.20000000	3302.47000000	3329.89800000	3322.20000000	3287.57800000	3287.18600000	3290.93800000	3289.50400000	3311.78400000	3309.63600000	3266.06800000	3259.84800000	3301.88200000	3300.29240000
2757123745.81939793	3287.04200000	3287.77800000	3307.04600000	3307.45200000	3309.92800000	3309.55600000	3319.25400000	3320.35000000	3301.21600000	3295.33000000	3312.70000000	3316.93200000	3307.04200000	3302.95600000	3293.98000000	3290.37000000	3319.64200000	3316.19800000	3292.40000000	3294.36200000	3305.02500000	3304.12840000
2758127090.30100346	3302.06600000	3299.33800000	3314.49600000	3309.98000000	3289.29800000	3283.14000000	3318.13800000	3320.53200000	3305.91800000	3306.64400000	3306.84600000	3299.20600000	3317.02400000	3314.33200000	3301.09600000	3301.91200000	3289.62600000	3281.82800000	3250.36200000	3244.87800000	3299.48700000	3296.17900000
2759130434.78260851	3314.46200000	3310.59600000	3299.17400000	3298.16400000	3309.92400000	3308.61400000	3292.02000000	3292.12600000	3326.59400000	3322.82800000	3301.04600000	3302.51400000	3300.98200000	3300.84400000	3317.09800000	3313.03000000	3277.07600000	3276.53600000	3263.12200000	3258.86200000	3300.14980000	3298.41140000
2760133779.26421404	3275.52800000	3275.44600000	3318.90400000	3319.10000000	3322.83600000	3312.43200000	3301.76800000	3295.20600000	3312.24200000	3309.10000000	3294.51800000	3298.52200000	3292.26000000	3287.91200000	3306.43000000	3301.99600000	3295.88000000	3301.63400000	3320.76800000	3317.39800000	3304.11340000	3301.87460000
2761137123.74581957	3268.58400000	3268.69400000	3321.81600000	3319.46800000	3307.13000000	3304.67400000	3300.57200000	3301.92600000	3313.70400000	3306.97400000	3304.14800000	3301.09400000	3318.06600000	3315.44600000	3296.43800000	3300.92800000	3311.81400000	3312.82000000	3302.51600000	3300.48400000	3304.47880000	3303.25080000
2762140468.22742462	3306.96800000	3311.06800000	3289.35800000	3285.62200000	3316.86000000	3312.14600000	3298.84200000	3292.08400000	3318.91400000	3319.54800000	3298.62800000	3295.81600000	3293.47800000	3286.57600000	3317.70600000	3318.00000000	3272.31800000	3272.91600000	3271.20600000	3266.75200000	3298.42780000	3296.05280000
2763143812.70903015	3326.89000000	3326.35200000	3313.36000000	3313.26800000	3295.23800000	3294.68200000	3299.15200000	3297.55200000	3285.90600000	3289.87800000	3302.85600000	3302.63800000	3291.04000000	3284.59200000	3306.48000000	3299.11400000	3272.21600000	3271.10600000	3295.03000000	3292.96000000	3298.81680000	3297.21420000
2764147157.19063568	3319.97600000	3319.51600000	3304.57800000	3301.69000000	3311.01400000	3307.34600000	3311.57600000	3311.31800000	3309.95400000	3311.27400000	3295.37600000	3294.45000000	3293.45400000	3292.28800000	3289.20800000	3286.22600000	3292.28800000	3290.20200000	3295.93600000	3291.92600000	3302.33600000	3300.62360000
2765150501.67224073	3319.38200000	3315.70800000	3325.24200000	3321.86600000	3323.75200000	3319.98800000	3315.76600000	3318.14200000	3272.70400000	3272.26400000	3303.49400000	3302.03200000	3290.69200000	3285.88600000	3321.51600000	3316.62000000	3266.91600000	3264.69200000	3279.20600000	3272.47600000	3301.86700000	3298.96740000
2766153846.15384626	3306.14400000	3305.82400000	3312.42600000	3311.64800000	3301.94800000	3301.47800000	3302.35800000	3299.51800000	3297.34000000	3297.22000000	3294.75000000	3291.18400000	3284.30800000	3283.13800000	3298.41200000	3298.98000000	3280.22000000	3272.30600000	3303.82400000	3302.84600000	3298.17300000	3296.41420000
2767157190.63545132	3300.30600000	3299.49000000	3301.94200000	3296.74200000	3289.01800000	3286.11400000	3314.71400000	3312.11000000	3315.88800000	3311.08200000	3316.11400000	3310.06000000	3307.72200000	3306.76000000	3308.32000000	3306.12000000	3276.55200000	3274.47800000	3269.51800000	3270.39000000	3300.00940000	3297.33460000
2768160535.11705685	3321.42000000	3323.25200000	3301.03200000	3297.89800000	3317.16800000	3318.66600000	3306.55200000	3304.02800000	3317.08600000	3317.49200000	3298.37600000	3304.38400000	3284.81600000	3284.79400000	3303.29800000	3296.65000000	3283.35600000	3279.45800000	3299.35200000	3298.26400000	3303.24560000	3302.48860000
2769163879.59866238	3340.57800000	3338.59000000	3315.40600000	3318.30800000	3321.33000000	3317.40800000	3304.68600000	3302.36400000	3278.43200000	3280.20000000	3318.19000000	3318.70600000	3299.57000000	3295.59800000	3305.26200000	3305.76800000	3270.19000000	3270.41000000	3301.30400000	3294.89600000	3305.49480000	3304.22480000
2770167224.08026743	3321.56200000	3318.83600000	3303.24800000	3296.95800000	3311.57800000	3309.99800000	3312.05400000	3305.97200000	3310.47400000	3310.04200000	3310.48800000	3308.33200000	3290.94800000	3292.95000000	3273.86200000	3274.52200000	3289.15600000	3293.06200000	3300.21400000	3302.65000000	3302.35840000	3301.33220000
2771170568.56187296	3328.91400000	3328.09400000	3308.67200000	3305.92600000	3325.31200000	3326.48800000	3298.32400000	3295.21200000	3316.44600000	3316.57000000	3296.76000000	3297.01600000	3290.15400000	3291.76400000	3295.27200000	3294.72000000	3281.42800000	3280.76200000	3306.03400000	3301.86800000	3304.73160000	3303.84200000
2772173913.04347849	3305.70800000	3297.63600000	3303.20800000	3304.30600000	3287.46600000	3281.33200000	3323.85800000	3318.49200000	3313.44400000	3309.29800000	3310.73800000	3310.99200000	3313.55800000	3312.76600000	3307.86400000	3307.06000000	3293.13600000	3287.99200000	3251.48400000	3252.13400000	3301.04640000	3298.20080000
2773177257.52508354	3293.31000000	3290.82400000	3311.98200000	3308.96200000	3308.70600000	3306.56200000	3314.65600000	3316.77400000	3317.18400000	3321.75600000	3303.06400000	3302.78000000	3316.49400000	3312.55800000	3287.48800000	3282.33600000	3314.76400000	3314.30600000	3286.10200000	3286.84400000	3305.37500000	3304.37020000
2774180602.00668907	3300.75600000	3299.51200000	3309.57000000	3304.86800000	3287.34800000	3287.92400000	3308.17800000	3309.19200000	3311.47000000	3308.38600000	3318.52800000	3314.13800000	3308.11000000	3308.30400000	3306.54600000	3308.74000000	3273.12000000	3272.14400000	3278.27600000	3275.48600000	3300.19020000	3298.86940000
2775183946.48829412	3298.28600000	3304.20200000	3273.66400000	3271.53200000	3315.09600000	3309.72400000	3321.80200000	3314.64200000	3301.80800000	3301.52000000	3305.46200000	3302.93400000	3279.04200000	3279.17200000	3313.23600000	3312.13400000	3289.12200000	3281.74400000	3267.09400000	3265.03600000	3296.46120000	3294.26400000
2776187290.96989965	3274.84000000	3268.02800000	3309.56200000	3313.38000000	3304.99200000	3303.85800000	3303.18800000	3302.29000000	3307.77600000	3307.11800000	3304.69400000	3302.67000000	3319.54000000	3315.28400000	3296.01000000	3292.27000000	3316.34600000	3310.12200000	3289.19200000	3286.46400000	3302.61400000	3300.14840000
2777190635.45150518	3304.83200000	3300.69800000	3312.65600000	3312.90200000	3286.34200000	3291.80000000	3323.01000000	3326.15600000	3318.35000000	3319.64200000	3319.77400000	3316.76400000	3293.01600000	3290.87800000	3290.23400000	3288.19800000	3293.45200000	3290.59000000	3255.92200000	3248.83200000	3299.75880000	3298.64600000
2778193979.93311024	3318.47400000	3322.17600000	3321.68800000	3316.71800000	3297.88000000	3297.81000000	3294.66600000	3293.70200000	3299.67600000	3296.92200000	3297.30200000	3297.73800000	3285.74600000	3282.78200000	3297.87800000	3294.25600000	3273.34200000	3266.16000000	3296.32400000	3297.79400000	3298.29760000	3296.60580000
2779197324.41471577	3299.80800000	3301.81800000	3311.54000000	3309.11000000	3288.26800000	3290.93600000	3323.58000000	3315.91600000	3322.48800000	3322.38000000	3318.99800000	3315.59000000	3294.63400000	3294.87400000	3289.98800000	3290.64400000	3288.40800000	3288.11400000	3252.25600000	3256.87000000	3298.99680000	3298.62520000
2780200668.89632130	3315.82400000	3311.30600000	3286.09400000	3287.06400000	3311.99000000	3315.39000000	3308.19200000	3306.66800000	3306.88000000	3304.66000000	3295.53400000	3293.13600000	3285.20600000	3278.95600000	3303.34800000	3300.21400000	3310.03000000	3313.24600000	3266.61600000	3268.61200000	3298.97140000	3297.92520000
2781204013.37792635	3282.43800000	3279.11600000	3308.39800000	3308.68600000	3316.86200000	3316.48400000	3317.09600000	3317.81200000	3310.34400000	3307.35000000	3311.42800000	3309.39600000	3302.78800000	3301.16200000	3287.45600000	3284.90800000	3317.58200000	3319.66600000	3280.33800000	3279.02800000	3303.47300000	3302.36080000
2782207357.85953188	3281.78000000	3277.28600000	3311.23600000	3312.59600000	3312.96000000	3318.74000000	3316.79400000	3316.64000000	3313.11400000	3314.76600000	3295.10200000	3296.08200000	3310.38800000	3311.55600000	3282.66000000	3282.44800000	3315.86400000	3313.37400000	3288.02800000	3283.03400000	3302.79260000	3302.65220000
2783210702.34113693	3327.15800000	3321.53600000	3313.94600000	3313.15200000	3295.40400000	3295.14600000	3296.24400000	3292.49600000	3294.89000000	3293.35800000	3301.19000000	3297.81200000	3284.43800000	3284.43600000	3300.53000000	3294.33200000	3271.95800000	3268.26800000	3294.06400000	3291.71400000	3297.98220000	3295.22500000
2784214046.82274246	3323.78800000	3322.13200000	3321.23000000	3323.03600000	3318.54400000	3320.38400000	3311.47600000	3308.23600000	3274.64800000	3271.97600000	3306.59200000	3307.89800000	3282.46800000	3287.29200000	3309.69000000	3310.31200000	3266.93400000	3265.64800000	3280.19600000	3280.47800000	3299.55660000	3299.73920000
2785217391.30434799	3293.53600000	3296.75600000	3309.34800000	3309.55000000	3313.28200000	3309.79000000	3318.98200000	3325.48600000	3322.79400000	3322.21600000	3297.47800000	3303.46400000	3310.81200000	3309.75800000	3280.78600000	3281.46000000	3315.92800000	3314.09600000	3293.36800000	3289.83000000	3305.63140000	3306.24060000
2786220735.78595304	3319.69200000	3318.40200000	3293.28600000	3297.80800000	3315.66000000	3318.11200000	3308.71800000	3307.14600000	3301.85200000	3296.77000000	3300.55400000	3302.57200000	3284.39600000	3282.22000000	3303.66200000	3301.77600000	3313.47000000	3311.48200000	3274.39800000	3274.33400000	3301.56880000	3301.06220000
2787224080.26755857	3301.18400000	3300.22600000	3313.48200000	3312.59400000	3288.85000000	3289.06600000	3316.13600000	3313.90800000	3328.51800000	3326.15800000	3321.06000000	3321.08800000	3302.21400000	3305.79800000	3301.21400000	3299.08000000	3285.05200000	3280.61000000	3269.26400000	3265.64400000	3302.69740000	3301.41720000
2788227424.74916410	3298.31000000	3301.04000000	3313.80800000	3315.95800000	3309.60600000	3311.31800000	3313.98000000	3313.17000000	3300.30800000	3300.19800000	3302.90400000	3305.22200000	3283.44600000	3287.70200000	3301.85800000	3302.43400000	3308.61000000	3305.77200000	3271.47400000	3271.17400000	3300.43040000	3301.39880000
2789230769.23076916	3303.99800000	3307.98200000	3274.97000000	3274.18000000	3319.16800000	3317.20600000	3317.86400000	3317.56200000	3298.90800000	3299.02800000	3298.27200000	3297.66400000	3276.21800000	3276.44000000	3310.30400000	3309.91200000	3291.21000000	3293.94000000	3267.26000000	3267.59600000	3295.81720000	3296.15100000
2790234113.71237469	3265.07400000	3261.84200000	3314.42600000	3311.34000000	3301.98400000	3300.22400000	3304.41600000	3300.49000000	3313.24600000	3311.57200000	3306.15400000	3303.31800000	3317.27400000	3314.90800000	3301.73600000	3297.27200000	3313.39800000	3311.59200000	3302.32400000	3300.83600000	3304.00320000	3301.33940000
2791237458.19397974	3299.84600000	3303.07800000	3317.96600000	3313.28400000	3301.74400000	3301.08400000	3299.46200000	3305.11600000	3290.06600000	3296.22200000	3296.69000000	3294.44200000	3281.40600000	3277.00200000	3296.49000000	3300.17600000	3273.69600000	3275.16800000	3309.54200000	3306.90000000	3296.69080000	3297.24720000
2792240802.67558527	3301.35400000	3301.94600000	3305.78400000	3300.67400000	3303.67600000	3305.26400000	3312.06800000	3313.49800000	3307.54600000	3302.29200000	3297.97400000	3291.03400000	3301.74200000	3298.58000000	3299.44000000	3302.42000000	3304.18600000	3302.16200000	3273.43600000	3273.01000000	3300.72060000	3299.08800000
2793244147.15719080	3308.26000000	3309.82400000	3284.12400000	3286.45400000	3317.72200000	3310.38800000	3312.07200000	3308.42400000	3302.21000000	3303.06600000	3299.34800000	3299.25800000	3285.13800000	3279.50000000	3304.67800000	3305.92600000	3304.87600000	3306.40600000	3272.71400000	3266.95400000	3299.11420000	3297.62000000
2794247491.63879585	3306.31800000	3302.61600000	3317.85600000	3313.09000000	3300.86000000	3302.74000000	3298.30400000	3294.72200000	3299.19800000	3296.54800000	3292.22200000	3292.71200000	3273.95600000	3274.23000000	3302.44200000	3302.64800000	3281.75400000	3275.01400000	3307.57200000	3305.50800000	3298.04820000	3295.98280000
2795250836.12040138	3290.46600000	3291.84800000	3306.66200000	3300.09000000	3313.48400000	3305.35200000	3318.62200000	3317.00200000	3305.84000000	3301.72600000	3324.63800000	3322.21600000	3289.10400000	3280.44800000	3293.12200000	3287.77200000	3309.01200000	3304.81400000	3258.49400000	3261.71400000	3300.94440000	3297.29820000
2796254180.60200691	3330.20000000	3325.97800000	3303.31200000	3300.56000000	3322.37600000	3318.57400000	3299.45600000	3298.12200000	3315.95800000	3311.02200000	3309.19400000	3306.15400000	3293.35200000	3287.97400000	3295.81400000	3294.07800000	3275.15400000	3276.26600000	3294.42800000	3292.44800000	3303.92440000	3301.11760000
2797257525.08361197	3324.13000000	3318.80400000	3301.98800000	3301.27400000	3310.36600000	3310.65200000	3302.92800000	3306.35200000	3308.72600000	3311.76800000	3308.04600000	3303.74000000	3289.92600000	3288.99400000	3274.52200000	3281.07000000	3284.51000000	3289.73600000	3298.52400000	3303.85800000	3300.36660000	3301.62480000
2798260869.56521749	3300.39600000	3304.31200000	3270.72000000	3270.72400000	3312.73200000	3309.10200000	3309.34800000	3310.26000000	3301.56800000	3303.66200000	3295.27600000	3292.38000000	3278.26400000	3280.90200000	3315.39600000	3313.50800000	3279.34800000	3281.48200000	3265.91600000	3264.99200000	3292.89640000	3293.13240000
2799264214.04682255	3282.86000000	3284.91800000	3306.32400000	3311.59800000	3299.06600000	3299.27600000	3315.01000000	3320.26600000	3319.57200000	3319.80400000	3302.53600000	3309.28600000	3313.27600000	3311.97000000	3284.96000000	3290.51600000	3306.26400000	3306.59800000	3284.39600000	3284.62800000	3301.42640000	3303.88600000
2800267558.52842808	3302.64200000	3304.45600000	3325.01000000	3322.15400000	3316.51000000	3312.38800000	3311.66000000	3313.51800000	3274.66200000	3278.05600000	3297.92600000	3295.39400000	3280.62000000	3284.76800000	3314.97800000	3317.26600000	3265.06800000	3262.45200000	3265.37400000	3270.34000000	3295.44500000	3296.07920000
2801270903.01003361	3285.92800000	3287.44200000	3326.61000000	3323.28400000	3313.28200000	3310.49000000	3311.12600000	3309.89400000	3306.52000000	3308.44800000	3298.12800000	3300.16800000	3283.20200000	3286.73600000	3309.19400000	3309.74800000	3278.63600000	3278.21400000	3311.94800000	3314.75200000	3302.45740000	3302.91760000
2802274247.49163866	3291.12800000	3289.86400000	3318.18400000	3314.26400000	3301.43000000	3307.75600000	3313.10600000	3315.03800000	3317.69800000	3320.00200000	3293.82000000	3296.52800000	3311.18200000	3310.87600000	3283.52000000	3287.45800000	3314.20800000	3313.98400000	3287.74200000	3284.69200000	3303.20180000	3304.04620000
