freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2825025125.62814093	8130.67600000	8122.34400000	8131.55000000	8118.64800000	8108.65400000	8093.81200000	8118.51800000	8090.47000000	8130.42600000	8122.29000000	8183.93800000	8150.14600000	8105.32800000	8082.19200000	8170.52400000	8153.17000000	8194.73400000	8197.16600000	8167.25000000	8155.93200000	8205.23600000	8188.62600000	8255.51000000	8239.73200000	8214.06600000	8181.82000000	8225.09000000	8207.06000000	8208.09000000	8176.46200000	8234.68400000	8219.83000000	8169.29000000	8177.79600000	8220.32400000	8200.44400000	8208.08600000	8195.20200000	8237.17400000	8211.78200000	8228.37400000	8214.67800000	8295.83000000	8275.20600000	8277.15600000	8259.35200000	8274.18200000	8265.39000000	8315.44400000	8297.96200000	8200.40536000	8183.90048000
2825527638.19095469	8185.37400000	8154.82400000	8137.68000000	8118.62800000	8100.89800000	8064.69200000	8117.99800000	8096.49200000	8140.41400000	8118.50800000	8152.42000000	8140.66800000	8127.76600000	8118.43600000	8202.20000000	8202.14800000	8219.51200000	8199.25200000	8178.54600000	8171.09400000	8227.98400000	8203.17600000	8249.20400000	8224.27000000	8189.24600000	8168.23000000	8241.47800000	8218.22200000	8209.37800000	8190.79400000	8209.78400000	8190.10800000	8191.49000000	8171.21200000	8214.57000000	8210.06000000	8220.73400000	8203.57800000	8219.34600000	8206.75400000	8231.12400000	8202.43400000	8295.49600000	8273.55400000	8249.44600000	8232.39400000	8270.00200000	8267.39200000	8305.22600000	8293.57200000	8203.49264000	8185.61968000
2826030150.75376892	8152.77600000	8134.04200000	8150.80000000	8133.57200000	8123.92000000	8102.02600000	8131.97800000	8116.61600000	8171.35000000	8145.46400000	8142.60600000	8122.97400000	8141.02800000	8118.04800000	8211.54200000	8202.68800000	8215.83000000	8192.32600000	8194.10400000	8179.72400000	8220.16800000	8199.19600000	8217.64600000	8197.05600000	8187.97400000	8172.71400000	8225.00200000	8205.00600000	8214.42000000	8183.53800000	8238.05400000	8213.05000000	8177.22000000	8163.27200000	8206.09800000	8203.05600000	8250.93800000	8221.74800000	8222.39000000	8196.35200000	8228.41400000	8215.24600000	8294.84800000	8269.55200000	8256.13800000	8235.87800000	8265.26600000	8236.16200000	8327.94800000	8304.60000000	8206.73832000	8186.55624000
2826532663.31658268	8106.88200000	8099.67400000	8108.23400000	8103.45400000	8087.40000000	8067.45400000	8111.13200000	8087.90600000	8085.11000000	8072.58400000	8121.33400000	8101.66200000	8131.49200000	8105.60800000	8180.43800000	8157.60800000	8193.14800000	8170.35800000	8160.77000000	8149.60400000	8233.06200000	8201.74800000	8261.40000000	8232.36200000	8223.42600000	8209.68800000	8219.97800000	8208.53800000	8191.99000000	8170.22200000	8225.71000000	8206.36000000	8183.56000000	8182.16800000	8175.13200000	8164.56600000	8210.08600000	8199.40400000	8212.44000000	8194.18000000	8262.22400000	8238.97400000	8300.62600000	8294.98800000	8279.99000000	8252.03800000	8271.96400000	8251.21200000	8284.94800000	8267.54800000	8192.89904000	8175.59632000
2827035175.87939692	8099.61200000	8073.54200000	8122.49000000	8094.71400000	8089.29000000	8073.18400000	8112.13600000	8088.42200000	8094.70200000	8078.13600000	8150.33200000	8125.49800000	8138.24600000	8128.58200000	8191.23000000	8165.57200000	8195.91600000	8170.24400000	8179.93400000	8154.18800000	8220.44400000	8202.15000000	8240.81400000	8224.70000000	8199.57800000	8167.97000000	8235.39000000	8204.36200000	8172.35800000	8164.25400000	8223.37000000	8210.38000000	8206.92600000	8191.51400000	8151.90600000	8132.60000000	8208.50200000	8194.27400000	8230.32600000	8215.12200000	8217.51600000	8209.43000000	8311.37400000	8279.98800000	8258.55200000	8245.17200000	8312.28600000	8297.82600000	8302.16400000	8276.47200000	8194.61576000	8174.73184000
2827537688.44221115	8097.19800000	8080.49800000	8125.49000000	8112.68400000	8085.65600000	8067.28400000	8123.30000000	8118.47000000	8105.92400000	8083.18800000	8120.50200000	8114.20400000	8127.28200000	8106.84200000	8180.07200000	8169.92800000	8187.23400000	8170.63000000	8177.84800000	8149.99000000	8221.25000000	8207.49000000	8269.76600000	8260.74200000	8212.13200000	8191.13800000	8221.85600000	8199.77600000	8228.03800000	8216.06600000	8242.98600000	8226.33000000	8213.71600000	8189.04000000	8213.80600000	8204.61600000	8192.29600000	8166.22600000	8247.77400000	8221.68600000	8247.74400000	8238.53600000	8286.88600000	8281.00400000	8248.07600000	8230.22800000	8300.68400000	8273.55400000	8292.95600000	8276.04200000	8198.81888000	8182.24768000
2828040201.00502491	8158.51200000	8147.33800000	8142.18800000	8110.18400000	8088.91200000	8070.91800000	8128.45800000	8123.90600000	8187.83200000	8175.99600000	8112.76800000	8092.76400000	8164.10800000	8144.05000000	8193.74200000	8170.19600000	8178.24400000	8166.39400000	8189.19800000	8170.53200000	8224.62800000	8198.54600000	8201.79200000	8191.33800000	8216.26000000	8185.66000000	8238.23200000	8212.82200000	8184.72200000	8170.30600000	8235.52800000	8224.96200000	8174.82800000	8158.69600000	8199.27400000	8181.00400000	8209.60200000	8198.36000000	8225.66200000	8188.00800000	8254.78600000	8233.36800000	8291.71200000	8274.53800000	8286.47800000	8272.34400000	8275.93800000	8250.10000000	8336.33000000	8316.02600000	8203.98936000	8185.13424000
2828542713.56783915	8085.16000000	8059.67400000	8132.41200000	8128.56400000	8150.98000000	8129.56000000	8076.98200000	8071.82800000	8140.55200000	8129.10400000	8151.14600000	8139.52200000	8181.31000000	8164.43800000	8154.65000000	8157.89800000	8229.50600000	8210.91600000	8204.66400000	8188.39000000	8247.26800000	8214.92200000	8201.33000000	8187.58200000	8203.33000000	8202.46600000	8262.20000000	8246.47000000	8192.21400000	8182.89400000	8273.92000000	8261.10400000	8223.51200000	8200.51600000	8224.49000000	8195.13000000	8209.59200000	8188.84600000	8203.48600000	8192.54400000	8244.03000000	8220.90600000	8278.78600000	8266.68600000	8277.64000000	8266.40600000	8292.74400000	8277.71800000	8285.16200000	8273.37800000	8205.08264000	8190.29848000
2829045226.13065338	8087.04800000	8065.97400000	8117.48800000	8088.82400000	8096.92600000	8072.58800000	8120.53200000	8098.91400000	8091.10000000	8081.07000000	8146.31200000	8120.40400000	8152.88000000	8130.30000000	8201.12800000	8173.92400000	8196.57800000	8170.56800000	8175.80000000	8147.59600000	8244.23400000	8212.23200000	8257.52400000	8237.88400000	8188.02400000	8163.00400000	8245.05400000	8231.90200000	8175.99800000	8149.34200000	8213.55200000	8206.26200000	8214.65400000	8184.40400000	8141.18200000	8127.29400000	8207.75800000	8199.34600000	8239.36600000	8210.67600000	8204.83000000	8190.14600000	8299.88000000	8292.37000000	8265.87400000	8242.81800000	8297.20400000	8272.81400000	8286.86200000	8265.08200000	8194.71152000	8173.42952000
2829547738.69346714	8163.85800000	8146.03600000	8120.92800000	8109.79000000	8131.35600000	8103.52000000	8096.22800000	8070.81000000	8140.30800000	8116.47800000	8168.90000000	8133.73600000	8138.86000000	8123.84800000	8165.11400000	8139.47400000	8196.68800000	8172.76800000	8212.64600000	8188.58200000	8238.37400000	8211.41800000	8259.28200000	8238.76200000	8216.12200000	8202.70800000	8223.38800000	8211.77200000	8201.82400000	8185.03200000	8190.14600000	8167.61000000	8208.13000000	8189.21600000	8246.55200000	8226.01200000	8220.02800000	8202.61000000	8219.22200000	8211.43800000	8242.13200000	8219.02800000	8290.55800000	8281.07400000	8260.08400000	8245.48800000	8270.23000000	8250.73800000	8306.88800000	8290.59800000	8205.11384000	8185.54184000
2830050251.25628138	8062.94200000	8065.82600000	8128.94400000	8107.00400000	8141.93000000	8127.99800000	8094.79200000	8069.61200000	8126.80000000	8109.67800000	8172.33600000	8151.74000000	8170.73200000	8153.67200000	8166.38800000	8139.36000000	8220.33000000	8206.03400000	8203.26800000	8173.91400000	8243.64200000	8224.23000000	8216.60400000	8198.60600000	8188.52600000	8172.13800000	8282.87800000	8246.97000000	8232.65200000	8209.30600000	8256.01000000	8241.95000000	8204.14600000	8186.04200000	8220.84600000	8202.94600000	8190.94000000	8172.17000000	8221.81200000	8199.94000000	8223.13600000	8200.55200000	8271.84400000	8247.43800000	8273.25800000	8251.15800000	8287.96400000	8264.62800000	8301.48400000	8272.03400000	8204.16816000	8183.79784000
2830552763.81909561	8109.94200000	8097.10600000	8109.25000000	8092.27000000	8077.61000000	8059.74000000	8121.53400000	8107.21400000	8108.68200000	8072.84800000	8144.72600000	8129.79200000	8136.92600000	8111.96600000	8189.86800000	8165.86600000	8187.36200000	8166.16600000	8188.54000000	8168.41200000	8188.17800000	8173.74400000	8249.59200000	8229.54800000	8202.41600000	8198.45000000	8230.84200000	8207.91600000	8184.82200000	8168.46800000	8198.48600000	8184.57600000	8206.23200000	8180.58000000	8156.01000000	8149.04400000	8213.83800000	8204.84800000	8235.37400000	8211.16200000	8225.81800000	8209.45200000	8302.42600000	8281.39600000	8259.02400000	8247.39000000	8302.60200000	8277.48200000	8285.39600000	8270.25400000	8192.61984000	8174.62760000
2831055276.38190937	8069.33600000	8057.42200000	8131.20800000	8110.38000000	8148.73000000	8148.04600000	8093.86600000	8077.74200000	8131.20600000	8108.37400000	8158.98800000	8138.26800000	8183.35200000	8160.59600000	8148.14800000	8131.58000000	8225.66600000	8205.43200000	8203.58200000	8188.89400000	8235.12000000	8220.02000000	8176.10400000	8148.00000000	8207.67400000	8195.64000000	8271.84600000	8251.97200000	8213.85200000	8184.87200000	8285.06000000	8263.09600000	8202.54000000	8197.33800000	8221.42600000	8214.20400000	8200.68200000	8179.52000000	8209.00800000	8197.63200000	8219.75400000	8209.15800000	8265.65600000	8241.20200000	8277.79200000	8268.88400000	8305.81400000	8285.56600000	8257.54600000	8237.06000000	8201.75824000	8184.83592000
2831557788.94472361	8099.91000000	8092.89400000	8131.11600000	8127.13600000	8165.96600000	8157.37200000	8084.50600000	8059.20600000	8150.47400000	8136.04200000	8159.48800000	8139.74600000	8150.61800000	8118.90600000	8162.37600000	8140.84800000	8192.33800000	8179.98000000	8199.21000000	8182.33800000	8248.38400000	8222.83800000	8174.55400000	8151.44400000	8217.71000000	8190.13600000	8240.74200000	8240.66400000	8168.65000000	8149.81800000	8276.96800000	8253.16200000	8208.54200000	8198.51200000	8230.80400000	8213.77600000	8229.36600000	8206.73800000	8183.17800000	8167.40800000	8258.57400000	8257.22800000	8273.34600000	8243.94200000	8272.17800000	8257.13600000	8304.55200000	8275.37400000	8304.69800000	8285.32400000	8203.52992000	8185.91872000
2832060301.50753784	8161.04600000	8140.80000000	8145.06400000	8126.28800000	8120.65200000	8095.43000000	8125.10200000	8106.93600000	8187.07200000	8168.15800000	8165.83000000	8148.13800000	8159.74800000	8130.49800000	8204.62400000	8169.69200000	8181.52800000	8159.95000000	8219.54400000	8206.83600000	8186.00200000	8175.91400000	8223.13400000	8199.13000000	8252.19200000	8233.87200000	8237.96800000	8227.95000000	8231.14800000	8224.96200000	8234.39800000	8213.58200000	8202.19000000	8197.75200000	8207.79400000	8183.30000000	8189.95800000	8171.83600000	8209.58400000	8195.68000000	8260.07000000	8237.53400000	8297.19800000	8288.64600000	8324.13200000	8292.50000000	8313.01400000	8278.34200000	8324.69400000	8316.94800000	8214.54744000	8195.62696000
2832562814.07035160	8113.38200000	8094.29400000	8114.31200000	8107.66600000	8134.11200000	8114.41200000	8088.93800000	8066.93600000	8089.42200000	8073.45400000	8165.57400000	8146.43600000	8174.43400000	8172.43600000	8209.99600000	8199.88600000	8198.33400000	8163.64200000	8162.52800000	8143.79400000	8261.78000000	8249.70600000	8259.53200000	8235.59800000	8189.84400000	8183.45800000	8214.50200000	8198.01400000	8206.63400000	8187.16200000	8217.51600000	8201.74200000	8226.73200000	8209.50000000	8177.57800000	8152.38000000	8240.28600000	8226.50000000	8197.53200000	8188.69000000	8229.07400000	8209.36600000	8250.02600000	8232.95600000	8293.94200000	8273.03400000	8300.12600000	8286.82800000	8265.38000000	8253.37000000	8199.26064000	8182.85040000
2833065326.63316584	8103.45000000	8075.73400000	8128.33200000	8117.93600000	8179.16200000	8155.51600000	8090.73600000	8084.89800000	8115.06000000	8091.65800000	8180.15600000	8174.60000000	8151.38800000	8139.61000000	8138.57600000	8135.78200000	8228.69400000	8215.81000000	8157.11400000	8145.72600000	8214.13200000	8191.39600000	8217.12400000	8195.95800000	8185.06200000	8170.53800000	8283.04400000	8268.47000000	8237.21800000	8215.40000000	8268.57800000	8251.40800000	8225.24400000	8202.91600000	8211.97800000	8189.13600000	8176.34600000	8161.56600000	8246.33200000	8218.18800000	8199.89600000	8186.91000000	8282.00000000	8255.90200000	8301.30400000	8285.72800000	8304.80200000	8288.06800000	8271.67200000	8259.32200000	8203.89600000	8187.12704000
2833567839.19598007	8171.69400000	8143.56800000	8137.72200000	8123.77400000	8084.72600000	8069.39000000	8128.76000000	8124.07800000	8187.53800000	8162.67400000	8104.79200000	8115.04200000	8166.41400000	8144.35800000	8191.46600000	8181.70400000	8175.51600000	8162.17800000	8199.01600000	8184.83400000	8230.19800000	8214.77400000	8210.09000000	8189.09600000	8205.68000000	8190.75400000	8228.14800000	8216.72600000	8205.92600000	8178.16000000	8248.83000000	8227.84800000	8169.18400000	8160.60400000	8208.24000000	8201.67200000	8222.62000000	8201.70600000	8215.23600000	8209.70600000	8241.92200000	8219.86600000	8285.47800000	8262.67400000	8274.84800000	8251.81000000	8256.64600000	8246.46000000	8317.41000000	8313.48800000	8202.72400000	8187.87776000
2834070351.75879383	8134.23200000	8121.03200000	8118.95800000	8114.03200000	8131.67000000	8106.63200000	8084.35400000	8053.32400000	8091.35800000	8074.23400000	8173.67400000	8145.24400000	8161.94200000	8146.22600000	8225.25200000	8191.80400000	8201.89200000	8186.34000000	8209.61400000	8185.99600000	8257.80800000	8244.31200000	8257.73600000	8234.26000000	8218.68800000	8200.47800000	8213.23400000	8213.06000000	8217.60600000	8203.88000000	8207.04000000	8191.41400000	8212.94400000	8193.26800000	8173.53000000	8147.68400000	8236.48600000	8217.87000000	8222.53600000	8200.63800000	8223.21400000	8210.13400000	8269.22400000	8247.82400000	8285.03400000	8264.46400000	8260.91400000	8256.66000000	8236.26000000	8238.01600000	8201.00800000	8183.55304000
2834572864.32160807	8092.26000000	8077.14800000	8129.47200000	8107.86600000	8183.70600000	8178.40600000	8108.40000000	8084.70600000	8101.30600000	8082.18600000	8182.38400000	8157.09400000	8163.67600000	8149.87400000	8168.18600000	8147.96400000	8231.28800000	8208.93800000	8163.84400000	8150.80800000	8175.09000000	8163.07800000	8215.64600000	8194.21000000	8204.61800000	8182.85000000	8284.34400000	8268.87600000	8231.84600000	8215.69200000	8264.08400000	8259.16000000	8221.29200000	8203.60800000	8210.57200000	8191.83000000	8178.54000000	8160.62400000	8225.33400000	8227.18600000	8208.61400000	8181.54800000	8269.00200000	8242.73800000	8306.29400000	8284.12400000	8306.14000000	8284.00400000	8284.47800000	8259.77400000	8204.41664000	8186.57168000
2835075376.88442230	8154.02200000	8125.48200000	8136.95400000	8124.20600000	8104.27400000	8088.45800000	8128.31800000	8110.50200000	8156.11600000	8149.98400000	8134.30200000	8131.67800000	8143.57400000	8121.01200000	8227.44200000	8209.43200000	8212.76200000	8198.59800000	8188.90800000	8171.98400000	8195.03400000	8182.30800000	8203.96600000	8196.98800000	8198.73600000	8186.51400000	8243.80000000	8216.81800000	8202.82600000	8184.63800000	8236.50000000	8207.74600000	8168.75600000	8157.73200000	8220.88600000	8198.28800000	8251.15000000	8230.91800000	8222.34400000	8205.24400000	8226.99600000	8201.52400000	8281.94000000	8273.80400000	8249.78800000	8238.44800000	8271.90000000	8255.00600000	8321.96200000	8310.00800000	8203.33024000	8187.09280000
2835577889.44723606	8109.78400000	8098.60000000	8148.88400000	8153.66400000	8106.49000000	8095.04800000	8088.68000000	8068.63200000	8136.98200000	8111.64000000	8170.24200000	8153.39800000	8165.45400000	8166.02800000	8189.03800000	8185.12000000	8190.21800000	8183.00600000	8229.78200000	8204.14800000	8237.17200000	8217.74600000	8222.89000000	8201.67800000	8210.60000000	8191.49000000	8184.79800000	8191.12200000	8211.18200000	8198.99800000	8258.79400000	8252.37400000	8202.44600000	8194.13800000	8160.96800000	8147.37800000	8205.32000000	8181.16400000	8192.16600000	8190.89600000	8245.40200000	8233.19600000	8288.36400000	8279.05200000	8281.38800000	8271.35000000	8295.80400000	8287.05400000	8260.30800000	8244.85800000	8199.72624000	8188.07112000
2836080402.01005030	8064.46000000	8052.23600000	8119.46200000	8110.75800000	8138.10400000	8123.19800000	8082.40400000	8065.42800000	8125.21600000	8112.46400000	8159.69600000	8151.29600000	8186.09000000	8156.43400000	8136.04000000	8132.11400000	8206.60000000	8186.71000000	8195.83400000	8184.20800000	8233.95200000	8222.31000000	8180.23000000	8161.18800000	8194.04800000	8194.29400000	8276.72000000	8251.02600000	8219.61000000	8210.25400000	8276.33800000	8257.37600000	8202.32600000	8184.43800000	8214.16200000	8186.42800000	8180.78600000	8175.08800000	8213.66400000	8192.85800000	8199.61400000	8190.69200000	8252.98200000	8245.90400000	8284.56400000	8268.73400000	8286.61800000	8271.20400000	8273.37400000	8271.82200000	8196.11576000	8182.33848000
2836582914.57286453	8075.60800000	8076.34600000	8126.13000000	8114.73600000	8102.63400000	8096.41200000	8101.00600000	8105.33200000	8101.71800000	8093.10600000	8142.32800000	8142.99600000	8166.78800000	8153.61600000	8198.40400000	8200.29200000	8186.06200000	8154.52600000	8161.77800000	8154.01800000	8231.62000000	8223.10400000	8230.22800000	8216.87200000	8181.58200000	8173.58600000	8231.81000000	8214.63200000	8168.25600000	8161.56800000	8194.05400000	8179.38600000	8205.78200000	8191.70600000	8122.98400000	8112.13600000	8235.50400000	8224.29600000	8222.55200000	8212.24200000	8206.37600000	8182.29600000	8298.44800000	8281.88400000	8269.31600000	8254.69400000	8316.64200000	8303.04000000	8280.86000000	8265.90000000	8190.33880000	8179.54888000
2837085427.13567829	8139.30400000	8124.95600000	8129.56800000	8116.35000000	8108.98200000	8091.88600000	8135.44200000	8112.61400000	8137.74000000	8119.91800000	8173.47200000	8146.72600000	8073.12000000	8049.38000000	8153.87400000	8131.48200000	8209.56000000	8191.49600000	8175.70000000	8150.96400000	8202.82400000	8192.78000000	8257.38800000	8237.29400000	8211.55000000	8188.27600000	8229.83400000	8209.72800000	8210.23000000	8195.71000000	8227.35000000	8221.03000000	8186.53000000	8163.61400000	8225.87200000	8197.05600000	8206.17200000	8190.33800000	8226.25400000	8222.20800000	8216.88600000	8201.96200000	8300.19400000	8283.91000000	8271.18400000	8250.59200000	8305.24000000	8268.00400000	8303.88400000	8281.76800000	8200.72616000	8181.60168000
