freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	7750.94200000	7738.92200000	7763.85600000	7752.63200000	7797.02400000	7780.80800000	7775.91000000	7759.69400000	7744.01200000	7732.46600000	7823.15600000	7809.00000000	7764.71200000	7748.01600000	7751.17400000	7745.80800000	7756.70000000	7739.88200000	7758.72000000	7741.65400000	7777.52000000	7761.90000000	7767.87000000	7752.11800000	7689.72600000	7679.84800000	7725.60800000	7704.13600000	7695.42400000	7679.13600000	7754.62200000	7739.34000000	7763.26200000	7740.11200000	7723.60600000	7704.94600000	7772.84600000	7757.95600000	7750.95000000	7741.56800000	7806.50200000	7789.15200000	7822.89600000	7809.25200000	7762.61400000	7737.06000000	7576.46200000	7549.69600000	7809.32200000	7802.85600000	7755.41744000	7739.91832000
2820502512.56281424	7835.87200000	7822.08400000	7829.89800000	7824.95200000	7699.07800000	7679.58000000	7719.08400000	7713.14400000	7790.60800000	7773.80200000	7803.46600000	7790.55600000	7821.11600000	7807.74800000	7753.30400000	7736.30800000	7776.14400000	7765.15200000	7696.65600000	7692.00000000	7672.99400000	7663.55400000	7746.72800000	7728.12400000	7737.87200000	7727.25400000	7741.32000000	7723.03200000	7735.30000000	7710.47400000	7746.74000000	7732.04400000	7719.38400000	7707.91000000	7776.09600000	7753.81600000	7786.00600000	7770.99400000	7777.60800000	7771.51000000	7817.50000000	7800.17600000	7819.30200000	7808.06000000	7743.07400000	7721.99600000	7754.45800000	7742.97400000	7809.40200000	7788.10800000	7764.36040000	7750.21408000
2821005025.12562799	7777.42400000	7764.39600000	7677.63200000	7664.49800000	7788.32400000	7779.46200000	7798.04600000	7781.17400000	7717.73000000	7708.06400000	7730.50200000	7716.32200000	7783.54000000	7775.88800000	7749.43400000	7732.95600000	7764.83800000	7746.54600000	7743.47000000	7729.27400000	7759.09800000	7742.99400000	7692.89600000	7677.01400000	7715.35600000	7700.02800000	7773.01000000	7760.54600000	7670.44200000	7658.53600000	7778.69800000	7765.03600000	7754.42800000	7749.43400000	7694.26600000	7685.74200000	7830.64000000	7810.90200000	7775.66800000	7761.62400000	7813.73200000	7808.76400000	7795.38000000	7784.10200000	7842.13200000	7845.04600000	7788.33000000	7776.24600000	7756.99000000	7750.61600000	7758.88024000	7747.00840000
2821507537.68844223	7770.46400000	7748.88800000	7706.27400000	7692.36200000	7734.53800000	7726.51400000	7713.84800000	7702.56800000	7712.76800000	7696.38000000	7758.87000000	7741.29600000	7766.83200000	7755.86800000	7803.11000000	7787.49200000	7786.32400000	7776.40600000	7756.14800000	7744.70000000	7777.01400000	7762.78600000	7741.44400000	7717.94400000	7753.03400000	7738.48800000	7742.42800000	7723.90400000	7673.61000000	7657.11200000	7778.58800000	7770.05000000	7718.93800000	7703.22200000	7753.06400000	7735.66000000	7780.96200000	7769.38000000	7797.41600000	7775.62600000	7719.94800000	7715.72200000	7687.85400000	7675.70200000	7756.55800000	7743.15600000	7806.45000000	7785.84600000	7783.41600000	7773.36000000	7751.19600000	7736.81728000
2822010050.25125647	7739.78600000	7724.81600000	7728.61400000	7711.99400000	7733.95200000	7723.10400000	7738.84800000	7728.57200000	7764.33600000	7749.18400000	7788.75000000	7778.02800000	7809.86200000	7792.15600000	7774.26800000	7759.91200000	7836.91200000	7817.50400000	7663.58000000	7652.79000000	7743.57600000	7723.43000000	7697.20200000	7681.10200000	7756.59800000	7744.32800000	7718.35400000	7705.22600000	7739.84200000	7729.53000000	7772.93000000	7756.60200000	7726.11400000	7714.02000000	7766.32400000	7742.88400000	7771.49600000	7753.25000000	7788.37800000	7774.81600000	7828.55200000	7814.35400000	7794.92400000	7785.28600000	7747.48600000	7740.61600000	7728.24400000	7718.21200000	7777.83600000	7760.52200000	7757.47056000	7743.28952000
2822512562.81407022	7776.02200000	7762.36400000	7673.51200000	7658.54800000	7756.97200000	7741.44000000	7719.83400000	7698.17000000	7726.42800000	7708.92200000	7753.03600000	7740.87400000	7743.07600000	7730.16400000	7758.39400000	7738.57400000	7757.26000000	7753.03600000	7762.72200000	7746.60000000	7788.26200000	7771.57200000	7710.18600000	7696.15800000	7759.53800000	7745.78800000	7709.98200000	7694.10400000	7677.94800000	7668.62000000	7782.36400000	7761.02400000	7742.89000000	7726.10200000	7767.54800000	7753.17200000	7797.72400000	7784.53200000	7781.19400000	7768.55000000	7698.28200000	7679.39400000	7709.41600000	7686.10600000	7725.23200000	7702.27000000	7818.73200000	7803.64000000	7779.35000000	7763.15600000	7747.03616000	7731.31520000
2823015075.37688446	7797.32400000	7775.82800000	7762.13200000	7756.53400000	7733.69800000	7713.68800000	7729.61800000	7721.16800000	7719.79400000	7708.02200000	7766.08800000	7751.47400000	7773.26400000	7756.96600000	7720.57800000	7699.54600000	7785.89000000	7763.26200000	7697.61400000	7678.45600000	7730.20400000	7700.82400000	7727.03000000	7710.63600000	7702.25200000	7682.22800000	7743.73600000	7725.52600000	7754.46600000	7733.44200000	7720.46000000	7708.16400000	7752.84200000	7733.54000000	7733.62800000	7724.55600000	7760.94200000	7754.25000000	7775.14200000	7759.36600000	7811.07000000	7801.17600000	7786.36000000	7764.71400000	7766.19800000	7751.36000000	7765.98200000	7752.66000000	7796.18600000	7780.55800000	7752.49992000	7736.31776000
2823517587.93969870	7849.27800000	7834.23000000	7816.59800000	7790.79000000	7755.61200000	7731.28800000	7725.53800000	7706.78400000	7754.43800000	7741.93600000	7748.99400000	7735.53000000	7817.89200000	7804.15800000	7769.73000000	7760.81800000	7787.45800000	7773.10200000	7710.11800000	7687.62200000	7707.95800000	7695.76600000	7737.32800000	7721.54200000	7735.43000000	7708.44400000	7782.98600000	7769.33800000	7752.03400000	7733.76600000	7719.19800000	7702.11000000	7733.40600000	7715.10800000	7712.75000000	7703.75000000	7797.42600000	7781.90200000	7775.89600000	7767.95200000	7807.81200000	7787.19400000	7803.56200000	7782.83000000	7785.57000000	7759.05800000	7763.37800000	7742.03400000	7827.15000000	7812.01600000	7767.10160000	7749.96272000
2824020100.50251245	7775.16600000	7757.16400000	7746.21200000	7731.47000000	7706.02400000	7698.88600000	7754.07600000	7739.90200000	7764.14800000	7751.17000000	7781.12800000	7775.70800000	7802.53600000	7784.88200000	7683.23800000	7657.93800000	7790.43600000	7779.93600000	7687.37800000	7679.89200000	7686.79800000	7663.54800000	7745.73000000	7718.56800000	7704.22600000	7685.83800000	7721.27800000	7705.88800000	7693.11000000	7672.51400000	7720.37600000	7710.85400000	7739.98400000	7730.03400000	7656.97200000	7634.60000000	7762.36800000	7753.96800000	7765.52800000	7744.25600000	7810.05600000	7786.61600000	7810.78200000	7798.44000000	7779.39200000	7766.22600000	7740.79600000	7713.54600000	7778.88600000	7756.44800000	7744.26496000	7727.93168000
2824522613.06532669	7802.27600000	7779.44200000	7782.38600000	7768.09800000	7695.27600000	7684.69800000	7779.61800000	7761.10000000	7776.03800000	7758.71000000	7805.99400000	7788.42200000	7792.81200000	7770.30000000	7776.52600000	7754.09400000	7844.17600000	7832.52400000	7716.84400000	7699.88000000	7688.36000000	7671.21800000	7715.47400000	7689.96200000	7727.88200000	7703.53800000	7775.00000000	7761.26400000	7760.61200000	7745.98200000	7763.34800000	7748.70000000	7728.91000000	7707.32800000	7764.38000000	7749.73800000	7741.60000000	7727.62800000	7828.81800000	7809.89600000	7763.25400000	7744.35600000	7840.62200000	7818.76600000	7796.77200000	7766.26600000	7720.27000000	7722.32000000	7734.98400000	7716.29400000	7764.88928000	7747.22096000
