freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	6591.37800000	6586.26000000	6595.73400000	6588.03600000	6564.47200000	6557.03200000	6616.26000000	6609.52200000	6600.32000000	6599.12600000	6597.44600000	6593.00800000	6553.45200000	6542.13400000	6575.93200000	6569.12000000	6579.56200000	6573.69800000	6553.85400000	6547.33000000	6567.12800000	6560.38400000	6572.01000000	6559.02200000	6616.43800000	6609.67200000	6564.71800000	6559.42400000	6553.68600000	6544.18000000	6564.82200000	6553.00000000	6557.60400000	6549.31800000	6557.28600000	6551.10400000	6545.82800000	6539.22000000	6560.15200000	6559.29000000	6497.27000000	6494.02600000	6557.43600000	6554.84200000	6549.38200000	6535.38600000	6514.55800000	6513.08000000	6524.36800000	6512.54400000	6565.24384000	6558.39032000
2820502512.56281424	6597.47400000	6596.38600000	6596.73600000	6592.67600000	6595.88600000	6591.53200000	6626.17600000	6620.04400000	6615.53000000	6599.13000000	6593.07200000	6580.53200000	6566.21000000	6564.30800000	6582.09800000	6561.37000000	6591.17800000	6582.11800000	6570.36600000	6558.89600000	6571.29600000	6561.28200000	6588.50200000	6581.08400000	6612.62800000	6598.41000000	6577.75800000	6569.63600000	6556.52200000	6541.83200000	6545.14600000	6533.15000000	6571.50000000	6556.84400000	6533.78800000	6518.15600000	6553.82200000	6550.89000000	6538.55400000	6529.95600000	6532.16800000	6521.96400000	6554.64400000	6544.14400000	6543.86800000	6538.78400000	6530.57200000	6519.40400000	6503.27400000	6502.07800000	6569.95072000	6560.58424000
2821005025.12562799	6585.87600000	6580.38800000	6606.95600000	6599.04000000	6589.67200000	6581.70400000	6568.94800000	6557.77200000	6618.23600000	6604.25800000	6595.19200000	6583.08400000	6589.72600000	6576.29000000	6590.50000000	6576.86600000	6577.03200000	6567.31400000	6599.51600000	6589.00000000	6562.32000000	6550.00400000	6583.60600000	6575.53400000	6582.73800000	6576.60400000	6595.22400000	6585.93800000	6578.93800000	6573.14800000	6551.33000000	6545.41400000	6527.86400000	6522.36600000	6576.04600000	6567.19600000	6550.90800000	6542.48400000	6579.12400000	6564.01600000	6563.67000000	6553.94000000	6572.98200000	6564.46800000	6530.76400000	6519.91800000	6530.01000000	6520.28000000	6505.97800000	6496.65800000	6572.52624000	6562.94736000
2821507537.68844223	6579.05600000	6568.35200000	6617.50600000	6608.38600000	6602.17600000	6591.38000000	6577.69400000	6571.44000000	6621.02600000	6613.04800000	6597.13200000	6581.00800000	6590.86800000	6579.52200000	6576.04000000	6567.41600000	6579.38200000	6572.24200000	6602.75600000	6595.44200000	6560.37400000	6551.16400000	6579.56200000	6572.87400000	6583.06400000	6573.54200000	6596.61000000	6581.57200000	6579.08800000	6570.88400000	6562.41600000	6544.80800000	6536.20400000	6529.93400000	6584.51400000	6571.63600000	6563.79800000	6548.53200000	6593.41800000	6579.54800000	6562.73000000	6557.87600000	6580.32400000	6568.98600000	6538.95000000	6530.70800000	6540.65200000	6521.25800000	6516.53400000	6501.76600000	6576.87496000	6566.13296000
2822010050.25125647	6592.62000000	6587.33400000	6597.66400000	6595.60000000	6594.70400000	6579.22200000	6583.14200000	6586.24000000	6623.50000000	6613.14600000	6577.80000000	6566.48400000	6576.93800000	6567.34200000	6576.98000000	6561.65200000	6594.63600000	6577.34600000	6585.24200000	6580.40800000	6591.26400000	6582.41200000	6596.65000000	6586.03400000	6600.79200000	6593.24400000	6577.69000000	6562.46600000	6555.04000000	6547.07200000	6553.77400000	6549.45800000	6571.38200000	6558.31000000	6562.72400000	6557.74000000	6562.53600000	6557.67800000	6552.71400000	6542.83200000	6553.55000000	6559.66600000	6540.13200000	6534.50400000	6529.64000000	6518.34400000	6514.06600000	6503.44000000	6503.96400000	6498.92600000	6570.76576000	6562.67600000
2822512562.81407022	6603.53000000	6597.99000000	6604.34600000	6587.70600000	6600.25600000	6586.99800000	6605.31600000	6599.87200000	6589.16400000	6578.75000000	6573.01200000	6563.16600000	6566.49600000	6564.20200000	6566.61800000	6565.54800000	6604.98200000	6600.81400000	6563.40200000	6553.78800000	6603.72000000	6592.25800000	6601.53600000	6596.72800000	6579.17600000	6563.89000000	6572.88000000	6564.43000000	6570.53000000	6557.43000000	6565.73200000	6554.93200000	6579.63800000	6571.64600000	6584.27200000	6574.26400000	6559.92600000	6556.39400000	6569.29800000	6549.48000000	6539.09800000	6528.31000000	6530.82800000	6521.19600000	6557.85600000	6548.81400000	6508.04600000	6496.12400000	6499.47600000	6492.18200000	6571.96536000	6562.67648000
2823015075.37688446	6600.89000000	6591.65600000	6576.17800000	6570.62200000	6574.98200000	6563.59800000	6603.99400000	6598.93000000	6621.22200000	6608.21800000	6574.88400000	6563.12400000	6580.69600000	6564.89800000	6602.79400000	6588.00600000	6603.46200000	6588.34800000	6562.21600000	6555.87200000	6590.90600000	6585.62000000	6618.55600000	6606.63800000	6554.76800000	6547.56000000	6597.70000000	6583.81000000	6596.23600000	6588.70800000	6554.87400000	6536.53600000	6549.29600000	6541.52400000	6547.81400000	6540.06200000	6569.01000000	6556.18000000	6522.73600000	6517.41200000	6529.59000000	6512.49600000	6552.86400000	6545.13600000	6568.76800000	6552.94200000	6497.10200000	6499.12600000	6493.23800000	6479.17600000	6569.79104000	6559.44792000
2823517587.93969870	6612.67600000	6607.03200000	6602.68400000	6591.66200000	6582.47200000	6572.54400000	6630.39600000	6618.24000000	6584.69000000	6582.61600000	6574.52000000	6563.25800000	6572.75600000	6565.80000000	6588.01400000	6573.96800000	6613.41200000	6602.79800000	6558.85000000	6552.11800000	6588.36000000	6583.36000000	6608.77400000	6596.88000000	6600.56200000	6590.19000000	6573.83800000	6560.51800000	6574.42000000	6566.32000000	6562.05800000	6550.94200000	6577.65000000	6564.30200000	6561.12400000	6553.84600000	6563.47800000	6554.10800000	6556.95200000	6554.42000000	6511.36800000	6501.74800000	6510.44400000	6511.31400000	6563.64800000	6556.77800000	6502.11200000	6494.08800000	6510.33000000	6498.70800000	6571.42352000	6562.70232000
2824020100.50251245	6605.35800000	6596.12200000	6594.79600000	6582.00000000	6565.63400000	6557.79400000	6624.02000000	6615.01400000	6608.24600000	6600.34600000	6585.22600000	6569.41800000	6572.12600000	6562.38600000	6579.17800000	6560.10600000	6599.58200000	6591.57400000	6561.47200000	6557.83400000	6589.10600000	6577.45200000	6608.74200000	6596.89200000	6609.05200000	6594.91000000	6581.32800000	6569.71400000	6563.23200000	6554.93000000	6541.42400000	6533.79800000	6558.01000000	6549.06200000	6542.88600000	6532.59200000	6575.47000000	6558.64200000	6559.29000000	6546.07400000	6530.11200000	6524.81200000	6557.28400000	6550.15600000	6561.56800000	6549.76600000	6538.95000000	6524.17800000	6498.60600000	6489.94000000	6572.42792000	6561.82048000
2824522613.06532669	6587.24800000	6573.44000000	6593.11200000	6582.72400000	6570.86600000	6558.13800000	6627.07000000	6612.34800000	6588.68200000	6584.12400000	6578.06000000	6565.66200000	6558.05000000	6547.86000000	6578.86800000	6569.25200000	6604.27200000	6597.10000000	6552.98000000	6543.79400000	6560.03600000	6547.42200000	6594.26200000	6582.98600000	6585.98400000	6577.17200000	6572.64200000	6562.39800000	6552.79800000	6547.54000000	6529.29600000	6519.95600000	6538.43200000	6526.93000000	6559.45800000	6548.58400000	6594.54800000	6588.58600000	6578.68800000	6565.07600000	6575.58800000	6564.95400000	6568.85600000	6556.13800000	6526.49200000	6519.39400000	6514.58400000	6506.25400000	6500.57400000	6490.99600000	6567.65784000	6557.55312000
