freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	5399.67400000	5383.88800000	5392.92400000	5385.43400000	5382.85600000	5386.60600000	5397.23800000	5404.46000000	5322.38400000	5321.87000000	5383.08200000	5368.27400000	5286.68200000	5285.92000000	5316.10800000	5307.78800000	5327.94000000	5323.14200000	5306.71200000	5299.84600000	5360.33600000	5358.37400000	5320.05200000	5315.28800000	5287.43600000	5285.82800000	5311.12400000	5309.74200000	5301.93000000	5295.32800000	5272.63400000	5274.30800000	5261.33800000	5261.31200000	5262.12200000	5249.10600000	5252.86800000	5242.92000000	5269.78600000	5261.11200000	5236.70400000	5229.73800000	5221.93600000	5219.13200000	5230.66200000	5220.31600000	5226.72800000	5214.81600000	5205.83000000	5196.59800000	5301.48344000	5296.04584000
2820502512.56281424	5467.92200000	5450.26600000	5408.22200000	5406.39200000	5403.34800000	5408.53400000	5429.21600000	5409.91600000	5366.74200000	5366.34200000	5359.81400000	5347.90000000	5349.20400000	5344.86400000	5329.03800000	5314.50800000	5338.14600000	5330.44600000	5332.59200000	5335.57000000	5364.61600000	5364.71400000	5272.32200000	5273.14200000	5270.85800000	5258.59600000	5294.69600000	5285.00800000	5299.15600000	5295.78600000	5303.05600000	5285.21000000	5304.06800000	5299.08800000	5269.91200000	5266.94000000	5246.52200000	5244.94200000	5212.14000000	5207.44200000	5254.03800000	5244.59400000	5214.04600000	5220.26600000	5224.15200000	5216.96200000	5216.15400000	5204.22600000	5245.42800000	5247.09400000	5311.01632000	5305.14992000
2821005025.12562799	5432.24200000	5426.67000000	5406.02600000	5395.86400000	5416.39200000	5405.90400000	5434.65400000	5431.11200000	5369.43200000	5367.76800000	5364.82800000	5362.27400000	5339.48200000	5333.76600000	5333.80200000	5315.72800000	5356.84600000	5354.15000000	5334.52200000	5319.50000000	5324.55000000	5315.99600000	5313.59600000	5308.91800000	5271.36600000	5268.82600000	5312.12600000	5306.07600000	5316.50200000	5323.75800000	5274.76000000	5272.43600000	5305.37800000	5298.17800000	5285.75800000	5274.64800000	5204.38800000	5202.72400000	5252.45800000	5246.03800000	5242.04800000	5236.57000000	5259.55600000	5244.30600000	5259.27600000	5250.36000000	5239.74400000	5234.99600000	5229.69400000	5222.13800000	5315.17704000	5308.74816000
2821507537.68844223	5404.72800000	5395.66800000	5413.48800000	5415.55600000	5399.55600000	5388.07400000	5430.68200000	5430.74200000	5350.84600000	5350.69400000	5386.33600000	5383.41800000	5376.54200000	5375.42400000	5277.28200000	5266.52200000	5329.80200000	5322.91400000	5320.76000000	5311.50600000	5288.94400000	5282.75800000	5324.58200000	5315.65600000	5295.74200000	5295.60400000	5274.98600000	5254.12600000	5319.38000000	5314.42800000	5257.08800000	5255.17800000	5263.28000000	5255.91400000	5234.32200000	5225.81000000	5278.81600000	5270.07200000	5243.91800000	5240.60000000	5181.95000000	5172.35200000	5201.77600000	5195.50200000	5245.11400000	5244.63200000	5201.25600000	5195.34400000	5170.81200000	5166.79000000	5298.87952000	5293.01136000
2822010050.25125647	5439.03800000	5433.75400000	5433.09200000	5417.16200000	5410.97800000	5403.81000000	5413.89600000	5414.59000000	5381.95400000	5371.75400000	5384.66400000	5381.49200000	5329.72800000	5331.67400000	5331.78400000	5321.23200000	5329.50600000	5323.46600000	5314.80000000	5314.44800000	5353.46000000	5356.25600000	5295.54400000	5289.92200000	5282.65000000	5267.23600000	5286.63600000	5280.48400000	5277.39800000	5276.89200000	5255.76400000	5257.17600000	5318.90200000	5319.91200000	5279.13200000	5271.43400000	5225.27000000	5220.93200000	5256.29000000	5252.27200000	5262.86600000	5253.32200000	5238.85800000	5237.31800000	5215.84400000	5221.41400000	5206.32400000	5196.69600000	5240.23800000	5233.86600000	5310.58464000	5305.94056000
2822512562.81407022	5446.71200000	5440.55800000	5398.76800000	5395.44600000	5431.43000000	5421.95800000	5409.38400000	5403.00600000	5366.06800000	5358.04200000	5388.05400000	5377.28000000	5355.50800000	5355.80200000	5329.75400000	5316.45600000	5317.18800000	5322.02200000	5333.60000000	5323.40400000	5277.86600000	5276.76800000	5309.85600000	5314.87200000	5316.27200000	5312.82600000	5285.56200000	5288.27400000	5292.51600000	5284.75200000	5236.79400000	5227.92800000	5277.47200000	5264.36400000	5295.78400000	5292.93600000	5233.55800000	5232.89200000	5271.04600000	5256.68400000	5186.57400000	5182.85200000	5216.25200000	5216.40600000	5250.16400000	5245.21600000	5200.72800000	5190.06000000	5216.94800000	5207.00000000	5305.75432000	5300.31216000
2823015075.37688446	5424.10400000	5425.22400000	5409.07400000	5401.76600000	5403.14400000	5395.02000000	5408.66600000	5406.14400000	5364.75200000	5364.57800000	5358.88400000	5359.29200000	5367.16400000	5355.89200000	5352.47200000	5345.02800000	5329.45200000	5321.06000000	5335.06600000	5324.93000000	5290.81600000	5281.94400000	5329.29400000	5314.08000000	5322.93000000	5313.39200000	5263.82800000	5258.20600000	5292.40200000	5282.25600000	5246.86000000	5242.25200000	5277.60200000	5270.79600000	5251.47200000	5246.88000000	5229.19400000	5223.73000000	5269.77600000	5260.71400000	5227.61600000	5223.19400000	5244.32200000	5242.70600000	5243.79000000	5239.23000000	5204.73800000	5194.31200000	5186.28400000	5172.26800000	5305.34808000	5298.59576000
2823517587.93969870	5457.43000000	5449.20200000	5408.30200000	5395.99600000	5410.52000000	5409.64400000	5427.99000000	5419.81400000	5391.61800000	5394.92800000	5340.89000000	5349.74600000	5315.31600000	5306.02600000	5333.48800000	5327.60400000	5359.23600000	5349.98400000	5333.85600000	5326.38400000	5309.39800000	5309.37000000	5323.97200000	5313.71800000	5304.73800000	5294.97400000	5282.38400000	5269.46600000	5316.77800000	5312.92000000	5296.83200000	5301.93400000	5287.20800000	5282.42600000	5271.01400000	5269.31600000	5222.58600000	5226.03800000	5257.48000000	5253.62600000	5243.85600000	5243.40400000	5262.82800000	5256.03000000	5232.32000000	5240.87000000	5251.76800000	5248.37400000	5236.24600000	5233.54600000	5315.12216000	5311.41360000
2824020100.50251245	5412.61800000	5414.02200000	5429.77800000	5430.39200000	5413.78400000	5409.03200000	5383.07200000	5360.48000000	5346.23200000	5338.46800000	5362.17200000	5355.52200000	5320.06400000	5304.64800000	5318.64600000	5311.39600000	5333.63600000	5324.74600000	5355.38200000	5346.06200000	5287.56400000	5281.12600000	5254.13400000	5256.35400000	5329.21600000	5324.86800000	5258.83800000	5249.76400000	5304.69400000	5295.64600000	5309.21800000	5303.17200000	5268.64600000	5264.04600000	5188.82200000	5181.93400000	5254.75400000	5245.79800000	5276.21000000	5267.29800000	5196.04600000	5185.18200000	5226.21600000	5218.49800000	5222.27200000	5218.25800000	5213.77400000	5202.98400000	5217.53800000	5200.61000000	5299.33304000	5291.61224000
2824522613.06532669	5438.06000000	5420.64200000	5439.13400000	5433.77400000	5420.47200000	5424.38400000	5388.74400000	5381.07400000	5371.73000000	5365.26400000	5322.93000000	5311.40800000	5337.04800000	5322.08600000	5322.15600000	5313.93400000	5290.62200000	5289.45000000	5347.60600000	5332.75600000	5338.15800000	5328.89600000	5314.99200000	5319.08200000	5333.62400000	5319.68800000	5320.25200000	5311.66800000	5316.57600000	5306.90200000	5288.75200000	5281.56600000	5289.70600000	5283.76400000	5260.62000000	5256.19600000	5228.54000000	5218.07200000	5253.34400000	5251.34200000	5276.32600000	5272.98400000	5215.52000000	5212.76600000	5193.27600000	5194.59000000	5199.19000000	5200.40400000	5193.81400000	5189.98000000	5308.04768000	5301.70688000
