freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2820000000.00000000	6958.77800000	6954.26400000	6926.59200000	6917.74600000	6960.74400000	6960.06800000	6918.43200000	6914.25000000	7072.05200000	7064.35000000	6967.31960000	6962.13560000
2820502512.56281424	6916.44400000	6902.66400000	6829.31600000	6824.81000000	6924.14200000	6917.82000000	6846.06400000	6830.65000000	6882.07200000	6875.88200000	6879.60760000	6870.36520000
2821005025.12562799	6782.21800000	6778.18600000	6948.01800000	6943.70600000	6829.79200000	6814.27600000	6931.47400000	6920.11400000	6930.14000000	6915.13000000	6884.32840000	6874.28240000
2821507537.68844223	6973.81800000	6973.27600000	7072.22000000	7064.59600000	6670.07800000	6665.24400000	7033.14200000	7028.51600000	6798.36800000	6792.02400000	6909.52520000	6904.73120000
2822010050.25125647	7056.34000000	7050.18600000	6837.14400000	6829.14000000	7035.47000000	7040.17800000	6936.73200000	6930.35200000	6980.47600000	6976.32600000	6969.23240000	6965.23640000
2822512562.81407022	6821.88000000	6819.15600000	6910.07200000	6902.82600000	6982.94800000	6978.54600000	6887.60800000	6888.26600000	7030.86400000	7026.00800000	6926.67440000	6922.96040000
2823015075.37688446	6874.59000000	6866.81200000	6834.03800000	6830.43800000	6921.17600000	6908.72000000	6939.13000000	6925.75200000	6922.65800000	6907.80000000	6898.31840000	6887.90440000
2823517587.93969870	6967.33200000	6965.69800000	6807.46600000	6805.98000000	6916.31200000	6921.40200000	6948.49400000	6933.58400000	6856.10000000	6852.79000000	6899.14080000	6895.89080000
2824020100.50251245	6886.67200000	6888.52600000	6855.35600000	6853.63000000	6911.22800000	6900.72200000	6929.35000000	6932.17400000	6900.08400000	6900.17600000	6896.53800000	6895.04560000
2824522613.06532669	6812.40200000	6810.45200000	6874.53600000	6869.63800000	6868.22400000	6854.61000000	6877.77200000	6872.04000000	7080.78800000	7067.83200000	6902.74440000	6894.91440000
2825025125.62814093	6864.79600000	6862.45400000	6932.52600000	6928.68600000	6626.63600000	6618.54600000	7170.61400000	7156.16200000	6780.04800000	6773.54600000	6874.92400000	6867.87880000
2825527638.19095469	6869.17000000	6864.59600000	6938.32600000	6930.24800000	6868.84600000	6864.18400000	6796.12400000	6793.14000000	7087.14600000	7085.37000000	6911.92240000	6907.50760000
2826030150.75376892	6803.30600000	6800.98000000	7063.27000000	7061.26600000	6900.42400000	6899.73800000	6942.49200000	6943.78800000	6908.41600000	6900.80800000	6923.58160000	6921.31600000
2826532663.31658268	6919.60200000	6920.07200000	6811.28400000	6803.50000000	6979.13000000	6977.15200000	6865.31000000	6859.90200000	6882.69000000	6878.47200000	6891.60320000	6887.81960000
2827035175.87939692	6885.58200000	6885.21400000	6850.26400000	6853.70200000	6960.41200000	6956.81800000	6813.92400000	6806.95800000	7050.37200000	7047.83800000	6912.11080000	6910.10600000
2827537688.44221115	6927.66000000	6923.08800000	7040.03800000	7033.14600000	6646.87000000	6644.46000000	7128.03000000	7122.46600000	6843.20400000	6839.61000000	6917.16040000	6912.55400000
2828040201.00502491	6909.99200000	6905.06000000	6985.29200000	6979.92200000	6561.78200000	6563.51000000	7205.03400000	7200.10000000	6841.71800000	6845.49400000	6900.76360000	6898.81720000
2828542713.56783915	6976.12000000	6983.36800000	6781.88000000	6770.58400000	7002.41600000	6997.90600000	6913.33800000	6904.79200000	7004.35200000	7000.21200000	6935.62120000	6931.37240000
2829045226.13065338	6832.17800000	6817.80000000	6768.84600000	6759.47800000	6891.24200000	6876.45200000	6859.53000000	6849.65400000	7047.33800000	7044.15400000	6879.82680000	6869.50760000
2829547738.69346714	7031.91000000	7031.31400000	6729.55000000	6726.04800000	6837.58800000	6830.32600000	6863.95800000	6857.38200000	7029.88000000	7025.99200000	6898.57720000	6894.21240000
2830050251.25628138	6878.00800000	6872.21600000	7000.94200000	6998.38800000	6638.93800000	6629.05400000	7134.16000000	7126.23000000	6795.61400000	6786.02600000	6889.53240000	6882.38280000
2830552763.81909561	6800.30000000	6792.78600000	7080.01400000	7074.65800000	6908.31400000	6901.77600000	6973.30200000	6969.98600000	6929.50400000	6921.70800000	6938.28680000	6932.18280000
