freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2820000000.00000000	7163.46200000	7160.35400000	6942.89200000	6938.82200000	7101.62400000	7102.02400000	7130.40800000	7122.97200000	7112.98600000	7109.87400000	7090.27440000	7086.80920000
2820502512.56281424	7131.64200000	7120.84800000	6983.25400000	6983.76600000	7154.49400000	7147.71000000	7049.26000000	7033.56800000	7079.82800000	7071.80400000	7079.69560000	7071.53920000
2821005025.12562799	7025.35200000	7023.29000000	7033.19400000	7020.80800000	7037.48200000	7033.34400000	7044.82600000	7036.31600000	7105.39200000	7095.69600000	7049.24920000	7041.89080000
2821507537.68844223	7052.87200000	7044.96600000	6913.65400000	6904.86000000	7122.64600000	7107.39800000	7115.75400000	7109.75000000	7064.96400000	7064.17600000	7053.97800000	7046.23000000
2822010050.25125647	7030.19200000	7021.23400000	6977.91200000	6971.67600000	7006.56600000	7008.44400000	7109.34200000	7104.95000000	7118.17400000	7114.84000000	7048.43720000	7044.22880000
2822512562.81407022	7030.06600000	7025.17000000	6892.66800000	6895.57600000	7127.72000000	7124.96000000	7148.37000000	7142.83600000	7028.67000000	7030.84800000	7045.49880000	7043.87800000
2823015075.37688446	7198.07400000	7179.17800000	6912.79200000	6901.49400000	7086.78200000	7075.59600000	7140.23400000	7132.47400000	7115.32600000	7104.72800000	7090.64160000	7078.69400000
2823517587.93969870	7021.50200000	7007.35800000	6900.34200000	6897.30000000	7124.42200000	7110.42200000	7141.09000000	7140.43600000	7037.21000000	7038.36400000	7044.91320000	7038.77600000
2824020100.50251245	6965.94200000	6957.98800000	7041.68000000	7042.71400000	7053.22200000	7041.43600000	7028.31400000	7023.64200000	7139.62800000	7131.31200000	7045.75720000	7039.41840000
2824522613.06532669	6945.07800000	6943.97400000	7116.93200000	7112.98000000	7018.24000000	7017.12600000	6977.88200000	6974.04400000	7130.68200000	7129.89200000	7037.76280000	7035.60320000
2825025125.62814093	7167.02800000	7156.61600000	6842.14000000	6834.28800000	7019.85400000	7013.49400000	7218.23200000	7202.53800000	7127.05000000	7118.65200000	7074.86080000	7065.11760000
2825527638.19095469	7081.78600000	7073.31400000	6974.03600000	6968.46200000	7052.65400000	7058.96400000	7100.16800000	7089.08200000	7038.03200000	7032.95200000	7049.33520000	7044.55480000
2826030150.75376892	7052.25600000	7048.33400000	6900.92400000	6908.06000000	7146.25600000	7147.94200000	7185.27000000	7179.75600000	7088.33200000	7080.27400000	7074.60760000	7072.87320000
2826532663.31658268	7070.72600000	7064.37400000	6939.43400000	6946.86800000	7124.68400000	7122.29800000	7108.57400000	7104.35000000	7070.86400000	7055.84200000	7062.85640000	7058.74640000
2827035175.87939692	7169.76000000	7170.13400000	6860.93400000	6855.52800000	7027.52800000	7023.84600000	7200.52000000	7195.87200000	7132.49400000	7113.80600000	7078.24720000	7071.83720000
2827537688.44221115	7029.31800000	7025.58800000	7030.30200000	7032.01200000	7027.83600000	7023.20400000	6979.88400000	6965.87400000	7136.73000000	7129.79800000	7040.81400000	7035.29520000
2828040201.00502491	7036.99800000	7033.85600000	7056.23400000	7051.02000000	6994.86600000	7000.92800000	7085.06200000	7088.13200000	7160.81000000	7164.29800000	7066.79400000	7067.64680000
2828542713.56783915	7055.56000000	7054.18000000	7058.67200000	7056.04400000	7002.47600000	6998.40800000	7087.34800000	7084.37800000	7180.94200000	7164.92000000	7076.99960000	7071.58600000
2829045226.13065338	7043.39400000	7039.68800000	6946.86800000	6956.14400000	7002.25000000	6992.30000000	7091.22800000	7092.59800000	7126.96600000	7114.77600000	7042.14120000	7039.10120000
2829547738.69346714	7146.39000000	7152.54600000	6871.77000000	6867.34400000	7053.67600000	7051.49400000	7158.68000000	7166.32200000	7102.10400000	7102.19000000	7066.52400000	7067.97920000
2830050251.25628138	7051.13600000	7051.73200000	7058.82400000	7049.98800000	7007.85600000	7003.17000000	7100.22200000	7094.90000000	7169.59800000	7162.29000000	7077.52720000	7072.41600000
2830552763.81909561	7062.10200000	7050.44000000	6919.53000000	6914.86600000	7195.60000000	7187.42800000	7162.80200000	7157.72200000	7031.67600000	7035.69800000	7074.34200000	7069.23080000
2831055276.38190937	7158.41000000	7151.07800000	6871.45000000	6876.39200000	7063.12200000	7056.12400000	7192.05800000	7181.41000000	7086.47000000	7084.45000000	7074.30200000	7069.89080000
2831557788.94472361	7066.06000000	7059.99000000	7027.41000000	7029.70800000	7054.13600000	7056.76800000	7045.18000000	7044.09000000	7108.39600000	7104.94800000	7060.23640000	7059.10080000
2832060301.50753784	7002.82400000	6988.97600000	6892.08000000	6898.00200000	7114.74200000	7123.35400000	7126.29400000	7121.16600000	7047.62800000	7048.27000000	7036.71360000	7035.95360000
2832562814.07035160	7190.75200000	7174.61200000	6911.91000000	6901.56400000	7072.87000000	7062.60400000	7157.43800000	7149.96400000	7126.09800000	7120.30400000	7091.81360000	7081.80960000
2833065326.63316584	7034.82000000	7038.03000000	7017.75400000	7018.60800000	7032.94000000	7033.56200000	7031.85200000	7022.18200000	7131.06400000	7125.43200000	7049.68600000	7047.56280000
2833567839.19598007	7114.85000000	7109.94000000	6948.97600000	6955.70200000	7149.64800000	7148.28800000	7064.51200000	7063.53400000	7063.11200000	7070.78000000	7068.21960000	7069.64880000
2834070351.75879383	7130.95000000	7126.80600000	6966.38400000	6969.83600000	7140.93600000	7135.10200000	7058.42600000	7042.81000000	7060.10000000	7067.03800000	7071.35920000	7068.31840000
2834572864.32160807	6947.56600000	6958.88400000	7011.76400000	7018.38800000	7036.53800000	7038.51400000	7022.95000000	7022.41800000	7110.11200000	7113.67000000	7025.78600000	7030.37480000
2835075376.88442230	7050.11600000	7050.26400000	7038.75000000	7038.83600000	7054.78600000	7052.59800000	7008.78200000	7016.40200000	7091.69000000	7094.92400000	7048.82480000	7050.60480000
2835577889.44723606	7059.64200000	7055.70000000	6933.81200000	6941.66000000	7135.63600000	7127.37200000	7095.70600000	7088.73000000	7070.36600000	7065.13200000	7059.03240000	7055.71880000
2836080402.01005030	7193.66400000	7192.51800000	6928.88400000	6930.08600000	7089.36200000	7094.86800000	7130.24600000	7137.57400000	7114.90600000	7116.59200000	7091.41240000	7094.32760000
2836582914.57286453	6924.46000000	6918.61200000	7116.94200000	7117.30200000	6961.07600000	6960.90400000	7035.43400000	7037.35600000	7129.37800000	7140.05400000	7033.45800000	7034.84560000
2837085427.13567829	6926.00400000	6938.61200000	7072.71200000	7070.89200000	7005.20600000	7003.11800000	6974.03000000	6975.17800000	7095.61200000	7096.08200000	7014.71280000	7016.77640000
2837587939.69849253	7024.28000000	7023.12800000	7014.26000000	7021.35000000	7037.57000000	7037.64600000	7124.54000000	7123.98200000	7149.02600000	7139.20800000	7069.93520000	7069.06280000
2838090452.26130676	7019.55000000	7023.65000000	7011.28000000	7013.81000000	7041.61200000	7039.31800000	7135.53000000	7139.93600000	7136.46200000	7142.97600000	7068.88680000	7071.93800000
2838592964.82412052	7020.80200000	7028.17200000	7067.58200000	7065.34200000	6992.38000000	6993.02800000	7035.10600000	7041.28800000	7149.79200000	7157.12000000	7053.13240000	7056.99000000
2839095477.38693476	6922.46400000	6937.11000000	7071.02800000	7077.01600000	6994.60600000	6999.06000000	6951.68200000	6974.64600000	7098.01800000	7114.89400000	7007.55960000	7020.54520000
2839597989.94974852	7010.54200000	7029.64600000	6986.35800000	6985.01600000	6998.37400000	7008.31000000	7124.10600000	7133.29000000	7136.66800000	7144.65600000	7051.20960000	7060.18360000
2840100502.51256275	7030.67600000	7048.85600000	7013.08000000	7024.75000000	7031.04000000	7050.75400000	6985.62800000	6996.07400000	7069.90600000	7083.87800000	7026.06600000	7040.86240000
2840603015.07537699	7175.68400000	7187.96000000	6904.17400000	6918.86400000	7071.00400000	7082.52000000	7125.66800000	7141.88000000	7087.16200000	7086.11600000	7072.73840000	7083.46800000
2841105527.63819075	6996.69600000	7006.55000000	7026.36600000	7035.77200000	6990.94800000	7006.77200000	7094.53000000	7115.61600000	7152.61800000	7162.76600000	7052.23160000	7065.49520000
2841608040.20100498	7140.98400000	7162.77000000	6859.38600000	6874.96000000	7032.24200000	7048.06600000	7171.13000000	7203.98000000	7086.00600000	7108.46000000	7057.94960000	7079.64720000
2842110552.76381922	7119.77200000	7128.90600000	6948.27400000	6964.18600000	7100.92200000	7113.84800000	7081.44000000	7099.17600000	7082.39000000	7095.28200000	7066.55960000	7080.27960000
2842613065.32663298	7003.99800000	7030.11600000	6868.56800000	6895.65200000	7103.43600000	7127.35200000	7116.67600000	7134.39000000	6990.41200000	7005.53600000	7016.61800000	7038.60920000
2843115577.88944721	6999.79000000	7027.89200000	7010.92000000	7036.51400000	6988.44400000	7015.44400000	6969.17600000	6996.51600000	7105.34800000	7136.76000000	7014.73560000	7042.62520000
2843618090.45226145	7059.80000000	7079.60800000	6859.38000000	6889.80400000	7073.86800000	7106.30000000	7036.26600000	7066.18600000	6994.54000000	7023.78400000	7004.77080000	7033.13640000
2844120603.01507521	7004.48200000	7034.40600000	6978.26400000	7008.36000000	6992.49800000	7017.22800000	7114.18400000	7138.30800000	7121.74000000	7152.34800000	7042.23360000	7070.13000000
2844623115.57788944	6958.14400000	6995.18000000	6881.37200000	6908.38000000	7112.09400000	7145.05800000	7114.65800000	7141.17200000	6969.04200000	6987.47600000	7007.06200000	7035.45320000
2845125628.14070368	6903.34000000	6942.02600000	7060.81200000	7088.00600000	6986.60400000	7023.88000000	6934.26800000	6964.32800000	7079.38000000	7107.90400000	6992.88080000	7025.22880000
2845628140.70351744	7067.20000000	7099.92200000	6899.84200000	6933.15600000	6994.24600000	7017.49200000	7116.07400000	7151.28800000	7017.38200000	7054.86400000	7018.94880000	7051.34440000
2846130653.26633167	7074.36600000	7106.21400000	6885.03400000	6926.74000000	7034.14400000	7064.64200000	7127.19400000	7150.90200000	6958.18000000	6996.24800000	7015.78360000	7048.94920000
2846633165.82914591	7006.50600000	7042.04400000	7013.18400000	7053.50400000	6977.40600000	7023.77600000	7050.60800000	7091.20400000	7101.57800000	7146.17600000	7029.85640000	7071.34080000
2847135678.39195967	7004.05600000	7046.21600000	6891.86400000	6925.93600000	7148.09600000	7183.17000000	7115.36600000	7154.71000000	6978.68000000	7028.91600000	7027.61240000	7067.78960000
2847638190.95477390	6878.65600000	6913.50400000	7083.93800000	7126.67400000	6968.09200000	6985.83800000	6976.73800000	7020.27600000	7108.16800000	7149.12000000	7003.11840000	7039.08240000
2848140703.51758814	6955.36200000	6990.92800000	6852.71600000	6887.36600000	7093.78800000	7133.76800000	7087.51400000	7114.37000000	6970.39400000	7010.13000000	6991.95480000	7027.31240000
2848643216.08040190	6908.40800000	6944.46400000	7026.12000000	7066.14000000	6957.65200000	7005.41600000	6936.12000000	6972.65000000	7039.29400000	7069.63600000	6973.51880000	7011.66120000
2849145728.64321613	7010.97200000	7045.39000000	6846.70200000	6890.77600000	7103.40400000	7148.18200000	7035.75000000	7088.99200000	6967.32200000	7020.18800000	6992.83000000	7038.70560000
2849648241.20603037	7020.76800000	7072.44000000	6911.94200000	6959.38800000	6988.30400000	7032.35400000	7043.04400000	7094.04000000	6999.74200000	7045.61400000	6992.76000000	7040.76720000
2850150753.76884413	6948.28800000	7000.29800000	6837.68400000	6882.71200000	7052.61000000	7105.30600000	7121.56000000	7171.24000000	6985.83800000	7028.34600000	6989.19600000	7037.58040000
2850653266.33165836	6874.66800000	6931.29600000	6969.46600000	7026.89200000	6958.80200000	7012.07600000	6928.09000000	6986.46000000	6996.67600000	7055.55000000	6945.54040000	7002.45480000
2851155778.89447260	6873.61000000	6930.46400000	6939.03400000	7006.19600000	6976.78200000	7030.40400000	6940.47000000	7002.93800000	6982.19600000	7050.75000000	6942.41840000	7004.15040000
2851658291.45728636	7050.41000000	7102.19400000	6848.08200000	6906.95600000	6959.73600000	7020.21000000	7085.29600000	7143.87000000	7025.28000000	7088.80600000	6993.76080000	7052.40720000
2852160804.02010059	7070.94000000	7138.51800000	6807.77200000	6870.36400000	6979.92600000	7040.15000000	7125.82400000	7186.69400000	7028.36200000	7095.67600000	7002.56480000	7066.28040000
2852663316.58291435	6924.00600000	6993.12600000	6956.31800000	7021.01600000	6947.30800000	7016.27600000	6969.59800000	7028.70800000	7063.09400000	7131.37600000	6972.06480000	7038.10040000
2853165829.14572859	6935.99000000	7005.43000000	6947.40000000	7014.21600000	6966.46400000	7038.95400000	6901.04200000	6977.77600000	7036.94800000	7117.68000000	6957.56880000	7030.81120000
2853668341.70854282	6944.28600000	7013.73400000	6848.07600000	6909.34000000	7090.50400000	7160.13800000	7092.23000000	7163.34600000	6926.17200000	6988.13800000	6980.25360000	7046.93920000
2854170854.27135658	6874.72600000	6948.73000000	6926.07600000	7000.95400000	6972.79400000	7056.31200000	6950.01800000	7022.11600000	7015.47600000	7095.69000000	6947.81800000	7024.76040000
2854673366.83417082	7024.17600000	7099.52400000	6831.55800000	6908.44400000	6931.56800000	7007.49600000	7068.65000000	7136.16800000	6996.48200000	7075.53800000	6970.48680000	7045.43400000
2855175879.39698505	7081.43400000	7158.80000000	6784.70600000	6845.30200000	6943.07200000	7027.35800000	7115.84200000	7191.14400000	7044.21400000	7116.85600000	6993.85360000	7067.89200000
2855678391.95979881	6854.65000000	6935.04200000	6962.44200000	7040.99800000	6948.22600000	7016.36800000	6901.17000000	6973.87600000	6958.33800000	7040.30400000	6924.96520000	7001.31760000
2856180904.52261305	6847.85200000	6936.49400000	7002.63800000	7092.21600000	6942.63200000	7014.70600000	6876.74200000	6953.41000000	7014.54200000	7095.33400000	6936.88120000	7018.43200000
2856683417.08542728	6866.22800000	6946.24800000	6988.68400000	7065.55800000	6922.77800000	7004.21800000	6894.67400000	6966.88800000	6989.38400000	7064.14200000	6932.34960000	7009.41080000
2857185929.64824104	7036.57000000	7125.69800000	6891.17000000	6970.51200000	7065.29800000	7144.04400000	6969.57200000	7048.17200000	6984.77600000	7058.87000000	6989.47720000	7069.45920000
2857688442.21105528	6955.88400000	7031.47200000	6882.37800000	6963.35000000	6927.31200000	7003.19200000	7002.35400000	7089.49000000	7034.89400000	7111.79200000	6960.56440000	7039.85920000
2858190954.77386951	7017.53000000	7102.35000000	6847.14400000	6929.67200000	6935.38000000	7006.23800000	7079.95800000	7156.42200000	6964.74600000	7046.93000000	6968.95160000	7048.32240000
2858693467.33668327	6857.58600000	6938.90000000	6921.48800000	7004.43200000	6970.43400000	7044.56200000	6930.95600000	7018.16800000	7002.40600000	7080.98400000	6936.57400000	7017.40920000
2859195979.89949751	6946.35200000	7020.66000000	6942.00200000	7018.78400000	6969.51800000	7048.37200000	6895.65200000	6978.46000000	7032.29000000	7111.79800000	6957.16280000	7035.61480000
2859698492.46231174	6977.62000000	7047.74600000	6959.05200000	7038.66200000	6974.91000000	7055.15200000	6968.54800000	7044.17600000	7022.35400000	7095.24200000	6980.49680000	7056.19560000
2860201005.02512550	6948.38000000	7027.41000000	6952.97400000	7033.53400000	6948.35800000	7015.92000000	6903.54000000	6977.51600000	7047.76600000	7123.15200000	6960.20360000	7035.50640000
2860703517.58793974	7049.44400000	7120.06000000	6887.97000000	6954.17600000	7026.51200000	7091.95800000	7043.34000000	7116.87000000	7017.27800000	7104.11600000	7004.90880000	7077.43600000
2861206030.15075397	7079.85000000	7164.54800000	6792.29400000	6877.44000000	6983.53400000	7055.61200000	7128.74200000	7204.57400000	7052.06000000	7117.77000000	7007.29600000	7083.98880000
2861708542.71356773	6965.28400000	7038.59200000	6946.07400000	7018.98800000	6960.38800000	7028.51200000	6962.15200000	7023.93600000	7029.84800000	7095.52400000	6972.74920000	7041.11040000
2862211055.27638197	7106.16200000	7184.20800000	6810.62800000	6884.37200000	6933.44600000	7006.86000000	7092.00200000	7166.29000000	7056.46000000	7130.07800000	6999.73960000	7074.36160000
2862713567.83919621	6968.56600000	7042.23000000	6954.92000000	7026.39200000	6970.15400000	7034.17600000	6970.76800000	7044.58600000	7044.81200000	7109.60600000	6981.84400000	7051.39800000
2863216080.40200996	6982.30600000	7064.48200000	6826.19600000	6890.24000000	7064.09600000	7119.50800000	6994.28000000	7062.64400000	6943.58800000	7014.59400000	6962.09320000	7030.29360000
2863718592.96482420	6977.67200000	7052.82000000	6833.85200000	6901.99200000	7094.39200000	7162.48800000	7110.43000000	7170.57800000	7007.03400000	7061.79600000	7004.67600000	7069.93480000
2864221105.52763844	7074.35600000	7150.53800000	6800.62400000	6874.21200000	6984.83200000	7059.93000000	7133.06200000	7201.30200000	7014.80600000	7080.79800000	7001.53600000	7073.35600000
2864723618.09045219	6876.84600000	6949.43000000	6943.87400000	7015.56800000	6969.55600000	7042.82600000	6955.99800000	7017.60400000	7060.68000000	7131.37800000	6961.39080000	7031.36120000
2865226130.65326643	6924.62800000	7002.61200000	6946.28800000	7023.27000000	6939.29000000	7021.60600000	6959.33400000	7030.65400000	7033.73400000	7102.85200000	6960.65480000	7036.19880000
2865728643.21608019	7016.54200000	7092.38600000	6811.28400000	6883.06400000	7067.61600000	7141.91600000	6998.00400000	7070.04000000	6953.70600000	7012.93200000	6969.43040000	7040.06760000
2866231155.77889442	7075.94000000	7146.71000000	6802.75600000	6869.94000000	6981.28400000	7063.38600000	7130.85400000	7209.18400000	7010.83000000	7077.91400000	7000.33280000	7073.42680000
2866733668.34170866	6938.79800000	7006.43600000	6952.44000000	7017.86000000	6962.31200000	7034.61600000	6905.42200000	6980.23400000	7067.09400000	7137.19800000	6965.21320000	7035.26880000
2867236180.90452242	7015.65000000	7092.85600000	6871.85800000	6933.47200000	7111.50200000	7177.84000000	7041.46600000	7112.22200000	7010.74000000	7078.08000000	7010.24320000	7078.89400000
2867738693.46733665	7030.54000000	7091.90800000	6839.81600000	6900.39400000	6993.21600000	7058.03800000	7079.97600000	7138.81000000	6904.84200000	6964.85400000	6969.67800000	7030.80080000
2868241206.03015089	6998.64000000	7047.39200000	6975.85600000	7034.11600000	6996.89600000	7057.19600000	6984.14000000	7050.37400000	7046.59400000	7099.10000000	7000.42520000	7057.63560000
2868743718.59296465	7005.12800000	7057.18800000	6860.79200000	6912.83000000	7091.42800000	7148.10600000	7087.56400000	7143.14000000	7032.85400000	7083.07800000	7015.55320000	7068.86840000
2869246231.15577888	7114.29000000	7167.81800000	6839.44200000	6866.74400000	7008.54600000	7050.25800000	7142.04800000	7189.67400000	7074.58400000	7110.06200000	7035.78200000	7076.91120000
2869748743.71859312	7122.57000000	7163.91600000	6821.06400000	6860.91400000	6982.93800000	7015.76800000	7141.46800000	7175.41800000	7085.49200000	7124.89600000	7030.70640000	7068.18240000
2870251256.28140688	6954.08000000	6985.15800000	6987.84400000	7019.09200000	6998.74400000	7018.83000000	6975.22400000	7015.04800000	7094.93400000	7125.96400000	7002.16520000	7032.81840000
2870753768.84422112	6995.35200000	7015.10800000	6995.57800000	7025.13200000	6985.63200000	7011.89600000	7091.16400000	7126.28800000	7130.32200000	7152.43400000	7039.60960000	7066.17160000
2871256281.40703535	7106.09400000	7125.36600000	6921.79000000	6950.72000000	7059.71000000	7091.73800000	7085.96400000	7127.55200000	7049.87200000	7086.01600000	7044.68600000	7076.27840000
2871758793.96984911	6984.49000000	7025.58200000	6993.27200000	7022.24400000	6997.01800000	7032.47800000	6932.59800000	6960.91000000	7101.48000000	7123.89000000	7001.77160000	7033.02080000
2872261306.53266335	7009.16800000	7055.84000000	6857.06000000	6900.25800000	7099.23800000	7136.74800000	7033.08000000	7089.00800000	6969.03000000	7021.59000000	6993.51520000	7040.68880000
2872763819.09547758	6992.30800000	7041.86800000	6871.95800000	6922.65400000	7140.15200000	7186.67400000	7110.51600000	7173.81400000	6979.88200000	7035.07800000	7018.96320000	7072.01760000
2873266331.65829134	7036.07200000	7093.65000000	6844.43000000	6902.44800000	6975.59200000	7041.88600000	7088.35400000	7158.56000000	6996.38000000	7042.91200000	6988.16560000	7047.89120000
2873768844.22110558	7111.56400000	7186.48800000	6825.88200000	6895.75000000	6971.63600000	7036.76200000	7089.70400000	7152.93600000	7052.88600000	7116.24400000	7010.33440000	7077.63600000
2874271356.78391981	6933.58000000	7010.38400000	6821.80000000	6892.13800000	7031.33400000	7107.10600000	7093.17200000	7166.94800000	6965.99000000	7032.66000000	6969.17520000	7041.84720000
2874773869.34673357	6974.31200000	7052.80600000	6881.77600000	6959.81200000	6937.52200000	7010.47000000	7027.74000000	7090.49200000	7023.77800000	7087.93800000	6969.02560000	7040.30360000
2875276381.90954781	6943.87800000	7021.99200000	6904.05400000	6975.80600000	6924.41000000	7011.56800000	7038.36600000	7118.91800000	7032.88200000	7113.94400000	6968.71800000	7048.44560000
2875778894.47236204	6927.32600000	7010.27200000	6962.88000000	7047.96600000	6927.84200000	7014.18600000	6954.21400000	7042.88800000	7062.47400000	7151.16000000	6966.94720000	7053.29440000
2876281407.03517580	6939.25000000	7016.70800000	6976.09600000	7057.90400000	6917.83600000	7000.91400000	6965.77800000	7052.58400000	7070.06600000	7149.91200000	6973.80520000	7055.60440000
2876783919.59799004	7082.94400000	7162.30000000	6803.59000000	6879.21600000	6953.02000000	7033.04000000	7134.83200000	7215.88200000	7033.17000000	7114.49800000	7001.51120000	7080.98720000
2877286432.16080379	6983.04800000	7056.36200000	6828.48400000	6901.12000000	7076.02800000	7153.88200000	7105.64600000	7167.04600000	7019.12600000	7089.01200000	7002.46640000	7073.48440000
2877788944.72361803	6877.79400000	6952.12000000	7031.90400000	7098.79600000	6934.30000000	7006.56600000	6909.63000000	6985.32800000	7041.00800000	7110.44600000	6958.92720000	7030.65120000
2878291457.28643227	7089.07000000	7173.80600000	6859.38200000	6943.13800000	7028.17200000	7096.91800000	7048.02800000	7118.22400000	7040.11600000	7121.50400000	7012.95360000	7090.71800000
2878793969.84924603	6960.41600000	7032.99800000	6822.06600000	6891.12600000	7067.44600000	7146.48800000	7030.70200000	7110.08600000	6940.77000000	7014.52600000	6964.28000000	7039.04480000
