freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	6044.70400000	6032.91400000	5966.84400000	5965.54200000	5877.81800000	5874.50800000	5847.17200000	5843.01800000	5824.83000000	5820.38000000	5716.64400000	5713.33400000	5707.20000000	5697.45200000	5661.58200000	5654.37800000	5623.27800000	5612.12600000	5609.58800000	5607.34800000	5561.85800000	5555.51800000	5550.35400000	5546.39600000	5541.28200000	5532.20200000	5460.30000000	5454.66000000	5420.36800000	5421.57800000	5406.55200000	5401.41200000	5376.47800000	5376.97000000	5353.91200000	5343.68800000	5322.16600000	5319.93000000	5255.89200000	5254.78400000	5255.86600000	5255.92600000	5211.37000000	5210.51000000	5249.60000000	5248.73400000	5203.41800000	5202.47000000	5162.09600000	5162.21800000	5528.44688000	5524.31984000
2820502512.56281424	6086.66200000	6077.89000000	5959.33600000	5943.87800000	5904.52600000	5895.18200000	5825.27800000	5821.13600000	5814.52000000	5802.70000000	5754.58600000	5747.98600000	5704.72000000	5696.90400000	5702.09200000	5693.41800000	5656.02600000	5640.62400000	5595.74200000	5583.68800000	5575.36400000	5571.95400000	5499.43800000	5495.94200000	5496.33200000	5487.97600000	5441.95400000	5440.73600000	5489.65200000	5479.25600000	5425.76000000	5421.34800000	5423.02600000	5417.45600000	5302.20000000	5296.24800000	5313.59400000	5307.24200000	5308.37000000	5305.02200000	5262.96200000	5254.14600000	5265.17600000	5253.76200000	5196.77800000	5189.93200000	5180.91600000	5176.19800000	5135.39800000	5136.12200000	5532.81632000	5525.46984000
2821005025.12562799	6043.31800000	6034.22000000	5924.21400000	5918.57800000	5907.83200000	5911.10200000	5847.70000000	5845.21800000	5806.84000000	5805.00200000	5767.64200000	5764.80000000	5717.08600000	5719.45600000	5725.22000000	5712.87400000	5608.43400000	5598.21400000	5573.32800000	5567.57800000	5524.34600000	5518.62000000	5586.24800000	5577.41200000	5508.52000000	5507.75200000	5479.58400000	5475.25400000	5475.47400000	5466.66000000	5425.01200000	5415.83200000	5361.38000000	5358.30200000	5342.94800000	5339.74600000	5321.72000000	5323.32800000	5290.66600000	5288.43600000	5257.39000000	5255.83600000	5213.97800000	5204.37600000	5240.86600000	5237.19000000	5206.76600000	5201.44000000	5172.51400000	5167.31400000	5533.16104000	5528.58160000
2821507537.68844223	6076.88400000	6067.71400000	5942.48400000	5940.57400000	5912.48800000	5906.45000000	5876.25800000	5871.99600000	5829.79600000	5817.19800000	5731.34000000	5723.82000000	5710.97000000	5704.37800000	5672.31200000	5666.82400000	5639.62800000	5638.61600000	5659.22400000	5648.87200000	5549.76400000	5532.31200000	5507.79200000	5505.04200000	5461.08000000	5447.67600000	5467.97000000	5459.71800000	5458.51000000	5441.53400000	5400.99200000	5389.15800000	5372.49800000	5370.99600000	5312.38600000	5306.20400000	5328.58800000	5327.31600000	5290.59800000	5284.91600000	5229.99200000	5233.96200000	5213.17000000	5208.86200000	5225.83400000	5225.43600000	5162.01000000	5160.98400000	5142.77200000	5139.83000000	5527.01360000	5520.81552000
2822010050.25125647	6078.35200000	6070.16400000	5939.19200000	5929.10000000	5910.90600000	5901.98800000	5857.95600000	5851.98600000	5826.69200000	5827.47400000	5759.90600000	5744.58600000	5709.89000000	5697.31200000	5690.74400000	5682.63000000	5643.46200000	5642.10800000	5633.17800000	5631.58800000	5563.33200000	5550.40400000	5506.56600000	5497.73200000	5483.22800000	5480.47200000	5444.73600000	5430.92800000	5483.71400000	5476.77800000	5427.53600000	5420.96000000	5340.46800000	5333.44000000	5366.61200000	5359.31200000	5329.29800000	5331.48400000	5301.51400000	5294.76200000	5273.22200000	5260.40400000	5230.88400000	5225.81400000	5238.83400000	5232.58800000	5207.04400000	5201.83800000	5167.92000000	5157.32000000	5536.60744000	5529.32688000
2822512562.81407022	6102.28600000	6096.69600000	5960.79400000	5949.64400000	5888.15800000	5888.07000000	5859.74600000	5853.85400000	5829.93000000	5826.30000000	5765.86000000	5767.27800000	5705.11600000	5693.63800000	5711.83800000	5711.63200000	5611.94800000	5610.45000000	5616.01600000	5605.50200000	5538.07000000	5532.15000000	5517.18400000	5510.65600000	5544.76800000	5533.86600000	5494.71800000	5488.40800000	5452.50000000	5446.45000000	5446.48000000	5434.98600000	5375.91800000	5375.13200000	5338.88800000	5341.03800000	5301.59400000	5295.34200000	5323.26600000	5312.14200000	5281.01400000	5270.34000000	5261.24600000	5262.92000000	5220.55200000	5218.25000000	5194.38400000	5191.55400000	5166.42000000	5161.41400000	5540.34776000	5535.10848000
2823015075.37688446	6149.88800000	6144.11400000	5995.23800000	5990.19400000	5915.26800000	5903.78400000	5868.19000000	5856.00200000	5837.98600000	5830.92000000	5793.55200000	5779.23800000	5732.66000000	5735.47000000	5719.81800000	5707.77000000	5660.79600000	5652.88200000	5620.44800000	5615.78600000	5610.42400000	5598.33800000	5557.20200000	5553.96400000	5522.18600000	5510.73200000	5512.29000000	5507.41400000	5513.77800000	5507.95400000	5437.56400000	5427.49000000	5395.60600000	5389.06000000	5394.00600000	5383.27600000	5332.96600000	5323.43800000	5298.37600000	5296.50000000	5289.82400000	5285.27200000	5239.51400000	5235.96800000	5232.62400000	5223.51200000	5238.22400000	5230.24600000	5204.95400000	5194.55400000	5562.93528000	5555.35512000
2823517587.93969870	6118.98400000	6115.75600000	5974.48000000	5969.69600000	5893.56200000	5883.31200000	5830.67600000	5823.39200000	5808.68400000	5799.27400000	5757.62600000	5750.04800000	5702.27000000	5688.37400000	5697.77600000	5688.60200000	5631.80400000	5625.37400000	5575.85000000	5566.15200000	5596.13200000	5590.59000000	5557.55000000	5539.88800000	5506.56600000	5500.74800000	5528.40400000	5520.23600000	5438.02200000	5432.00200000	5415.69600000	5412.82800000	5366.62600000	5352.87000000	5358.60600000	5354.48400000	5330.68800000	5324.32800000	5288.39400000	5284.45800000	5289.37200000	5286.78400000	5238.92000000	5227.42600000	5251.59800000	5245.24600000	5193.28200000	5186.16800000	5140.80400000	5128.70600000	5539.69488000	5531.86968000
2824020100.50251245	6182.22600000	6173.98600000	6024.15600000	6016.58400000	5913.46600000	5905.42200000	5915.73400000	5908.33000000	5821.68200000	5816.02800000	5807.47400000	5801.15000000	5745.42000000	5740.05200000	5681.67600000	5676.68200000	5685.14600000	5681.37000000	5639.07200000	5634.06400000	5577.23000000	5570.17400000	5561.94200000	5555.35800000	5539.85800000	5529.13800000	5517.58400000	5513.91800000	5503.31400000	5492.79400000	5418.53800000	5407.36600000	5405.32200000	5402.38200000	5368.95400000	5360.25000000	5398.97400000	5391.95400000	5326.49200000	5325.20400000	5224.73800000	5214.28000000	5266.74600000	5266.46600000	5252.35800000	5238.61800000	5222.87800000	5215.76400000	5154.86000000	5152.61000000	5566.23360000	5559.59776000
2824522613.06532669	6077.98600000	6070.22000000	5968.74000000	5963.67400000	5919.07600000	5915.21800000	5840.38800000	5833.03800000	5776.68600000	5770.95800000	5770.84000000	5760.90600000	5726.05200000	5711.28800000	5685.48800000	5675.71400000	5635.71000000	5624.40600000	5613.71400000	5602.42400000	5582.22200000	5579.79200000	5541.19200000	5530.67600000	5487.71400000	5488.16600000	5465.46000000	5464.69600000	5444.29600000	5437.74000000	5428.14200000	5425.38600000	5371.21400000	5369.75800000	5383.10400000	5380.31600000	5290.57800000	5286.78000000	5281.41200000	5272.62200000	5266.71400000	5260.97200000	5219.61600000	5216.22600000	5222.91800000	5224.42800000	5189.03600000	5186.02600000	5150.36200000	5145.29000000	5533.54640000	5527.86880000
