freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	6681.87200000	6663.45600000	6694.43600000	6687.91200000	6677.25600000	6672.40000000	6720.76200000	6708.38200000	6720.07800000	6699.94600000	6682.97000000	6677.41400000	6684.74600000	6694.72800000	6724.38600000	6710.88400000	6712.51400000	6703.51800000	6762.15800000	6749.33800000	6704.11000000	6706.85400000	6770.54400000	6745.69800000	6736.19200000	6726.29800000	6725.71400000	6721.88400000	6741.52800000	6727.64400000	6773.40400000	6765.47800000	6781.68600000	6766.31200000	6741.24200000	6744.34000000	6742.14200000	6729.71800000	6730.13800000	6726.22000000	6769.81200000	6764.12800000	6791.25600000	6779.69000000	6793.64200000	6779.55800000	6759.00400000	6753.81800000	6775.75000000	6763.00000000	6735.89368000	6726.74472000
2820502512.56281424	6702.70200000	6686.99000000	6676.50600000	6672.79600000	6688.55400000	6679.90000000	6735.11000000	6721.19800000	6719.75000000	6714.42000000	6757.61200000	6735.60800000	6716.03200000	6709.47600000	6738.17000000	6728.25200000	6721.18600000	6705.70800000	6738.68600000	6720.48200000	6707.34600000	6693.89200000	6746.93800000	6724.67200000	6765.85800000	6757.94000000	6732.67000000	6728.52000000	6740.53600000	6733.37600000	6755.30000000	6753.32400000	6741.75800000	6733.27200000	6753.70800000	6739.65200000	6733.73600000	6736.01600000	6745.06800000	6738.34600000	6731.27000000	6721.18800000	6759.42000000	6763.90200000	6753.79200000	6760.48600000	6771.96800000	6767.24600000	6763.87200000	6768.16000000	6735.90192000	6727.79288000
2821005025.12562799	6721.55000000	6726.94000000	6685.44000000	6674.80600000	6688.73600000	6673.97800000	6700.03400000	6698.03400000	6708.26800000	6687.16800000	6721.99200000	6711.92200000	6726.91800000	6707.88600000	6703.52400000	6697.74200000	6718.87400000	6713.27200000	6722.20800000	6706.40600000	6726.27400000	6737.00600000	6746.43800000	6740.82200000	6748.12000000	6745.57000000	6742.43400000	6734.70000000	6766.78200000	6764.91400000	6732.37200000	6720.64000000	6767.09200000	6757.29600000	6772.84800000	6748.03000000	6725.52600000	6716.24800000	6751.07400000	6745.05800000	6769.02000000	6759.89400000	6780.55000000	6772.29600000	6747.44600000	6750.58600000	6770.55600000	6772.76000000	6811.25800000	6788.54600000	6738.21336000	6730.10080000
2821507537.68844223	6671.63800000	6654.91400000	6705.30000000	6691.73200000	6682.72000000	6674.69000000	6720.61000000	6718.37600000	6743.52800000	6729.07200000	6721.85800000	6714.48000000	6700.10000000	6696.34400000	6709.93600000	6701.97200000	6719.96400000	6701.55600000	6725.22000000	6707.60800000	6737.23000000	6712.17400000	6744.78200000	6731.36400000	6756.82400000	6749.53000000	6756.52200000	6735.05000000	6752.87600000	6731.53800000	6711.34800000	6708.05800000	6742.88200000	6737.51400000	6765.94200000	6758.39600000	6754.99400000	6737.89800000	6732.38000000	6722.29200000	6745.23800000	6751.89600000	6788.55000000	6764.59600000	6787.31000000	6770.83800000	6786.79000000	6779.61400000	6793.73400000	6801.18400000	6738.33104000	6727.30744000
2822010050.25125647	6680.69800000	6664.76800000	6685.29000000	6679.62400000	6676.37000000	6668.14400000	6709.98000000	6699.62400000	6704.46600000	6701.79600000	6695.65200000	6683.28800000	6707.24400000	6689.42600000	6711.28200000	6703.69200000	6710.53600000	6698.83400000	6714.98600000	6702.60400000	6734.42400000	6725.68600000	6763.80600000	6763.62400000	6749.83600000	6744.22000000	6775.60000000	6749.52400000	6731.83400000	6734.06200000	6744.51800000	6738.39400000	6764.06200000	6747.25200000	6749.54800000	6739.90600000	6777.48800000	6772.95200000	6768.89600000	6752.39200000	6766.62000000	6768.74800000	6778.04600000	6785.39600000	6789.42000000	6778.36600000	6816.34600000	6792.43400000	6773.67200000	6783.50000000	6739.22480000	6730.73024000
2822512562.81407022	6675.44400000	6667.95400000	6685.43200000	6671.95800000	6711.31200000	6697.37600000	6704.44800000	6697.50000000	6727.51200000	6718.95200000	6704.49000000	6711.07600000	6748.30000000	6727.08000000	6715.14200000	6701.64600000	6709.38400000	6699.95800000	6712.61600000	6709.98200000	6699.60000000	6684.91200000	6744.73400000	6748.18000000	6791.64400000	6781.08600000	6761.76000000	6749.15200000	6729.85800000	6723.00800000	6757.11800000	6742.89000000	6762.73800000	6751.57800000	6768.15200000	6750.67600000	6752.47200000	6743.79200000	6734.11600000	6739.46000000	6742.88600000	6741.36400000	6779.45600000	6767.62200000	6788.46800000	6775.10200000	6758.69800000	6751.69200000	6772.05400000	6766.23200000	6737.51336000	6728.80912000
2823015075.37688446	6665.96200000	6652.45200000	6688.78600000	6680.19400000	6723.24400000	6710.05400000	6709.20200000	6694.00000000	6720.54800000	6701.64000000	6699.30600000	6689.12600000	6704.32800000	6701.46000000	6730.61400000	6727.84200000	6722.27400000	6706.18800000	6722.33200000	6726.37600000	6702.19600000	6677.80600000	6736.41200000	6730.87000000	6736.44000000	6730.36400000	6732.94800000	6724.37400000	6726.91800000	6722.69200000	6765.05600000	6753.55000000	6759.32400000	6745.77400000	6755.33800000	6738.26000000	6760.23600000	6739.64800000	6759.46000000	6754.77000000	6753.85200000	6746.37800000	6783.72600000	6762.70000000	6763.75400000	6753.17200000	6769.07200000	6758.54600000	6788.14600000	6763.12200000	6735.17896000	6723.65432000
2823517587.93969870	6664.60600000	6655.74800000	6732.20600000	6722.61600000	6702.12400000	6701.89400000	6699.47400000	6683.99600000	6719.90600000	6701.62400000	6718.00800000	6716.52400000	6696.85800000	6695.15600000	6722.06800000	6709.19000000	6710.72000000	6700.88400000	6732.19600000	6704.38200000	6711.87400000	6708.82000000	6789.60600000	6763.72400000	6753.79600000	6740.34000000	6759.89400000	6750.53200000	6790.64600000	6773.16000000	6742.48400000	6732.06800000	6759.32200000	6760.47800000	6764.25600000	6749.36200000	6781.24600000	6758.11000000	6746.60600000	6728.37800000	6739.88800000	6736.42600000	6788.49000000	6768.38200000	6769.20400000	6762.94600000	6769.16200000	6767.05600000	6783.23800000	6764.10800000	6741.91512000	6730.23616000
2824020100.50251245	6722.22400000	6698.31800000	6691.74200000	6680.20800000	6691.73400000	6681.50400000	6695.06800000	6697.94000000	6754.70400000	6733.35000000	6707.38200000	6702.73800000	6718.34400000	6709.00400000	6701.12800000	6703.36600000	6708.54000000	6693.63000000	6704.39600000	6708.72400000	6721.26200000	6711.02400000	6754.00000000	6749.34400000	6778.64800000	6764.55600000	6736.88000000	6719.65800000	6735.57400000	6729.44200000	6742.06800000	6730.25000000	6756.25000000	6746.80200000	6743.29400000	6745.75000000	6741.78800000	6728.18200000	6743.78000000	6722.05200000	6783.90400000	6780.19200000	6778.38000000	6763.25200000	6765.80000000	6746.77600000	6743.06200000	6727.99200000	6757.58400000	6744.73200000	6735.10144000	6724.75144000
2824522613.06532669	6690.10800000	6677.99200000	6704.50000000	6697.47400000	6712.59400000	6692.82800000	6744.13400000	6731.04800000	6710.85600000	6687.75000000	6722.47600000	6711.78200000	6717.35600000	6710.57200000	6713.14800000	6701.42800000	6733.59200000	6721.87400000	6744.27200000	6728.25000000	6761.51800000	6748.64200000	6773.72200000	6752.12400000	6735.46200000	6736.62800000	6737.26000000	6729.62400000	6731.89400000	6725.45000000	6767.34000000	6753.95400000	6747.58200000	6749.88600000	6756.51400000	6753.64000000	6751.47000000	6740.23200000	6765.66000000	6761.03000000	6744.49800000	6731.74200000	6777.72200000	6770.79600000	6785.28200000	6781.83600000	6740.90200000	6731.75600000	6798.20400000	6779.75000000	6742.72264000	6732.32352000
