freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2830050251.25628138	7025.46600000	7017.54800000	7025.04800000	7018.94800000	6988.01800000	6989.52200000	7018.17400000	7010.66600000	7065.96200000	7049.45200000	7044.13400000	7024.75600000	7073.96200000	7057.99200000	7052.66000000	7048.54400000	7044.43000000	7041.11000000	7061.78400000	7052.35000000	7036.73600000	7022.64400000	7089.12200000	7065.91200000	7048.50800000	7044.68800000	7132.67000000	7120.10200000	7109.43000000	7105.25000000	7077.00400000	7072.90000000	7115.34200000	7095.23600000	7081.18000000	7080.75600000	7094.88400000	7079.88800000	7114.91200000	7096.14200000	7101.02600000	7080.14200000	7103.75000000	7085.53400000	7100.64400000	7091.36800000	7056.50800000	7039.49400000	7069.01200000	7062.44400000	7069.21464000	7058.13552000
2830552763.81909561	7006.50600000	7000.28400000	7025.84400000	7011.19200000	6997.73800000	6987.71200000	7027.15600000	7019.55400000	7056.64000000	7046.07200000	7027.80600000	7019.61800000	7080.21600000	7067.15600000	7027.00000000	7018.35800000	7051.07800000	7043.38000000	7064.79200000	7053.17000000	7031.40800000	7035.24200000	7088.96200000	7083.55800000	7057.54800000	7047.03600000	7100.36200000	7098.32400000	7105.02800000	7085.06200000	7109.39800000	7089.30800000	7107.53400000	7106.50400000	7078.35000000	7063.02800000	7082.93200000	7079.88600000	7105.44800000	7103.13800000	7038.12600000	7048.85200000	7088.60600000	7086.74400000	7085.81800000	7076.48400000	7102.07000000	7078.01800000	7063.86600000	7034.07200000	7064.40928000	7055.27008000
2831055276.38190937	7030.25000000	7022.53600000	7022.00200000	7012.53800000	7016.98200000	7014.04400000	6998.40800000	7000.58600000	7051.48800000	7027.71600000	7036.52800000	7029.00600000	7052.12200000	7036.66200000	7081.54600000	7063.64400000	7051.33800000	7041.07200000	7071.51400000	7052.31000000	7057.79400000	7034.71600000	7081.77800000	7074.58000000	7092.99000000	7079.23600000	7082.52400000	7070.42600000	7107.76800000	7093.63800000	7093.75400000	7075.85000000	7103.02400000	7102.58600000	7095.42800000	7073.06000000	7084.08400000	7075.54400000	7079.39200000	7061.84000000	7087.73800000	7084.19600000	7079.08600000	7074.50400000	7107.72600000	7096.56400000	7066.00200000	7067.08800000	7111.35200000	7104.67400000	7069.70472000	7058.74464000
2831557788.94472361	7017.43400000	6999.51400000	7026.24000000	7013.99200000	7018.36400000	6998.89200000	7010.26200000	7002.25200000	7065.35000000	7044.83000000	7040.14400000	7022.71200000	7087.27000000	7069.46000000	7037.61200000	7010.50600000	7067.82200000	7046.05600000	7068.77400000	7054.45600000	7053.35000000	7046.52600000	7081.22400000	7065.30800000	7062.28800000	7054.88800000	7113.27400000	7110.44400000	7120.73200000	7112.34400000	7088.83600000	7083.40200000	7109.09400000	7093.13000000	7074.54000000	7071.25000000	7103.47200000	7104.04800000	7112.56600000	7110.68200000	7066.87400000	7068.63200000	7103.62800000	7097.37400000	7087.66800000	7083.46200000	7040.54600000	7044.21600000	7070.10400000	7056.61800000	7069.09872000	7058.59976000
2832060301.50753784	7029.92200000	7015.24400000	7020.72200000	7012.01200000	7034.24600000	7019.50000000	7013.59200000	7005.75800000	7065.98600000	7051.18800000	7049.76200000	7033.37600000	7042.42400000	7021.80000000	7082.07400000	7067.94400000	7078.47000000	7054.37400000	7052.44200000	7049.10600000	7037.66600000	7030.33400000	7088.44000000	7055.25000000	7074.05800000	7077.17800000	7102.59000000	7096.89600000	7095.74400000	7090.28400000	7094.19400000	7071.01400000	7091.24600000	7072.74400000	7091.06200000	7084.79000000	7088.46000000	7075.68200000	7084.88000000	7080.20400000	7077.21200000	7068.47400000	7082.75400000	7066.01000000	7111.82600000	7089.70200000	7064.37600000	7044.38400000	7104.13800000	7079.26600000	7070.33144000	7056.50056000
2832562814.07035160	7021.59200000	7015.18400000	7012.68200000	6999.74000000	7010.62600000	7011.31200000	7011.65200000	7004.30400000	7063.15400000	7049.84600000	7059.41000000	7035.90000000	7062.43800000	7051.13000000	7044.84400000	7036.85400000	7070.25600000	7061.89400000	7055.48000000	7048.19600000	7044.62400000	7029.13600000	7088.84800000	7065.71000000	7080.42000000	7060.26200000	7092.32400000	7079.23400000	7098.29600000	7083.81000000	7088.99200000	7071.44200000	7075.20000000	7071.53000000	7098.32800000	7086.91600000	7105.47600000	7093.45400000	7099.33000000	7076.67800000	7087.71400000	7072.51800000	7083.19600000	7073.71600000	7104.00600000	7070.85600000	7076.41200000	7061.18200000	7085.57800000	7090.62800000	7068.83512000	7056.05728000
2833065326.63316584	7031.16200000	7010.86600000	7019.42600000	7005.33000000	7042.12600000	7032.14600000	7016.79400000	7004.53600000	7036.55600000	7013.61400000	7033.54800000	7021.61800000	7039.23600000	7029.32200000	7061.50200000	7053.25400000	7045.07400000	7041.52400000	7067.58200000	7053.77000000	7057.45200000	7043.36000000	7102.42000000	7081.36000000	7076.63600000	7073.87200000	7100.25400000	7077.80400000	7112.44800000	7107.22000000	7098.15600000	7091.63800000	7104.33400000	7100.97000000	7096.61600000	7086.66400000	7104.62400000	7084.17400000	7074.24400000	7071.57600000	7087.57000000	7076.60400000	7066.36800000	7064.06000000	7085.41800000	7078.93800000	7057.15400000	7056.40800000	7112.45600000	7103.63600000	7069.16624000	7058.57056000
2833567839.19598007	7041.86400000	7041.63200000	7012.77400000	7001.32600000	7020.02600000	7007.99800000	7009.33800000	7016.56600000	7057.43000000	7046.21200000	7057.21400000	7046.36400000	7057.90800000	7054.02800000	7058.45800000	7035.31800000	7072.90800000	7058.65000000	7036.53200000	7028.10400000	7045.92000000	7046.16200000	7085.66800000	7076.77000000	7071.99000000	7062.10000000	7086.92200000	7065.02600000	7099.34800000	7087.90400000	7067.13800000	7056.56000000	7093.57800000	7081.70200000	7103.57000000	7089.06200000	7095.51400000	7078.78400000	7089.84200000	7071.16000000	7092.61200000	7077.54800000	7099.41400000	7101.26200000	7103.41200000	7072.80000000	7083.69000000	7068.98600000	7099.36600000	7081.85600000	7069.69744000	7058.15520000
2834070351.75879383	7013.63200000	7005.17000000	7026.73200000	7027.73200000	7011.70600000	6996.34400000	7056.90400000	7035.85600000	7045.72400000	7032.80800000	7039.91000000	7028.91000000	7062.66400000	7048.09400000	7036.45200000	7026.02400000	7044.10800000	7028.59200000	7056.50000000	7044.13600000	7020.37600000	7020.19400000	7080.90400000	7072.46200000	7072.07400000	7064.99200000	7105.00800000	7092.39200000	7126.92200000	7097.72400000	7080.38600000	7070.19600000	7113.90200000	7094.91000000	7101.78000000	7091.67400000	7093.72600000	7094.32800000	7099.77400000	7103.60800000	7096.65000000	7080.66200000	7105.31600000	7082.75800000	7112.94600000	7098.32800000	7051.56400000	7032.21600000	7098.98000000	7083.91200000	7070.18560000	7058.16088000
2834572864.32160807	7025.60000000	7011.53400000	7031.82200000	7014.05400000	7002.39400000	6989.22600000	7025.53000000	7008.92200000	7056.89800000	7045.42200000	7034.43600000	7014.61400000	7073.24800000	7067.01200000	7059.53400000	7056.56800000	7041.00200000	7038.72000000	7070.45200000	7049.88200000	7045.15400000	7031.20800000	7064.31800000	7053.01400000	7058.18200000	7044.82800000	7115.73800000	7110.80000000	7124.23600000	7101.30800000	7083.04200000	7081.35800000	7107.26600000	7087.10200000	7092.63600000	7087.88400000	7100.99200000	7077.86600000	7110.21200000	7085.88200000	7096.85000000	7079.41000000	7095.12000000	7080.40200000	7105.37600000	7096.26600000	7054.70800000	7036.57800000	7084.84200000	7062.02400000	7070.38352000	7056.47536000
2835075376.88442230	7010.76600000	7006.95800000	7018.86400000	7020.27200000	7012.22400000	6994.19400000	7013.24400000	7009.32000000	7062.00600000	7044.54600000	7025.74400000	7012.75000000	7086.46000000	7076.04600000	7035.85200000	7024.41200000	7069.26600000	7044.57400000	7074.28600000	7069.17800000	7039.79800000	7018.14600000	7076.48800000	7074.07000000	7049.81600000	7035.62800000	7104.47800000	7105.06400000	7116.90600000	7092.45000000	7109.65800000	7095.45200000	7112.39600000	7092.20800000	7072.82800000	7057.30200000	7098.54400000	7086.51600000	7116.00800000	7092.15000000	7048.74400000	7025.69400000	7095.06400000	7073.63400000	7087.07200000	7056.27800000	7077.75800000	7062.45000000	7046.58200000	7051.23400000	7066.43408000	7052.82104000
2835577889.44723606	7021.82600000	7003.12000000	7030.06600000	7021.57200000	7010.91400000	6999.22800000	7011.42600000	7001.74400000	7066.37400000	7044.37000000	7042.60600000	7029.69800000	7092.00400000	7070.41800000	7020.93600000	7010.95800000	7051.10600000	7048.04200000	7067.80000000	7057.22400000	7051.74200000	7060.95800000	7070.75200000	7049.90000000	7058.39600000	7047.71800000	7101.23200000	7092.32800000	7118.80800000	7123.28800000	7097.63600000	7074.87800000	7105.36600000	7089.87000000	7090.07000000	7081.70600000	7099.33000000	7103.33400000	7095.51800000	7096.36200000	7053.02000000	7035.10800000	7091.80200000	7081.11400000	7085.25000000	7070.40800000	7065.52000000	7052.80200000	7080.74200000	7061.83400000	7067.20968000	7056.31928000
2836080402.01005030	7020.25600000	7014.88200000	7012.22200000	6998.28400000	7038.22400000	7023.30600000	7032.35000000	7019.51000000	7030.96400000	7012.96600000	7070.47400000	7066.57000000	7032.66000000	7026.96200000	7044.25200000	7025.37800000	7042.15200000	7013.17800000	7044.31200000	7037.28000000	7081.27400000	7069.11800000	7071.23200000	7064.87400000	7093.78200000	7085.81200000	7108.15600000	7103.24200000	7097.25200000	7085.06800000	7099.68800000	7098.98200000	7102.64200000	7099.37000000	7096.33400000	7073.56600000	7117.78600000	7113.01800000	7060.68200000	7053.32000000	7083.54200000	7077.49800000	7084.89000000	7068.18800000	7081.78200000	7075.20800000	7072.46400000	7068.06600000	7104.38600000	7100.07000000	7068.95032000	7058.94864000
