freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	5689.50000000	5679.92600000	5700.31000000	5685.26600000	5663.17400000	5645.04800000	5711.21200000	5709.01800000	5740.82800000	5739.90200000	5739.25600000	5732.46800000	5747.09000000	5745.97600000	5719.27800000	5712.64600000	5709.71800000	5700.25000000	5709.65000000	5698.97200000	5710.39200000	5703.65000000	5730.65400000	5728.43800000	5723.88000000	5723.41000000	5736.84600000	5733.34800000	5712.09600000	5705.02800000	5714.19400000	5706.70800000	5724.53000000	5712.24800000	5703.71000000	5700.74000000	5756.42400000	5748.99400000	5757.01000000	5752.42000000	5765.91200000	5764.10000000	5751.17000000	5740.14800000	5707.58400000	5699.55800000	5728.35600000	5718.72000000	5717.90200000	5711.18600000	5722.82704000	5715.92672000
2820502512.56281424	5699.58000000	5702.97000000	5723.14400000	5713.95600000	5676.26800000	5663.10800000	5754.44000000	5751.46400000	5767.77200000	5762.05000000	5706.15200000	5696.83400000	5735.11400000	5726.21400000	5723.08600000	5717.10000000	5682.24200000	5676.09600000	5695.86000000	5690.41800000	5695.14800000	5686.49600000	5720.46600000	5709.40600000	5745.80800000	5735.85000000	5710.67200000	5699.26000000	5717.47600000	5707.97200000	5696.20800000	5693.11400000	5739.34000000	5735.32400000	5746.76600000	5735.75800000	5766.03600000	5760.42600000	5721.87400000	5713.25600000	5708.53200000	5705.38200000	5708.45200000	5702.67200000	5723.45400000	5722.76400000	5694.41200000	5690.12200000	5720.26600000	5715.17000000	5719.14272000	5712.52728000
2821005025.12562799	5646.80800000	5643.08200000	5653.22200000	5650.03800000	5708.43600000	5704.52000000	5715.59800000	5709.42000000	5735.36800000	5730.19600000	5693.74000000	5681.83600000	5703.11000000	5695.91400000	5729.79400000	5716.60800000	5704.70000000	5695.72000000	5733.61400000	5723.08600000	5645.72600000	5639.01000000	5725.05600000	5724.31600000	5629.16400000	5620.09200000	5755.91800000	5752.72800000	5638.62400000	5629.21600000	5719.17400000	5707.75200000	5707.48200000	5709.02600000	5719.10400000	5720.76400000	5759.50000000	5749.04400000	5740.36800000	5733.24400000	5731.92400000	5732.51400000	5761.05800000	5748.46200000	5710.96400000	5703.31600000	5721.15200000	5712.89600000	5721.93800000	5717.65200000	5708.46168000	5702.01808000
2821507537.68844223	5711.71800000	5703.54800000	5686.76200000	5678.86400000	5666.87000000	5653.29000000	5721.09200000	5710.22600000	5753.77600000	5753.94000000	5680.26000000	5673.40200000	5730.80200000	5724.31600000	5702.33400000	5696.80600000	5732.35800000	5721.46400000	5739.53400000	5733.91000000	5710.11000000	5696.60800000	5704.22200000	5693.98800000	5711.58200000	5704.91200000	5728.70000000	5715.05000000	5715.01800000	5707.01200000	5692.09400000	5676.35600000	5726.36400000	5720.24200000	5723.39800000	5724.51200000	5567.32000000	5564.79400000	5741.14800000	5734.79400000	5736.76400000	5727.60000000	5737.06800000	5727.00000000	5733.92400000	5731.83200000	5703.41200000	5694.75600000	5718.51600000	5712.36000000	5711.00584000	5703.26328000
2822010050.25125647	5672.85000000	5662.99000000	5696.76400000	5690.69800000	5702.26200000	5698.33600000	5747.99400000	5744.46200000	5734.96400000	5727.67600000	5735.88400000	5733.48600000	5730.96000000	5720.11400000	5675.68600000	5663.59200000	5685.48000000	5670.52000000	5664.86600000	5657.93800000	5710.88400000	5706.08400000	5705.26600000	5702.12600000	5727.95600000	5724.01600000	5657.69400000	5650.21000000	5732.14400000	5723.49000000	5695.59400000	5694.35200000	5756.53800000	5756.04800000	5718.79200000	5712.32400000	5709.13600000	5699.38600000	5723.28800000	5719.22000000	5705.73600000	5704.86200000	5707.73200000	5704.79000000	5686.72400000	5684.82400000	5708.21600000	5702.35800000	5715.81800000	5705.96600000	5708.36912000	5702.39472000
2822512562.81407022	5632.58600000	5619.51200000	5702.34600000	5694.57400000	5687.97600000	5684.41200000	5713.70600000	5711.55200000	5741.07800000	5747.40400000	5722.11200000	5715.12600000	5704.47000000	5695.70400000	5734.26400000	5725.98200000	5750.73800000	5739.85400000	5697.06600000	5694.34800000	5682.32400000	5678.54400000	5732.66800000	5732.19000000	5727.13200000	5716.50000000	5726.45400000	5720.32400000	5719.22800000	5716.17200000	5749.94600000	5739.01400000	5693.14400000	5694.32600000	5706.14400000	5693.02400000	5768.40200000	5764.78200000	5739.95400000	5733.16800000	5712.72600000	5706.92600000	5738.86400000	5735.65800000	5655.59000000	5651.99800000	5707.09200000	5709.74200000	5731.45400000	5721.02600000	5715.09856000	5709.67448000
2823015075.37688446	5715.02400000	5700.54400000	5676.93000000	5671.89000000	5725.77000000	5717.64000000	5700.12200000	5697.86000000	5733.51400000	5729.73400000	5679.47000000	5672.41800000	5685.37800000	5681.07200000	5719.06600000	5711.40200000	5720.30400000	5716.64200000	5691.38200000	5689.72000000	5721.46000000	5714.59000000	5697.16000000	5689.87000000	5695.26000000	5695.50000000	5743.72400000	5746.10200000	5728.46800000	5718.95400000	5705.00600000	5692.22200000	5730.89400000	5719.53400000	5698.83600000	5689.14800000	5767.72800000	5755.07400000	5726.45000000	5726.80200000	5738.56800000	5727.24800000	5717.96600000	5717.89600000	5677.49200000	5680.91600000	5742.18200000	5733.04200000	5727.28600000	5720.40200000	5714.61760000	5708.64888000
2823517587.93969870	5691.04800000	5690.06000000	5714.25800000	5696.74600000	5697.34800000	5689.83800000	5707.34600000	5697.21400000	5744.49200000	5732.20800000	5681.58600000	5675.47000000	5710.72200000	5708.37800000	5713.62000000	5702.13200000	5714.54600000	5711.09600000	5694.40400000	5692.09600000	5679.78400000	5662.72200000	5729.38600000	5717.86600000	5715.45400000	5714.25200000	5694.15000000	5687.49600000	5755.90200000	5739.06200000	5693.73200000	5691.68800000	5705.65600000	5697.20000000	5674.18600000	5675.07600000	5717.12600000	5716.18800000	5701.53600000	5700.00200000	5721.64200000	5715.31800000	5739.49600000	5738.16200000	5740.80000000	5732.84600000	5718.13200000	5716.51800000	5719.13600000	5712.86000000	5711.01952000	5704.49976000
2824020100.50251245	5667.10200000	5663.96000000	5689.59800000	5681.30000000	5713.48000000	5716.45000000	5730.31200000	5732.51400000	5748.04200000	5740.89200000	5710.24200000	5710.83600000	5762.17400000	5757.51000000	5694.79200000	5683.31200000	5722.82800000	5717.81400000	5706.93000000	5696.65200000	5728.05600000	5727.41200000	5711.36800000	5707.90800000	5731.62400000	5725.41800000	5680.13200000	5675.41200000	5728.28800000	5719.98400000	5690.13000000	5681.54400000	5721.09200000	5720.86800000	5742.25600000	5730.21800000	5696.77800000	5699.03800000	5705.12600000	5697.70200000	5763.57400000	5766.93600000	5742.54200000	5735.44200000	5701.11600000	5686.07400000	5706.40800000	5707.72800000	5720.32200000	5723.06000000	5716.57248000	5712.23936000
2824522613.06532669	5679.98400000	5671.38200000	5710.46600000	5701.40800000	5729.28400000	5718.68800000	5681.86000000	5674.79200000	5766.93400000	5759.32000000	5711.45200000	5699.21000000	5716.43400000	5715.20000000	5711.49400000	5700.94800000	5700.29400000	5698.25200000	5689.31800000	5687.38600000	5701.04200000	5698.58200000	5656.96400000	5648.29000000	5735.60200000	5724.33200000	5678.18800000	5670.31600000	5725.36600000	5711.27400000	5707.82000000	5704.05200000	5693.34400000	5682.85600000	5736.20600000	5722.59600000	5735.64600000	5722.46400000	5707.90000000	5700.32000000	5741.88200000	5735.32800000	5767.50200000	5758.11600000	5732.12600000	5719.36800000	5730.24600000	5723.95400000	5737.78600000	5729.45800000	5715.40560000	5707.11568000
