freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	PL_sig11	PL_ref11	PL_sig12	PL_ref12	PL_sig13	PL_ref13	PL_sig14	PL_ref14	PL_sig15	PL_ref15	PL_sig16	PL_ref16	PL_sig17	PL_ref17	PL_sig18	PL_ref18	PL_sig19	PL_ref19	PL_sig20	PL_ref20	PL_sig21	PL_ref21	PL_sig22	PL_ref22	PL_sig23	PL_ref23	PL_sig24	PL_ref24	PL_sig25	PL_ref25	avgPL_sig	avgPL_ref
2820000000.00000000	6523.43600000	6521.85400000	6414.14400000	6422.63600000	6442.92000000	6427.95000000	6386.33600000	6370.32000000	6423.50600000	6421.67000000	6433.96800000	6415.93600000	6358.60800000	6349.17000000	6391.24800000	6374.19600000	6456.24800000	6450.12800000	6414.32600000	6400.42800000	6455.08200000	6440.08600000	6353.84400000	6339.26800000	6357.16400000	6352.08000000	6354.56200000	6346.83200000	6395.43200000	6384.47400000	6342.20800000	6336.59200000	6342.42600000	6342.50000000	6303.86400000	6296.41000000	6348.87600000	6338.50800000	6384.55200000	6389.57400000	6362.30000000	6365.42200000	6290.37600000	6291.83800000	6335.97200000	6337.25800000	6374.39800000	6375.55000000	6315.97400000	6299.23000000	6382.47080000	6375.59640000
2820502512.56281424	6494.69400000	6488.36600000	6390.74000000	6390.74400000	6459.10400000	6442.68600000	6443.08800000	6441.11000000	6462.01800000	6458.50200000	6381.35800000	6380.96400000	6398.17200000	6395.39200000	6388.89600000	6371.56800000	6463.60000000	6454.42800000	6385.10600000	6378.33600000	6426.23800000	6421.38800000	6357.18200000	6338.14200000	6348.95400000	6332.29000000	6403.54400000	6402.24400000	6454.75000000	6443.77400000	6400.12800000	6391.05800000	6349.32800000	6342.24200000	6324.41800000	6311.39600000	6388.94800000	6376.98800000	6330.28200000	6326.26400000	6304.46600000	6313.32200000	6378.69000000	6373.21200000	6337.46800000	6331.12800000	6348.14200000	6344.52000000	6374.65400000	6361.55200000	6391.75872000	6384.46464000
2821005025.12562799	6474.71400000	6460.10200000	6404.05600000	6395.83000000	6457.35400000	6443.12600000	6455.52600000	6445.52000000	6463.02000000	6449.88000000	6348.39400000	6346.36800000	6400.33400000	6392.07000000	6430.14600000	6418.76200000	6447.59800000	6439.97200000	6400.94200000	6380.69400000	6398.04600000	6387.40000000	6355.21600000	6352.11400000	6366.74400000	6345.35000000	6421.60000000	6408.76400000	6392.30200000	6384.43000000	6374.27800000	6367.22200000	6315.96400000	6319.31800000	6309.50800000	6297.54600000	6378.35200000	6357.73200000	6327.28800000	6313.98600000	6358.76400000	6351.65600000	6374.34000000	6361.45000000	6299.63200000	6297.72000000	6290.04200000	6275.43200000	6359.79400000	6355.33400000	6384.15816000	6373.91112000
2821507537.68844223	6509.63000000	6496.39000000	6395.32600000	6397.87800000	6483.50600000	6484.87400000	6466.51200000	6458.39800000	6450.08200000	6433.06200000	6427.37800000	6417.25000000	6421.12200000	6424.78400000	6453.76600000	6449.17200000	6396.71200000	6393.55200000	6390.67800000	6380.72200000	6424.26000000	6415.37800000	6389.28400000	6383.35600000	6362.58800000	6350.37800000	6352.66800000	6334.79000000	6318.69800000	6317.31600000	6371.60200000	6351.44200000	6294.77200000	6289.82800000	6382.98200000	6388.61600000	6365.32800000	6360.43400000	6373.48600000	6364.71200000	6319.88000000	6308.26200000	6366.81800000	6347.72800000	6393.45200000	6376.22400000	6358.17800000	6339.34400000	6391.68600000	6372.81400000	6394.41576000	6385.46816000
2822010050.25125647	6548.93200000	6535.63200000	6479.68600000	6468.81200000	6447.09800000	6433.66000000	6443.70000000	6429.38800000	6358.16000000	6360.75200000	6399.58600000	6390.51000000	6414.57200000	6398.48800000	6441.51600000	6436.31600000	6408.22600000	6395.45200000	6370.66800000	6356.80800000	6390.07000000	6368.39000000	6422.58600000	6411.93800000	6347.03000000	6334.21400000	6328.90600000	6312.09400000	6317.77000000	6318.36400000	6393.43200000	6378.57200000	6306.95200000	6297.83000000	6311.57400000	6312.85000000	6320.33400000	6310.85400000	6331.06000000	6337.82600000	6298.01600000	6283.21800000	6350.98800000	6348.87400000	6371.89200000	6356.57000000	6325.40000000	6303.80200000	6333.96000000	6341.99600000	6378.48456000	6368.92840000
2822512562.81407022	6463.74200000	6458.90600000	6471.20200000	6458.35600000	6450.56800000	6441.92400000	6495.87800000	6476.60800000	6404.65800000	6414.58000000	6398.60600000	6399.27400000	6381.44800000	6386.85800000	6392.26200000	6389.07600000	6408.48800000	6403.24400000	6360.18000000	6364.36200000	6370.84600000	6351.05600000	6394.71200000	6402.73000000	6326.38600000	6313.27000000	6341.75200000	6336.15800000	6405.57600000	6391.04200000	6320.99000000	6313.69000000	6315.03000000	6302.33000000	6357.96200000	6353.30000000	6279.66600000	6291.78600000	6289.83400000	6282.39200000	6401.65200000	6380.74000000	6350.56200000	6340.67000000	6347.63600000	6333.64800000	6288.52800000	6282.07400000	6362.66000000	6355.69000000	6375.23296000	6368.95056000
2823015075.37688446	6480.85600000	6465.87600000	6439.44400000	6420.99800000	6444.74000000	6419.19000000	6526.32400000	6516.99000000	6440.33400000	6439.37000000	6393.94600000	6375.44200000	6390.36600000	6375.49400000	6418.44400000	6396.94800000	6412.67000000	6403.31000000	6396.16600000	6386.62800000	6355.60000000	6377.73000000	6444.82600000	6429.80600000	6348.39600000	6344.20200000	6361.07600000	6351.52800000	6409.82400000	6402.65600000	6341.40000000	6325.88600000	6340.94200000	6337.50800000	6337.61800000	6316.85600000	6340.16200000	6316.49000000	6396.91400000	6386.68000000	6389.45600000	6382.93200000	6372.87000000	6358.41800000	6312.65600000	6295.52200000	6307.15200000	6279.58000000	6355.22600000	6354.37800000	6390.29632000	6378.41672000
2823517587.93969870	6464.92600000	6458.82800000	6450.77200000	6440.61400000	6488.25600000	6484.57200000	6403.91600000	6398.25000000	6432.58400000	6420.40000000	6475.54000000	6467.07400000	6388.82200000	6379.20800000	6386.06600000	6372.60200000	6343.14800000	6339.54800000	6395.59400000	6383.52600000	6396.55600000	6392.73200000	6415.80600000	6400.12400000	6373.46600000	6356.39600000	6359.91000000	6346.56400000	6404.38000000	6403.53400000	6352.69800000	6347.63800000	6333.53000000	6328.73200000	6348.57600000	6337.43400000	6390.35800000	6376.13800000	6321.21000000	6306.96200000	6336.34800000	6335.71000000	6353.75600000	6342.68800000	6342.70000000	6330.80000000	6265.31400000	6267.43200000	6362.50800000	6332.14000000	6383.46960000	6373.98584000
2824020100.50251245	6537.24400000	6531.15000000	6466.17000000	6456.97200000	6441.50000000	6433.23400000	6451.92600000	6444.77600000	6355.06200000	6344.09000000	6409.89200000	6403.50200000	6422.85800000	6405.91400000	6414.28000000	6405.26200000	6411.23800000	6401.73600000	6417.69600000	6411.21400000	6443.37800000	6429.64200000	6403.80200000	6394.78400000	6339.32000000	6338.65400000	6355.59400000	6346.45000000	6363.14200000	6356.01800000	6374.68600000	6361.89600000	6290.43800000	6287.55200000	6290.20800000	6297.91800000	6365.55400000	6345.26000000	6376.48400000	6367.86600000	6312.26600000	6317.86400000	6364.33400000	6361.77800000	6345.73000000	6329.46400000	6324.69600000	6307.92400000	6299.23200000	6299.38600000	6383.06920000	6375.21224000
2824522613.06532669	6466.78600000	6463.15600000	6382.17000000	6366.82800000	6456.81400000	6442.55400000	6417.37200000	6398.90200000	6428.35200000	6413.49200000	6422.31600000	6408.99200000	6478.87200000	6463.39600000	6428.62600000	6417.11600000	6388.40600000	6378.18600000	6389.25200000	6384.24000000	6400.27600000	6395.46600000	6349.71000000	6345.93800000	6326.33400000	6325.05200000	6351.26600000	6343.63000000	6370.88400000	6371.67800000	6318.22600000	6301.11800000	6326.23400000	6317.64600000	6342.64200000	6319.73000000	6369.54200000	6378.92200000	6375.57000000	6362.89600000	6338.17800000	6314.98400000	6402.11400000	6389.66600000	6327.26800000	6310.96600000	6280.47200000	6256.40000000	6356.24600000	6359.56800000	6379.75712000	6369.22088000
