freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	4488.86200000	4485.54200000	4568.05200000	4561.63400000	4497.83400000	4493.54400000	4531.59800000	4521.64400000	4495.26200000	4492.26400000	4516.32160000	4510.92560000
2721003344.48160553	4499.55200000	4490.55200000	4498.27400000	4494.81400000	4535.88000000	4533.34400000	4518.52400000	4513.52200000	4501.74000000	4496.64000000	4510.79400000	4505.77440000
2722006688.96321058	4569.93400000	4566.03400000	4496.60000000	4496.44600000	4506.05400000	4503.06600000	4523.91000000	4520.96400000	4503.57400000	4498.24200000	4520.01440000	4516.95040000
2723010033.44481611	4525.63600000	4523.51400000	4490.53000000	4485.37800000	4519.61000000	4517.05200000	4504.26400000	4503.70800000	4490.78400000	4485.95200000	4506.16480000	4503.12080000
2724013377.92642164	4488.77000000	4483.64800000	4561.70600000	4554.62800000	4491.33000000	4485.97800000	4545.02400000	4543.08800000	4466.47600000	4468.87400000	4510.66120000	4507.24320000
2725016722.40802670	4473.93600000	4475.27800000	4539.48800000	4536.71400000	4487.71200000	4480.88600000	4504.86200000	4504.12400000	4507.52400000	4508.77200000	4502.70440000	4501.15480000
2726020066.88963223	4558.70000000	4557.97200000	4489.40400000	4495.35800000	4497.62400000	4494.93600000	4504.14600000	4503.13400000	4511.65600000	4506.61200000	4512.30600000	4511.60240000
2727023411.37123728	4486.15200000	4485.70800000	4522.74200000	4507.13200000	4493.70000000	4488.45800000	4518.02400000	4515.53400000	4519.80800000	4514.72600000	4508.08520000	4502.31160000
2728026755.85284281	4512.48600000	4514.45200000	4537.96200000	4529.43200000	4517.84800000	4515.89400000	4542.17800000	4542.51400000	4482.00200000	4476.53800000	4518.49520000	4515.76600000
2729030100.33444834	4490.55400000	4487.36000000	4565.86400000	4565.25400000	4483.34800000	4481.74400000	4509.51600000	4504.81400000	4527.27000000	4524.23600000	4515.31040000	4512.68160000
2730033444.81605339	4557.91200000	4550.08600000	4500.37000000	4493.40800000	4497.83600000	4497.13800000	4512.68800000	4505.55200000	4511.02400000	4506.02400000	4515.96600000	4510.44160000
2731036789.29765892	4536.74000000	4537.00600000	4487.45000000	4483.04000000	4495.76600000	4492.64200000	4536.19000000	4531.86800000	4506.34200000	4502.51000000	4512.49760000	4509.41320000
2732040133.77926445	4496.07800000	4494.49400000	4517.26600000	4518.57600000	4487.30600000	4484.88600000	4495.39800000	4487.46000000	4511.75600000	4506.40000000	4501.56080000	4498.36320000
2733043478.26086950	4492.25800000	4484.00200000	4564.27600000	4556.14000000	4495.50400000	4498.30600000	4540.28800000	4534.71400000	4483.42200000	4473.26200000	4515.14960000	4509.28480000
2734046822.74247503	4473.66800000	4470.33200000	4545.30600000	4544.09600000	4482.33600000	4473.44600000	4498.40800000	4496.86600000	4518.34600000	4513.47600000	4503.61280000	4499.64320000
2735050167.22408009	4511.90400000	4511.20600000	4495.85600000	4501.10400000	4510.10800000	4501.38400000	4496.84600000	4490.68200000	4481.83200000	4479.28200000	4499.30920000	4496.73160000
2736053511.70568562	4548.75200000	4547.40000000	4512.11200000	4499.43400000	4494.79200000	4489.29800000	4516.04400000	4504.08200000	4506.86200000	4503.13200000	4515.71240000	4508.66920000
2737056856.18729115	4539.06800000	4542.55800000	4496.99400000	4489.47400000	4494.40400000	4490.77800000	4474.78600000	4470.34400000	4478.79400000	4473.55400000	4496.80920000	4493.34160000
2738060200.66889620	4485.62600000	4484.23600000	4563.15400000	4558.37600000	4494.64200000	4491.43000000	4542.51600000	4540.50000000	4471.80200000	4461.42400000	4511.54800000	4507.19320000
2739063545.15050173	4533.01600000	4532.79800000	4513.46400000	4510.36800000	4517.50200000	4514.38600000	4521.37600000	4516.69400000	4506.64400000	4500.74600000	4518.40040000	4514.99840000
2740066889.63210726	4493.65200000	4495.71000000	4575.31600000	4574.68600000	4490.12600000	4481.47800000	4506.37200000	4501.64200000	4528.86400000	4528.20200000	4518.86600000	4516.34360000
2741070234.11371231	4475.92400000	4472.54400000	4520.39800000	4516.61200000	4492.15200000	4486.96000000	4519.75000000	4515.43800000	4517.46000000	4511.43200000	4505.13680000	4500.59720000
2742073578.59531784	4522.83000000	4517.69000000	4540.54800000	4535.44800000	4514.79200000	4510.39000000	4535.42200000	4527.81800000	4489.49200000	4485.22400000	4520.61680000	4515.31400000
2743076923.07692289	4528.64000000	4523.33200000	4542.91800000	4539.59800000	4517.37800000	4518.65400000	4546.29400000	4540.70600000	4488.10600000	4491.31800000	4524.66720000	4522.72160000
2744080267.55852842	4515.03000000	4516.58400000	4484.09200000	4483.72400000	4514.04600000	4507.26200000	4485.32000000	4486.54400000	4483.57400000	4476.87800000	4496.41240000	4494.19840000
2745083612.04013395	4497.36000000	4496.88200000	4502.76800000	4499.01200000	4503.44400000	4504.34400000	4497.22200000	4493.76800000	4487.42600000	4479.75200000	4497.64400000	4494.75160000
2746086956.52173901	4553.20200000	4549.47800000	4504.08000000	4495.75800000	4497.45600000	4497.39400000	4508.81200000	4505.07600000	4509.18800000	4515.53600000	4514.54760000	4512.64840000
2747090301.00334454	4514.53800000	4508.35800000	4541.15200000	4536.88200000	4522.69200000	4521.61200000	4543.50600000	4544.64400000	4484.20400000	4479.97800000	4521.21840000	4518.29480000
2748093645.48495007	4497.03000000	4495.22200000	4524.05000000	4516.60000000	4486.62800000	4487.98600000	4491.23400000	4484.24400000	4513.24800000	4507.27600000	4502.43800000	4498.26560000
2749096989.96655512	4526.83600000	4523.63800000	4524.92600000	4522.00000000	4521.19000000	4520.92200000	4537.66200000	4541.74800000	4478.40800000	4480.94800000	4517.80440000	4517.85120000
2750100334.44816065	4519.61200000	4514.40200000	4526.57000000	4531.09600000	4511.18000000	4509.36400000	4536.82200000	4533.16000000	4483.26400000	4483.51600000	4515.48960000	4514.30760000
2751103678.92976570	4493.13600000	4491.68200000	4516.95800000	4514.26000000	4493.36200000	4496.23400000	4489.78200000	4494.29800000	4500.40000000	4502.63200000	4498.72760000	4499.82120000
2752107023.41137123	4470.64600000	4470.42400000	4514.04400000	4518.11200000	4480.34400000	4482.51200000	4516.76000000	4517.13800000	4515.62000000	4514.02600000	4499.48280000	4500.44240000
2753110367.89297676	4533.15400000	4536.46800000	4512.78200000	4517.81800000	4510.42600000	4520.10200000	4520.71600000	4523.53200000	4489.49600000	4485.13800000	4513.31480000	4516.61160000
2754113712.37458181	4493.59200000	4501.11400000	4555.92400000	4560.09400000	4484.07600000	4487.07400000	4504.05000000	4506.93400000	4504.53800000	4511.61600000	4508.43600000	4513.36640000
2755117056.85618734	4532.00600000	4537.95000000	4495.77400000	4510.59600000	4488.85800000	4502.81000000	4497.45800000	4501.92000000	4503.20600000	4515.07600000	4503.46040000	4513.67040000
2756120401.33779287	4537.47600000	4545.47400000	4477.41400000	4489.09800000	4496.43800000	4506.65600000	4495.71400000	4505.67200000	4493.75800000	4505.74800000	4500.16000000	4510.52960000
2757123745.81939793	4544.97400000	4553.70800000	4469.52600000	4486.03600000	4482.39400000	4500.38800000	4492.49600000	4504.94800000	4483.78400000	4493.47800000	4494.63480000	4507.71160000
2758127090.30100346	4479.97000000	4500.90600000	4543.96000000	4561.59800000	4459.25000000	4486.98000000	4477.64600000	4503.13000000	4496.29600000	4520.57400000	4491.42440000	4514.63760000
