freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	4589.81400000	4588.27600000	4563.73600000	4560.91800000	4574.58000000	4570.04400000	4534.98600000	4523.28600000	4528.36400000	4527.80800000	4558.29600000	4554.06640000
2721003344.48160553	4532.52000000	4522.14200000	4613.53400000	4603.17400000	4554.31800000	4551.72800000	4571.07200000	4563.75000000	4561.93400000	4558.83600000	4566.67560000	4559.92600000
2722006688.96321058	4569.64200000	4566.54000000	4576.86600000	4574.27600000	4561.90000000	4553.90200000	4533.08000000	4531.69800000	4525.01400000	4519.67000000	4553.30040000	4549.21720000
2723010033.44481611	4581.43400000	4571.13000000	4576.30000000	4576.84200000	4564.05800000	4557.59600000	4519.86600000	4515.61800000	4516.47000000	4514.97200000	4551.62560000	4547.23160000
2724013377.92642164	4544.86200000	4542.03200000	4547.89000000	4544.70000000	4545.42000000	4537.70800000	4593.45200000	4587.33000000	4533.83400000	4521.63400000	4553.09160000	4546.68080000
2725016722.40802670	4571.80400000	4564.02600000	4531.31200000	4523.68000000	4574.98600000	4567.79000000	4562.17600000	4572.60000000	4555.47000000	4548.33200000	4559.14960000	4555.28560000
2726020066.88963223	4543.44200000	4547.12200000	4567.10400000	4558.24400000	4550.16800000	4551.09200000	4604.15600000	4600.35000000	4516.47800000	4509.62800000	4556.26960000	4553.28720000
2727023411.37123728	4583.25800000	4581.40400000	4557.92800000	4554.66400000	4562.24000000	4556.63200000	4517.62200000	4511.81800000	4532.43400000	4525.37000000	4550.69640000	4545.97760000
2728026755.85284281	4597.14200000	4586.83800000	4569.27600000	4557.07000000	4573.81200000	4572.78400000	4530.26600000	4525.15000000	4532.15400000	4526.91400000	4560.53000000	4553.75120000
2729030100.33444834	4585.20000000	4580.22800000	4537.54000000	4536.85400000	4585.18600000	4579.68000000	4590.03000000	4586.25800000	4555.38400000	4547.96800000	4570.66800000	4566.19760000
2730033444.81605339	4579.74800000	4573.83400000	4535.29800000	4538.33400000	4579.27600000	4569.17200000	4577.37000000	4565.82800000	4556.99600000	4553.36000000	4565.73760000	4560.10560000
2731036789.29765892	4569.75400000	4564.26200000	4575.88400000	4564.23400000	4558.39000000	4552.15400000	4531.43800000	4526.94800000	4526.99800000	4516.71000000	4552.49280000	4544.86160000
2732040133.77926445	4575.94400000	4574.13600000	4620.26600000	4616.43000000	4579.19400000	4573.19600000	4566.41600000	4556.01800000	4544.18000000	4542.28000000	4577.20000000	4572.41200000
2733043478.26086950	4575.68400000	4578.07200000	4554.32400000	4553.13200000	4559.19400000	4550.78400000	4510.11200000	4509.64600000	4520.56200000	4520.16600000	4543.97520000	4542.36000000
2734046822.74247503	4589.02200000	4578.42800000	4550.84400000	4546.89400000	4580.14000000	4579.71000000	4574.17400000	4569.51200000	4537.59600000	4528.40200000	4566.35520000	4560.58920000
2735050167.22408009	4589.18600000	4586.47800000	4560.10800000	4549.99800000	4569.54200000	4572.16400000	4518.46200000	4518.30000000	4536.06000000	4528.04400000	4554.67160000	4550.99680000
2736053511.70568562	4586.60200000	4577.05000000	4537.56200000	4531.52600000	4583.32400000	4579.13000000	4590.07400000	4586.55200000	4544.77400000	4547.75200000	4568.46720000	4564.40200000
2737056856.18729115	4592.39600000	4580.74000000	4546.48800000	4542.58000000	4582.97800000	4582.14400000	4568.88000000	4565.92400000	4542.89600000	4536.59600000	4566.72760000	4561.59680000
2738060200.66889620	4591.48200000	4595.77800000	4534.94000000	4532.51200000	4581.80000000	4579.81000000	4563.94000000	4562.70400000	4541.64400000	4538.57800000	4562.76120000	4561.87640000
2739063545.15050173	4588.01200000	4573.36600000	4539.22200000	4530.12200000	4578.56200000	4580.03800000	4581.36800000	4581.07800000	4543.92200000	4540.99000000	4566.21720000	4561.11880000
2740066889.63210726	4548.34000000	4546.80400000	4540.29400000	4535.75600000	4561.58400000	4564.49200000	4555.97000000	4552.21800000	4550.90800000	4548.70400000	4551.41920000	4549.59480000
2741070234.11371231	4551.53400000	4556.68000000	4622.33800000	4617.40400000	4551.97200000	4546.85000000	4567.15600000	4554.65000000	4548.01400000	4545.06600000	4568.20280000	4564.13000000
2742073578.59531784	4596.64600000	4589.88200000	4536.43000000	4533.40000000	4581.71600000	4571.22800000	4564.52400000	4568.18400000	4540.27400000	4537.72400000	4563.91800000	4560.08360000
2743076923.07692289	4580.46800000	4580.11400000	4540.18400000	4546.49400000	4574.88800000	4578.68000000	4578.45000000	4574.13000000	4541.47800000	4536.73000000	4563.09360000	4563.22960000
2744080267.55852842	4545.58400000	4543.70800000	4558.67800000	4558.54800000	4544.49000000	4547.55200000	4608.84600000	4604.03000000	4517.26400000	4516.49200000	4554.97240000	4554.06600000
2745083612.04013395	4525.64400000	4522.76800000	4598.09200000	4598.50600000	4555.75800000	4549.82000000	4552.39200000	4558.16400000	4564.94400000	4561.31200000	4559.36600000	4558.11400000
2746086956.52173901	4577.23400000	4581.66000000	4536.53600000	4536.39400000	4577.18200000	4582.31600000	4586.26600000	4585.14800000	4558.87000000	4555.68400000	4567.21760000	4568.24040000
2747090301.00334454	4554.28600000	4560.35200000	4617.38000000	4615.14000000	4544.83400000	4552.43800000	4553.25200000	4555.36800000	4538.47000000	4538.27400000	4561.64440000	4564.31440000
2748093645.48495007	4575.61400000	4586.83200000	4596.68200000	4605.38600000	4582.15200000	4590.50600000	4535.99800000	4543.01600000	4553.96800000	4555.31400000	4568.88280000	4576.21080000
2749096989.96655512	4537.02800000	4544.13000000	4536.56200000	4542.27600000	4558.34600000	4560.88600000	4541.98400000	4547.88200000	4548.74600000	4556.34400000	4544.53320000	4550.30360000
2750100334.44816065	4529.47600000	4537.96600000	4550.60000000	4562.97800000	4518.05600000	4523.69400000	4561.48200000	4567.66400000	4518.91800000	4530.23200000	4535.70640000	4544.50680000
2751103678.92976570	4576.27200000	4590.33400000	4505.67600000	4525.84200000	4557.69000000	4568.30000000	4554.75800000	4572.58800000	4521.69600000	4539.10800000	4543.21840000	4559.23440000
2752107023.41137123	4562.89600000	4586.10200000	4551.10400000	4572.21800000	4565.22600000	4580.80200000	4497.50800000	4525.80400000	4519.86200000	4550.90600000	4539.31920000	4563.16640000
2753110367.89297676	4554.05200000	4578.91000000	4557.87400000	4584.12600000	4553.70200000	4584.02600000	4504.20600000	4535.92000000	4518.63400000	4544.89800000	4537.69360000	4565.57600000
2754113712.37458181	4551.45800000	4585.19400000	4510.37600000	4543.75800000	4544.07000000	4583.26000000	4536.94200000	4570.68600000	4506.27400000	4537.51800000	4529.82400000	4564.08320000
2755117056.85618734	4518.44200000	4553.09600000	4525.88800000	4560.43400000	4508.40000000	4553.33400000	4568.39200000	4604.91600000	4481.02400000	4515.30600000	4520.42920000	4557.41720000
2756120401.33779287	4527.75400000	4556.87000000	4553.19600000	4582.34400000	4510.31200000	4536.94600000	4544.81800000	4584.37400000	4532.70200000	4565.84000000	4533.75640000	4565.27480000
2757123745.81939793	4538.29400000	4568.00600000	4520.63200000	4555.55200000	4519.39200000	4551.31200000	4468.97600000	4509.54200000	4484.16400000	4517.02400000	4506.29160000	4540.28720000
2758127090.30100346	4558.38400000	4590.95200000	4502.25200000	4528.85200000	4543.41000000	4571.75800000	4540.97000000	4565.79200000	4506.04600000	4536.45000000	4530.21240000	4558.76080000
