freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	4967.07800000	4958.92800000	4903.17200000	4899.66600000	4915.10000000	4901.65600000	4933.22400000	4929.42600000	4959.32400000	4947.63800000	4935.57960000	4927.46280000
2721003344.48160553	4955.53000000	4955.79400000	4905.62400000	4900.27600000	4921.58600000	4918.18000000	4954.48200000	4945.98200000	4968.94000000	4960.52000000	4941.23240000	4936.15040000
2722006688.96321058	4961.49600000	4952.91000000	4955.59200000	4952.74200000	4917.36000000	4912.38800000	4932.42200000	4927.06800000	5002.35200000	4999.72200000	4953.84440000	4948.96600000
2723010033.44481611	4960.70600000	4949.12600000	4888.43200000	4878.35800000	4926.68400000	4920.30400000	4944.30400000	4935.47800000	4935.37600000	4933.18400000	4931.10040000	4923.29000000
2724013377.92642164	4975.06600000	4972.32800000	4932.97800000	4929.33800000	4960.08400000	4960.67200000	4921.12400000	4917.79000000	4936.54200000	4928.39000000	4945.15880000	4941.70360000
2725016722.40802670	4969.31600000	4963.21800000	4913.13400000	4897.38400000	4933.03000000	4923.73400000	4936.50800000	4925.78600000	4936.41200000	4933.67800000	4937.68000000	4928.76000000
2726020066.88963223	4947.74400000	4942.60000000	4949.26200000	4942.57600000	4932.24200000	4925.80600000	4948.57000000	4936.68600000	5013.66800000	5002.57000000	4958.29720000	4950.04760000
2727023411.37123728	4932.93000000	4929.86000000	4940.84200000	4928.40800000	4932.42200000	4931.81600000	4985.45800000	4974.43200000	4925.46400000	4917.31400000	4943.42320000	4936.36600000
2728026755.85284281	4976.59800000	4973.78000000	4890.46600000	4886.47200000	4920.92400000	4911.42600000	4944.66000000	4937.01400000	4937.30800000	4932.60600000	4933.99120000	4928.25960000
2729030100.33444834	4966.51800000	4963.88200000	4904.72800000	4895.11200000	4913.15200000	4914.11000000	4920.45800000	4918.36800000	4971.87200000	4968.50200000	4935.34560000	4931.99480000
2730033444.81605339	4976.57200000	4974.14200000	4940.63400000	4933.33600000	4946.47800000	4939.41600000	4959.79600000	4953.02600000	4946.45800000	4932.95800000	4953.98760000	4946.57560000
2731036789.29765892	4972.45600000	4971.11000000	4936.25000000	4931.35000000	4953.67000000	4956.65200000	4965.48400000	4955.27200000	4959.12200000	4949.56600000	4957.39640000	4952.79000000
2732040133.77926445	4967.34200000	4956.14000000	4961.90400000	4958.72200000	4924.81600000	4919.15600000	4960.72400000	4959.67400000	5000.83600000	4995.24600000	4963.12440000	4957.78760000
2733043478.26086950	4952.61400000	4945.70400000	4948.24000000	4943.79800000	4922.71200000	4917.27400000	4986.68800000	4983.70600000	4929.16000000	4922.17000000	4947.88280000	4942.53040000
2734046822.74247503	4961.00800000	4955.88400000	4934.98200000	4931.17400000	4965.77600000	4958.64600000	4929.32800000	4922.38800000	4935.82800000	4927.48600000	4945.38440000	4939.11560000
2735050167.22408009	4958.48000000	4950.99600000	4954.91800000	4949.33000000	4922.90000000	4917.36800000	4936.88800000	4926.23000000	4999.94000000	4996.44200000	4954.62520000	4948.07320000
2736053511.70568562	4963.96000000	4958.19200000	4893.42400000	4885.05400000	4918.84800000	4910.97800000	4941.43400000	4940.46400000	4936.32600000	4934.37200000	4930.79840000	4925.81200000
2737056856.18729115	4960.15400000	4954.93200000	4955.23600000	4950.46400000	4923.52400000	4913.73000000	4931.28000000	4919.98600000	5002.55200000	4991.27000000	4954.54920000	4946.07640000
2738060200.66889620	4959.53800000	4957.26800000	4945.12400000	4940.14400000	4912.27800000	4907.13800000	4973.90000000	4973.65800000	4942.59600000	4938.21000000	4946.68720000	4943.28360000
2739063545.15050173	4979.05000000	4972.61400000	4901.74400000	4894.66400000	4922.94600000	4916.11600000	4920.43000000	4923.23000000	4954.70400000	4956.08400000	4935.77480000	4932.54160000
2740066889.63210726	4947.97000000	4944.52800000	4934.51200000	4934.65000000	4934.20400000	4927.69200000	4931.28800000	4929.23600000	4999.24400000	4998.96800000	4949.44360000	4947.01480000
2741070234.11371231	4991.50600000	4983.35600000	4917.81400000	4909.24800000	4941.06600000	4931.47000000	4981.96600000	4968.33400000	4940.18000000	4929.26000000	4954.50640000	4944.33360000
2742073578.59531784	4958.37800000	4953.19800000	4906.73200000	4902.75800000	4916.17400000	4914.61600000	4942.53200000	4935.88000000	4955.69400000	4947.84200000	4935.90200000	4930.85880000
2743076923.07692289	4974.24400000	4972.35200000	4896.31600000	4888.15000000	4910.98800000	4911.94800000	4937.48000000	4934.30400000	4938.47600000	4935.82800000	4931.50080000	4928.51640000
2744080267.55852842	4967.99200000	4961.79800000	4925.79600000	4918.39600000	4924.67800000	4918.15200000	4921.80800000	4918.66800000	4944.24600000	4940.74200000	4936.90400000	4931.55120000
2745083612.04013395	4960.54200000	4953.53600000	4940.95800000	4937.08600000	4914.13200000	4915.14200000	4990.07400000	4982.03000000	4930.33400000	4923.92600000	4947.20800000	4942.34400000
2746086956.52173901	4954.06400000	4946.28600000	4909.53200000	4903.25400000	4918.38200000	4917.72600000	4982.65000000	4977.54400000	4967.18600000	4963.70600000	4946.36280000	4941.70320000
2747090301.00334454	4968.73200000	4974.29000000	4915.56000000	4911.54400000	4944.07600000	4942.06400000	4979.41200000	4975.79400000	4947.22400000	4939.98400000	4951.00080000	4948.73520000
2748093645.48495007	4984.46600000	4980.88800000	4906.44400000	4899.47600000	4926.33600000	4926.05400000	4979.99600000	4975.81200000	4974.55000000	4968.73800000	4954.35840000	4950.19360000
2749096989.96655512	4966.37800000	4964.84800000	4908.00200000	4905.30000000	4921.56400000	4921.52800000	4914.43400000	4910.16400000	4966.20200000	4963.20600000	4935.31600000	4933.00920000
2750100334.44816065	4968.68000000	4972.71600000	4938.15000000	4933.11000000	4971.52400000	4960.95000000	4930.14200000	4925.08400000	4926.56600000	4926.06000000	4947.01240000	4943.58400000
2751103678.92976570	4974.90400000	4970.87400000	4909.26600000	4911.54400000	4922.01000000	4910.68200000	4913.84600000	4910.64400000	4963.72600000	4960.19000000	4936.75040000	4932.78680000
2752107023.41137123	4950.97200000	4951.99200000	4937.76400000	4933.33200000	4927.67800000	4917.26200000	4943.02000000	4941.72800000	4982.92400000	4989.12400000	4948.47160000	4946.68760000
2753110367.89297676	4968.47400000	4966.59800000	4913.11400000	4917.68000000	4937.87000000	4940.27200000	4939.57800000	4938.34400000	4959.54200000	4952.86400000	4943.71560000	4943.15160000
2754113712.37458181	4963.34400000	4955.33800000	4937.55000000	4933.59600000	4967.25000000	4964.29600000	4926.36200000	4923.50400000	4920.59000000	4920.28200000	4943.01920000	4939.40320000
2755117056.85618734	4975.13800000	4967.73800000	4942.22800000	4933.83000000	4963.01600000	4955.86200000	4936.74000000	4935.70400000	4933.21800000	4929.51600000	4950.06800000	4944.53000000
2756120401.33779287	4942.89000000	4945.33200000	4888.14200000	4885.09000000	4932.76800000	4926.36200000	4943.31400000	4943.27800000	4936.28200000	4936.18400000	4928.67920000	4927.24920000
2757123745.81939793	4978.13200000	4966.96000000	4941.05400000	4934.73200000	4959.74600000	4958.97000000	4947.25600000	4944.58400000	4950.19200000	4947.99000000	4955.27600000	4950.64720000
2758127090.30100346	4958.98600000	4954.27400000	4939.87600000	4940.58200000	4917.20400000	4911.89200000	4982.68800000	4978.05400000	4925.84600000	4920.86400000	4944.92000000	4941.13320000
2759130434.78260851	4970.23800000	4965.59000000	4935.79800000	4929.45400000	4915.57200000	4900.95600000	4986.86600000	4978.24600000	4938.88200000	4935.44600000	4949.47120000	4941.93840000
2760133779.26421404	4951.78200000	4953.81200000	4924.66800000	4915.86000000	4960.83400000	4958.16800000	4931.09800000	4930.15000000	4964.13400000	4953.69800000	4946.50320000	4942.33760000
2761137123.74581957	4954.93000000	4951.53600000	4906.15400000	4896.84600000	4916.75400000	4917.61800000	4940.82400000	4933.39600000	4967.43000000	4950.79400000	4937.21840000	4930.03800000
2762140468.22742462	4967.52800000	4963.51600000	4922.32200000	4923.38600000	4968.16000000	4967.12600000	4920.23600000	4918.76400000	4943.62600000	4946.79200000	4944.37440000	4943.91680000
2763143812.70903015	4971.47000000	4971.34600000	4971.09400000	4965.91600000	4921.11200000	4914.66800000	4972.56400000	4960.32000000	4990.98600000	4983.36000000	4965.44520000	4959.12200000
2764147157.19063568	4957.44600000	4958.86200000	4900.48400000	4896.77800000	4907.28800000	4906.79200000	4979.15200000	4968.32600000	4962.77000000	4962.61400000	4941.42800000	4938.67440000
2765150501.67224073	4957.00400000	4955.42400000	4899.25800000	4900.69400000	4910.84000000	4904.86800000	4930.78600000	4929.22400000	4960.26800000	4956.29600000	4931.63120000	4929.30120000
2766153846.15384626	4975.99000000	4972.04600000	4967.71600000	4967.04600000	4917.66600000	4912.85000000	4967.66800000	4963.15600000	4972.03600000	4964.92400000	4960.21520000	4956.00440000
2767157190.63545132	4946.39200000	4942.75200000	4943.37400000	4940.16400000	4915.24400000	4915.57000000	4982.37600000	4977.55600000	4915.16200000	4911.29200000	4940.50960000	4937.46680000
