freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	2180.11800000	2179.82600000	2184.07000000	2177.51600000	2176.76800000	2172.08400000	2183.20800000	2180.29000000	2169.14200000	2167.64200000	2178.66120000	2175.47160000
2721003344.48160553	2184.85800000	2187.81800000	2178.18400000	2172.95600000	2173.31200000	2169.55400000	2174.40400000	2171.82200000	2168.77400000	2169.70600000	2175.90640000	2174.37120000
2722006688.96321058	2191.81000000	2191.30400000	2174.44200000	2177.20000000	2184.17400000	2182.45800000	2169.35800000	2172.15800000	2182.66400000	2178.77400000	2180.48960000	2180.37880000
2723010033.44481611	2185.88800000	2181.91600000	2185.19400000	2179.23400000	2182.38800000	2181.96200000	2184.03000000	2183.55600000	2170.33800000	2167.67200000	2181.56760000	2178.86800000
2724013377.92642164	2178.80600000	2180.22800000	2180.58200000	2178.94800000	2180.02000000	2176.85400000	2180.21000000	2179.69000000	2173.16400000	2168.92600000	2178.55640000	2176.92920000
2725016722.40802670	2194.35200000	2190.54400000	2171.99800000	2170.76400000	2172.54800000	2176.29600000	2175.67200000	2170.31800000	2175.78000000	2175.94800000	2178.07000000	2176.77400000
2726020066.88963223	2191.31800000	2187.27600000	2175.94600000	2181.39000000	2180.99800000	2178.37000000	2182.25600000	2178.36600000	2177.78000000	2176.18000000	2181.65960000	2180.31640000
2727023411.37123728	2177.10200000	2174.47800000	2187.29000000	2187.01000000	2177.50800000	2177.53200000	2178.44800000	2177.83200000	2172.67200000	2171.86600000	2178.60400000	2177.74360000
2728026755.85284281	2181.08200000	2174.16800000	2181.79600000	2178.38600000	2181.75000000	2179.15600000	2175.56200000	2173.62600000	2175.09600000	2175.05000000	2179.05720000	2176.07720000
2729030100.33444834	2192.49400000	2189.37000000	2176.78200000	2175.27400000	2183.26200000	2181.33600000	2180.42800000	2184.51800000	2175.12600000	2168.45200000	2181.61840000	2179.79000000
2730033444.81605339	2185.76400000	2187.27800000	2175.09200000	2178.71000000	2182.56400000	2178.06800000	2177.18200000	2178.82200000	2174.92000000	2169.94200000	2179.10440000	2178.56400000
2731036789.29765892	2189.43000000	2188.81800000	2175.94400000	2175.09600000	2180.87000000	2173.86600000	2182.57800000	2181.30000000	2173.23800000	2170.74800000	2180.41200000	2177.96560000
2732040133.77926445	2187.95600000	2189.48200000	2181.57000000	2176.84400000	2180.07400000	2179.75200000	2177.56200000	2178.24800000	2178.68200000	2177.55800000	2181.16880000	2180.37680000
2733043478.26086950	2177.82800000	2176.11800000	2182.48600000	2178.02400000	2173.78200000	2172.51000000	2175.73800000	2176.03400000	2171.17000000	2168.37400000	2176.20080000	2174.21200000
2734046822.74247503	2187.05600000	2188.94200000	2178.36400000	2181.42200000	2185.78000000	2182.72200000	2182.57600000	2183.52800000	2171.65200000	2172.89200000	2181.08560000	2181.90120000
2735050167.22408009	2176.81000000	2172.42600000	2180.19200000	2176.54400000	2174.13800000	2172.71600000	2176.37800000	2175.21400000	2172.90800000	2171.58400000	2176.08520000	2173.69680000
2736053511.70568562	2187.25800000	2185.71800000	2182.95400000	2183.03200000	2178.62200000	2173.94200000	2187.87600000	2185.79800000	2174.47200000	2170.70000000	2182.23640000	2179.83800000
2737056856.18729115	2192.11400000	2187.19600000	2175.16200000	2174.40600000	2179.14000000	2178.08200000	2173.65400000	2170.54600000	2179.88400000	2178.52600000	2179.99080000	2177.75120000
2738060200.66889620	2184.74800000	2180.27600000	2186.04000000	2187.16200000	2176.22200000	2175.81600000	2178.35000000	2179.79400000	2176.69200000	2173.01600000	2180.41040000	2179.21280000
2739063545.15050173	2178.15600000	2177.33200000	2179.28600000	2175.61000000	2172.68400000	2172.30600000	2179.93200000	2182.94400000	2167.56800000	2172.97200000	2175.52520000	2176.23280000
2740066889.63210726	2189.86200000	2187.05400000	2185.94400000	2187.72200000	2173.92800000	2173.23000000	2183.85400000	2181.47600000	2167.33200000	2163.91200000	2180.18400000	2178.67880000
2741070234.11371231	2191.65800000	2188.91600000	2180.41400000	2177.74800000	2180.41800000	2177.81600000	2179.20200000	2176.41200000	2174.52200000	2174.88000000	2181.24280000	2179.15440000
