freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	1791.58000000	1795.41000000	1800.30000000	1799.51400000	1794.69600000	1793.76400000	1797.01800000	1794.85600000	1797.82600000	1797.77000000	1796.28400000	1796.26280000
2721003344.48160553	1783.14800000	1782.24400000	1796.30800000	1797.01000000	1792.00400000	1791.30400000	1794.86400000	1792.53200000	1794.55400000	1796.34800000	1792.17560000	1791.88760000
2722006688.96321058	1792.42200000	1793.66200000	1798.07000000	1796.70200000	1790.96600000	1796.00800000	1793.04400000	1793.89400000	1791.04800000	1787.27000000	1793.11000000	1793.50720000
2723010033.44481611	1794.31800000	1792.56800000	1797.46400000	1798.16800000	1794.89600000	1794.89200000	1795.59800000	1795.52400000	1798.26600000	1796.74200000	1796.10840000	1795.57880000
2724013377.92642164	1794.73800000	1793.68600000	1801.49200000	1799.79000000	1795.06400000	1799.71600000	1796.93200000	1797.28800000	1793.71600000	1791.06200000	1796.38840000	1796.30840000
2725016722.40802670	1787.60600000	1790.56400000	1794.86400000	1793.05400000	1794.84600000	1795.25600000	1798.81400000	1797.45000000	1786.91200000	1786.60200000	1792.60840000	1792.58520000
2726020066.88963223	1793.85800000	1790.34000000	1794.05600000	1796.52000000	1794.53800000	1793.47200000	1790.69600000	1791.13600000	1791.17600000	1786.13600000	1792.86480000	1791.52080000
2727023411.37123728	1789.09000000	1793.07800000	1795.54800000	1793.79800000	1792.36000000	1791.26000000	1792.33800000	1790.10600000	1788.54800000	1791.64200000	1791.57680000	1791.97680000
2728026755.85284281	1796.12400000	1796.31800000	1801.05600000	1802.80800000	1797.08400000	1795.57400000	1797.68000000	1794.58400000	1796.51600000	1798.23400000	1797.69200000	1797.50360000
2729030100.33444834	1793.62000000	1788.77400000	1795.56400000	1795.90400000	1796.93200000	1794.26600000	1788.64600000	1790.77600000	1793.35600000	1789.70200000	1793.62360000	1791.88440000
2730033444.81605339	1788.51600000	1778.84600000	1796.90200000	1799.72400000	1792.58600000	1793.61600000	1793.45800000	1791.79000000	1794.38800000	1795.59400000	1793.17000000	1791.91400000
2731036789.29765892	1778.45400000	1782.21600000	1798.16800000	1796.70400000	1800.23000000	1799.86000000	1793.12400000	1794.20400000	1793.50800000	1790.37600000	1792.69680000	1792.67200000
2732040133.77926445	1795.21000000	1794.21200000	1803.42600000	1801.20600000	1800.03400000	1797.91400000	1795.39000000	1794.33800000	1800.71600000	1798.19800000	1798.95520000	1797.17360000
2733043478.26086950	1788.60400000	1789.33600000	1796.53800000	1797.96600000	1790.47000000	1794.92800000	1789.63000000	1792.11000000	1788.62400000	1791.15000000	1790.77320000	1793.09800000
2734046822.74247503	1782.26800000	1779.31000000	1796.39400000	1796.14200000	1794.63000000	1795.78000000	1797.20600000	1797.89600000	1786.95800000	1791.41000000	1791.49120000	1792.10760000
2735050167.22408009	1791.35800000	1792.03400000	1800.18400000	1799.11600000	1790.85000000	1794.45800000	1795.41600000	1795.04200000	1794.56200000	1794.43000000	1794.47400000	1795.01600000
2736053511.70568562	1779.72800000	1781.20000000	1799.91400000	1796.99400000	1788.10200000	1789.48200000	1793.22400000	1792.77400000	1800.15000000	1799.20200000	1792.22360000	1791.93040000
2737056856.18729115	1792.80200000	1792.74000000	1797.60200000	1798.12600000	1799.25000000	1795.68800000	1801.88000000	1799.58600000	1797.37800000	1797.51200000	1797.78240000	1796.73040000
2738060200.66889620	1780.72800000	1784.83000000	1800.81400000	1799.48000000	1794.01800000	1794.43200000	1792.47600000	1794.41200000	1796.61400000	1794.82600000	1792.93000000	1793.59600000
