freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	4537.65400000	4529.53800000	4470.89400000	4463.05200000	4453.19200000	4448.80000000	4438.70000000	4434.05600000	4375.98200000	4370.78800000	4455.28440000	4449.24680000
2721003344.48160553	4548.71400000	4546.38800000	4518.40400000	4514.16800000	4442.06600000	4436.52000000	4417.15000000	4417.78200000	4376.72200000	4371.77200000	4460.61120000	4457.32600000
2722006688.96321058	4552.01000000	4547.77200000	4510.42400000	4503.09000000	4437.49200000	4433.87600000	4426.85800000	4420.74200000	4380.20400000	4378.27000000	4461.39760000	4456.75000000
2723010033.44481611	4514.76000000	4511.09800000	4498.18800000	4490.35800000	4457.07600000	4450.28200000	4420.40200000	4423.65200000	4371.14000000	4372.15600000	4452.31320000	4449.50920000
2724013377.92642164	4560.86800000	4556.24800000	4516.55400000	4509.14800000	4444.92200000	4440.42800000	4426.73200000	4420.94400000	4378.86800000	4375.33800000	4465.58880000	4460.42120000
2725016722.40802670	4521.13800000	4518.34000000	4478.61600000	4472.48600000	4432.76400000	4431.03600000	4404.60800000	4397.04000000	4353.89000000	4352.31400000	4438.20320000	4434.24320000
2726020066.88963223	4502.58800000	4501.62000000	4471.61000000	4468.64400000	4436.10600000	4432.20800000	4397.73600000	4394.38800000	4354.36000000	4349.08600000	4432.48000000	4429.18920000
2727023411.37123728	4547.61000000	4537.75200000	4514.41600000	4508.52600000	4459.93600000	4456.41600000	4411.98800000	4410.92200000	4367.09800000	4365.21800000	4460.20960000	4455.76680000
2728026755.85284281	4501.86800000	4498.48600000	4457.23400000	4455.74800000	4430.14400000	4429.60400000	4394.23000000	4389.66600000	4369.76800000	4369.02600000	4430.64880000	4428.50600000
2729030100.33444834	4550.00000000	4551.64200000	4512.43200000	4502.36200000	4476.87600000	4470.11000000	4402.81600000	4406.56400000	4366.98800000	4365.37200000	4461.82240000	4459.21000000
