freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	3847.76200000	3837.16600000	3825.65600000	3816.84600000	3794.03600000	3789.38800000	3774.87800000	3773.49400000	3752.55000000	3752.60800000	3798.97640000	3793.90040000
2721003344.48160553	3810.93600000	3812.50200000	3859.62600000	3858.35000000	3781.99400000	3779.94400000	3780.87200000	3779.58000000	3739.67400000	3741.37800000	3794.62040000	3794.35080000
2722006688.96321058	3847.73600000	3842.86000000	3850.54000000	3843.41000000	3790.82800000	3784.60200000	3786.59400000	3778.35600000	3758.50000000	3756.21600000	3806.83960000	3801.08880000
2723010033.44481611	3821.26800000	3815.67200000	3867.62800000	3860.36400000	3802.05200000	3797.71800000	3776.91600000	3769.19600000	3737.18200000	3732.95400000	3801.00920000	3795.18080000
2724013377.92642164	3839.95000000	3835.14800000	3845.65200000	3838.97800000	3781.84600000	3775.41400000	3776.62800000	3774.12200000	3750.18200000	3747.76400000	3798.85160000	3794.28520000
2725016722.40802670	3840.08200000	3835.58000000	3826.34000000	3821.67800000	3757.64600000	3757.26400000	3779.85200000	3774.48000000	3734.08600000	3731.47400000	3787.60120000	3784.09520000
2726020066.88963223	3857.43000000	3855.52600000	3857.50000000	3849.94600000	3801.10200000	3794.48200000	3766.33400000	3761.90200000	3754.23000000	3748.62000000	3807.31920000	3802.09520000
2727023411.37123728	3841.33200000	3838.52800000	3827.59200000	3821.34400000	3756.67000000	3757.90600000	3778.87600000	3767.58800000	3740.35400000	3737.63200000	3788.96480000	3784.59960000
2728026755.85284281	3809.83200000	3807.09400000	3876.35600000	3873.81800000	3827.04000000	3819.14600000	3764.92200000	3763.92000000	3769.62600000	3765.95200000	3809.55520000	3805.98600000
2729030100.33444834	3838.28600000	3836.85400000	3851.17600000	3842.82200000	3778.32600000	3771.79600000	3784.99400000	3785.51600000	3739.21400000	3736.21800000	3798.39920000	3794.64120000
2730033444.81605339	3835.37800000	3833.99600000	3832.36000000	3826.87200000	3791.96000000	3788.23000000	3775.02400000	3774.53800000	3750.49600000	3742.67000000	3797.04360000	3793.26120000
2731036789.29765892	3844.85400000	3832.16600000	3827.42000000	3822.99800000	3758.13400000	3752.28000000	3780.61600000	3776.64800000	3738.57000000	3741.27000000	3789.91880000	3785.07240000
2732040133.77926445	3777.88800000	3772.81800000	3835.66000000	3833.38200000	3847.38600000	3842.76800000	3793.92600000	3794.93800000	3769.15600000	3768.07200000	3804.80320000	3802.39560000
2733043478.26086950	3866.50400000	3864.36400000	3844.36000000	3839.84400000	3786.09000000	3778.27000000	3779.88600000	3778.56400000	3733.79000000	3730.48800000	3802.12600000	3798.30600000
