freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	avgPL_sig	avgPL_ref
2720000000.00000000	2188.71000000	2186.66400000	2192.58000000	2186.47200000	2194.27800000	2192.40000000	2197.15400000	2195.91200000	2194.29600000	2192.01200000	2193.40360000	2190.69200000
2721003344.48160553	2187.51800000	2188.80200000	2187.66600000	2184.49000000	2192.53200000	2194.08800000	2202.76400000	2201.20600000	2190.78600000	2189.84800000	2192.25320000	2191.68680000
2722006688.96321058	2183.69400000	2182.58600000	2192.05000000	2189.45800000	2201.29000000	2198.57200000	2189.02600000	2188.50800000	2206.57000000	2208.20200000	2194.52600000	2193.46520000
2723010033.44481611	2194.08600000	2196.13000000	2190.19400000	2191.93800000	2205.10800000	2199.66000000	2200.24400000	2200.02600000	2200.18400000	2199.00400000	2197.96320000	2197.35160000
2724013377.92642164	2189.92600000	2190.57000000	2185.08400000	2186.91200000	2192.60600000	2190.76000000	2197.26200000	2200.08200000	2191.09200000	2197.34400000	2191.19400000	2193.13360000
2725016722.40802670	2186.82000000	2186.39600000	2184.06800000	2185.31200000	2194.45600000	2196.01000000	2200.79400000	2196.94600000	2193.80800000	2190.58800000	2191.98920000	2191.05040000
2726020066.88963223	2192.72000000	2190.21600000	2202.73000000	2201.08400000	2196.92200000	2197.06400000	2210.58400000	2209.28800000	2193.09000000	2192.27600000	2199.20920000	2197.98560000
2727023411.37123728	2194.27200000	2191.36000000	2199.43600000	2197.19400000	2199.51000000	2197.80600000	2207.29800000	2205.03600000	2191.12400000	2192.74600000	2198.32800000	2196.82840000
2728026755.85284281	2193.79000000	2193.71400000	2190.27800000	2189.95000000	2198.54600000	2198.16600000	2190.42200000	2190.10000000	2199.48800000	2199.50000000	2194.50480000	2194.28600000
2729030100.33444834	2179.57800000	2182.98800000	2186.29200000	2189.88600000	2199.11800000	2195.87200000	2192.13800000	2191.37600000	2199.41800000	2201.69000000	2191.30880000	2192.36240000
2730033444.81605339	2188.62600000	2188.92200000	2184.98400000	2185.42800000	2197.58200000	2195.95400000	2196.93000000	2201.59000000	2201.50200000	2200.90800000	2193.92480000	2194.56040000
2731036789.29765892	2187.01800000	2190.88000000	2181.46200000	2187.98400000	2193.18600000	2196.82000000	2203.11600000	2201.63600000	2199.14400000	2197.43400000	2192.78520000	2194.95080000
2732040133.77926445	2193.91400000	2189.21800000	2192.69400000	2190.38800000	2202.97800000	2202.13000000	2192.23800000	2193.08200000	2194.79600000	2197.10000000	2195.32400000	2194.38360000
2733043478.26086950	2183.31800000	2187.48200000	2182.33200000	2186.97000000	2191.81800000	2193.06000000	2194.93400000	2198.76600000	2191.64000000	2192.87400000	2188.80840000	2191.83040000
2734046822.74247503	2193.02000000	2186.78200000	2188.58400000	2190.15600000	2191.14400000	2190.65000000	2197.73600000	2196.24400000	2195.15800000	2190.31400000	2193.12840000	2190.82920000
2735050167.22408009	2188.57600000	2190.51000000	2201.24400000	2197.25000000	2195.30000000	2197.34000000	2202.78000000	2205.71400000	2195.67200000	2192.85200000	2196.71440000	2196.73320000
2736053511.70568562	2184.79000000	2183.47400000	2184.54400000	2190.17600000	2195.20400000	2194.00600000	2199.35800000	2197.31000000	2195.69800000	2187.06600000	2191.91880000	2190.40640000
2737056856.18729115	2184.97400000	2187.79600000	2198.67600000	2195.97200000	2193.67600000	2194.02800000	2201.84600000	2201.19600000	2194.36000000	2192.22600000	2194.70640000	2194.24360000
2738060200.66889620	2186.10600000	2185.97400000	2184.96600000	2187.37000000	2196.26400000	2192.27200000	2202.20600000	2199.46000000	2204.21200000	2202.14000000	2194.75080000	2193.44320000
2739063545.15050173	2182.50000000	2182.23800000	2186.84200000	2188.30200000	2202.17400000	2198.20800000	2194.86000000	2196.34000000	2206.79800000	2202.39800000	2194.63480000	2193.49720000
2740066889.63210726	2192.76600000	2193.24600000	2196.77000000	2197.70600000	2190.63200000	2189.59800000	2206.44200000	2204.79200000	2191.18600000	2190.46600000	2195.55920000	2195.16160000
2741070234.11371231	2190.09000000	2186.93800000	2190.20000000	2189.27200000	2191.22800000	2190.96200000	2199.62200000	2196.89800000	2195.10600000	2192.74400000	2193.24920000	2191.36280000
2742073578.59531784	2190.52400000	2189.71200000	2191.12600000	2187.19800000	2196.41000000	2194.07600000	2202.12400000	2199.60200000	2199.79000000	2199.46000000	2195.99480000	2194.00960000
2743076923.07692289	2180.43800000	2182.52000000	2188.58400000	2184.50000000	2199.78600000	2199.57200000	2191.97000000	2187.73200000	2204.57200000	2205.58200000	2193.07000000	2191.98120000
2744080267.55852842	2197.65000000	2191.61400000	2186.04400000	2185.10000000	2198.92000000	2196.08000000	2194.07600000	2193.10000000	2200.42400000	2198.78000000	2195.42280000	2192.93480000
2745083612.04013395	2186.23400000	2187.33600000	2187.08000000	2187.10200000	2192.70200000	2193.18800000	2195.72400000	2193.08000000	2190.23600000	2193.33600000	2190.39520000	2190.80840000
2746086956.52173901	2193.32400000	2192.66800000	2188.21200000	2186.97400000	2202.24800000	2203.80000000	2193.34400000	2193.32400000	2199.26200000	2206.41400000	2195.27800000	2196.63600000
2747090301.00334454	2201.60400000	2194.43800000	2187.39800000	2183.93600000	2201.81400000	2197.55800000	2196.87400000	2196.69000000	2203.54400000	2200.94000000	2198.24680000	2194.71240000
2748093645.48495007	2197.25800000	2194.43800000	2194.80000000	2193.64600000	2203.47600000	2201.42200000	2198.41200000	2196.05000000	2200.28400000	2199.62800000	2198.84600000	2197.03680000
